ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
RXN-15043	oleoyl-CoA: lysophosphatidate acyltransferase;oleoyl-CoA:lysophosphatidate acyltransferase;acyl-CoA:lyso-phosphatidate acyltransferase	1-oleoyl-sn-glycerol 3-phosphate[s] + oleoyl-CoA[s] => coenzyme A[s] + dioleoyl phosphatidate[s]	ec-code/2.3.1.51	augustus_masked-NODE_464_length_5576_cov_2.8493_ID_927-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_464_length_5576_cov_2.8493_ID_927-processed-gene-0.4&CDS=1-486 or augustus_masked-NODE_965_length_4187_cov_3.12415_ID_1929-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_965_length_4187_cov_3.12415_ID_1929-processed-gene-0.3&CDS=1-738	0	1000				phosphatidate biosynthesis (yeast);phospholipid remodeling (phosphatidate, yeast)			pubmed/20016004	2
FGAMSYN-RXN	phosphoribosylformylglycinamidine synthase;phosphoribosylformylglycinamide synthetase;phosphoribosylformylglycinamidine synthetase	N2-formyl-N1-(5-phospho-beta-D-ribosyl)glycinamide[s] + ATP[s] + L-glutamine[s] + H2O[s] => 2-(formamido)-N1-(5-phospho-beta-D-ribosyl)acetamidine[s] + ADP[s] + L-glutamate[s] + H+[s] + phosphate[s]	ec-code/6.3.5.3	augustus_masked-NODE_1718_length_2971_cov_3.44307_ID_3435-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1718_length_2971_cov_3.44307_ID_3435-processed-gene-0.1&CDS=1-1698 or augustus_masked-NODE_2984_length_1903_cov_2.59145_ID_5967-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2984_length_1903_cov_2.59145_ID_5967-processed-gene-0.2&CDS=1-1884	0	1000			rhea/17129;kegg.reaction/R04463	5-aminoimidazole ribonucleotide biosynthesis I;superpathway of 5-aminoimidazole ribonucleotide biosynthesis;5-aminoimidazole ribonucleotide biosynthesis II				2
FADSYN-RXN	FAD synthetase;FMN adenylyltransferase	ATP[s] + FMN[s] + H+[s] => FAD[s] + diphosphate[s]	ec-code/2.7.7.2	augustus_masked-NODE_731_length_4674_cov_3.97315_ID_1461-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_731_length_4674_cov_3.97315_ID_1461-processed-gene-0.8&CDS=1-753	0	1000			rhea/17238;kegg.reaction/R00161	flavin biosynthesis IV (mammalian);flavin biosynthesis III (fungi);flavin biosynthesis II (archaea);flavin biosynthesis I (bacteria and plants)				2
RXN0-361	cytidine nucleosidase	cytidine[s] + H2O[s] => cytosine[s] + D-Ribofuranose[s]	ec-code/3.2.2.3	augustus_masked-NODE_250_length_6968_cov_3.20599_ID_499-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_250_length_6968_cov_3.20599_ID_499-processed-gene-0.1&CDS=1-1080	0	1000			rhea/27959;kegg.reaction/R02137	pyrimidine ribonucleosides salvage III				2
F16BDEPHOS-RXN	fructose-1,6-bisphosphatase;fructose 1,6-bisphosphatase;fructose-1,6-biphosphate phosphatase	beta-D-fructose 1,6-bisphosphate[s] + H2O[s] => beta-D-fructofuranose 6-phosphate[s] + phosphate[s]	ec-code/3.1.3.11	augustus_masked-NODE_148_length_8150_cov_2.97418_ID_295-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_148_length_8150_cov_2.97418_ID_295-processed-gene-0.7&CDS=1-1020	0	1000			rhea/11065;kegg.reaction/R00762	gluconeogenesis I;glycolysis I (from glucose 6-phosphate);sucrose biosynthesis I (from photosynthesis);glycolysis II (from fructose 6-phosphate);gluconeogenesis III;Calvin-Benson-Bassham cycle;formaldehyde assimilation III (dihydroxyacetone cycle)				2
F16ALDOLASE-RXN	fructose-bisphosphate aldolase;fructose-1,6-bisphosphate aldolase;D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming);fructose bisphosphate aldolase;D-fructose 1,6-bisphosphate aldolase	beta-D-fructose 1,6-bisphosphate[s] <=> glycerone phosphate[s] + D-glyceraldehyde 3-phosphate[s]	ec-code/4.1.2.13	maker-NODE_101_length_8899_cov_3.44267_ID_201-augustus-gene-0.10-mRNA-1_1&gene=maker-NODE_101_length_8899_cov_3.44267_ID_201-augustus-gene-0.10&CDS=1-1080	-1000	1000			rhea/14732;kegg.reaction/R01068	1,3-propanediol biosynthesis (engineered);glycolysis V (Pyrococcus);glycolysis III (from glucose);gluconeogenesis II (Methanobacterium thermoautotrophicum);gluconeogenesis I;glycolysis I (from glucose 6-phosphate);sucrose biosynthesis I (from photosynthesis);glycolysis II (from fructose 6-phosphate);gluconeogenesis III;Calvin-Benson-Bassham cycle;formaldehyde assimilation III (dihydroxyacetone cycle);formaldehyde assimilation II (assimilatory RuMP Cycle);glycolysis IV (plant cytosol)				2
RXN-14986	3-ethylmalate dehydrogenase	3-ethylmalate[s] + NAD+[s] => CO2[s] + 2-oxovalerate[s] + NADH[s]	ec-code/1.1.1.85	augustus_masked-NODE_287_length_6711_cov_3.5643_ID_573-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_287_length_6711_cov_3.5643_ID_573-processed-gene-0.4&CDS=1-1092	0	1000				butanol and isobutanol biosynthesis (engineered)			pubmed/23642236	2
RXN-14985	2-oxovalerate decarboxylase	2-oxovalerate[s] + H+[s] => butan-1-al[s] + CO2[s]	ec-code/4.1.1	maker-NODE_726_length_4679_cov_3.52163_ID_1451-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_726_length_4679_cov_3.52163_ID_1451-augustus-gene-0.4&CDS=1-1692	0	1000			rhea/50313	butanol and isobutanol biosynthesis (engineered)			pubmed/23642236	2
RXN0-3542	thiamin pyrophosphate hydrolase;thiamine diphosphate phosphatase	thiamine diphosphate[s] + H2O[s] <=> H+[s] + phosphate[s] + thiamine phosphate[s]	ec-code/3.6.1	augustus_masked-NODE_3930_length_1383_cov_2.70557_ID_7859-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3930_length_1383_cov_2.70557_ID_7859-processed-gene-0.2&CDS=1-858	-1000	1000			rhea/28001;kegg.reaction/R00615					2
RXN-14932	D-2-hydroxyglutarate dehydrogenase	Acceptor[s] + (R)-2-hydroxyglutarate[s] => 2-oxoglutarate[s] + Donor-H2[s]	ec-code/1.1.99.39	augustus_masked-NODE_3991_length_1352_cov_2.82113_ID_7981-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3991_length_1352_cov_2.82113_ID_7981-processed-gene-0.2&CDS=1-1254	0	1000								2
RXN-14903	proline dehydrogenase	ETR-Quinones[s] + L-proline[s] => ETR-Quinols[s] + (S)-1-pyrroline-5-carboxylate[s] + H+[s]	ec-code/1.5.5.2	augustus_masked-NODE_961_length_4195_cov_3.12729_ID_1921-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_961_length_4195_cov_3.12729_ID_1921-processed-gene-0.0&CDS=1-1461	0	1000			rhea/23785;kegg.reaction/R01253	L-Ndelta-acetylornithine biosynthesis;L-citrulline biosynthesis;(5R)-carbapenem carboxylate biosynthesis;L-proline degradation				2
RXN-14899	phosphatidyl phospholipase B	PHOSPHATIDYLCHOLINE[s] + 2 H2O[s] => 2 Carboxylates[s] + sn-glycero-3-phosphocholine[s] + 2 H+[s]	ec-code/3.1.1	augustus_masked-NODE_1628_length_3073_cov_3.82439_ID_3255-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1628_length_3073_cov_3.82439_ID_3255-processed-gene-0.2&CDS=1-2736	0	1000				phosphatidylcholine resynthesis via glycerophosphocholine			pubmed/15044461;pubmed/15611060;pubmed/16731034	2
DUDPKIN-RXN	dUDP kinase	ATP[s] + dUDP[s] => ADP[s] + dUTP[s]	ec-code/2.7.4.6	maker-NODE_690_length_4799_cov_2.81872_ID_1379-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_690_length_4799_cov_2.81872_ID_1379-augustus-gene-0.3&CDS=1-456	0	1000			rhea/28583;kegg.reaction/R02331	pyrimidine deoxyribonucleotides de novo biosynthesis I;pyrimidine deoxyribonucleotides de novo biosynthesis III;superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)				2
DTMPKI-RXN	thymidylate kinase;dTMP kinase	ATP[s] + dTMP[s] => ADP[s] + dTDP[s]	ec-code/2.7.4.12;ec-code/2.7.4.13;ec-code/2.7.4.9	augustus_masked-NODE_2184_length_2498_cov_3.29595_ID_4367-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2184_length_2498_cov_3.29595_ID_4367-processed-gene-0.3&CDS=1-609	0	1000			rhea/13518;kegg.reaction/R02094;kegg.reaction/R02094	pyrimidine deoxyribonucleotides biosynthesis from CTP;pyrimidine deoxyribonucleotide phosphorylation;pyrimidine deoxyribonucleotides de novo biosynthesis IV;pyrimidine deoxyribonucleotides de novo biosynthesis I;pyrimidine deoxyribonucleotides de novo biosynthesis III;superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli);pyrimidine deoxyribonucleotides de novo biosynthesis II				2
DTDPKIN-RXN	dTDP kinase	ATP[s] + dTDP[s] => ADP[s] + dTTP[s]	ec-code/2.7.4.6	snap_masked-NODE_2832_length_2007_cov_2.49949_ID_5663-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_2832_length_2007_cov_2.49949_ID_5663-processed-gene-0.5&CDS=1-552 or maker-NODE_690_length_4799_cov_2.81872_ID_1379-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_690_length_4799_cov_2.81872_ID_1379-augustus-gene-0.3&CDS=1-456	0	1000			rhea/27683;kegg.reaction/R02093	pyrimidine deoxyribonucleotides biosynthesis from CTP;pyrimidine deoxyribonucleotide phosphorylation;pyrimidine deoxyribonucleotides de novo biosynthesis IV;pyrimidine deoxyribonucleotides de novo biosynthesis I;pyrimidine deoxyribonucleotides de novo biosynthesis III;superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli);pyrimidine deoxyribonucleotides de novo biosynthesis II				2
RXN0-2584	uracil-DNA glycosylase	DNA-with-Uracils[s] + H2O[s] => DNA-containing-a-Apyrimidinic-Sites[s] + uracil[s]	ec-code/3.2.2.27	augustus_masked-NODE_5175_length_854_cov_2.99875_ID_10349-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5175_length_854_cov_2.99875_ID_10349-processed-gene-0.1&CDS=1-849	0	1000								2
RXN0-2382	tryptophan synthase;tryptophan synthase beta subunit dimer	indole[s] + L-serine[s] => L-tryptophan[s] + H2O[s]	ec-code/4.2.1.122	augustus_masked-NODE_2987_length_1900_cov_3.13225_ID_5973-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2987_length_1900_cov_3.13225_ID_5973-processed-gene-0.1&CDS=1-1893	0	1000			rhea/26435;kegg.reaction/R00674	L-tryptophan biosynthesis				2
RXN0-2301	isovaleryl-CoA dehydrogenase;isovaleryl-CoA:FAD oxidoreductase	ETF-Oxidized[s] + isovaleryl-CoA[s] + H+[s] => 3-methylcrotonyl-CoA[s] + ETF-Reduced[s]	ec-code/1.3.8.4	augustus_masked-NODE_6055_length_516_cov_2.28633_ID_12109-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_6055_length_516_cov_2.28633_ID_12109-processed-gene-0.2&CDS=1-513 or augustus_masked-NODE_904_length_4330_cov_3.08982_ID_1807-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_904_length_4330_cov_3.08982_ID_1807-processed-gene-0.0&CDS=1-564	0	1000			rhea/12277;kegg.reaction/R04096	L-leucine degradation I				2
DIPHTINE--AMMONIA-LIGASE-RXN	diphthinemdashammonia ligase	ammonium[s] + ATP[s] + DIPHTINE[s] => AMP[s] + DIPHTHAMIDE[s] + diphosphate[s] + H+[s]	ec-code/6.3.1.14	augustus_masked-NODE_1700_length_2985_cov_3.1273_ID_3399-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_1700_length_2985_cov_3.1273_ID_3399-processed-gene-0.7&CDS=1-420	0	1000			rhea/19754;kegg.reaction/R03613	diphthamide biosynthesis I (archaea);diphthamide biosynthesis II (eukaryotes)				2
DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN	diphosphomevalonate decarboxylase;mevalonate diphosphate decarboxylase	ATP[s] + (R)-mevalonate diphosphate[s] => ADP[s] + CO2[s] + isopentenyl diphosphate[s] + phosphate[s]	ec-code/4.1.1.33	augustus_masked-NODE_4685_length_1041_cov_2.83367_ID_9369-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4685_length_1041_cov_2.83367_ID_9369-processed-gene-0.1&CDS=1-1038	0	1000			rhea/23733;kegg.reaction/R01121	mevalonate pathway I;isoprene biosynthesis II (engineered)				2
RXN0-2022	pyruvate decarboxylase;acetoin synthesis	acetaldehyde[s] + H+[s] + pyruvate[s] => ACETOIN[s] + CO2[s]		maker-NODE_726_length_4679_cov_3.52163_ID_1451-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_726_length_4679_cov_3.52163_ID_1451-augustus-gene-0.4&CDS=1-1692	0	1000				pyruvate fermentation to acetoin III			pubmed/8424670	2
DIOHBUTANONEPSYN-RXN	3,4-dihydroxy-2-butanone-4-phosphate synthase;3,4-dihydroxy-2-butanone 4-phosphate synthase;3,4 dihydroxy-2-butanone-4-phosphate synthase	D-ribulose 5-phosphate[s] => 1-deoxy-L-glycero-tetrulose 4-phosphate[s] + formate[s] + H+[s]	ec-code/4.1.99.12	augustus_masked-NODE_2269_length_2420_cov_2.34715_ID_4537-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2269_length_2420_cov_2.34715_ID_4537-processed-gene-0.2&CDS=1-432	0	1000			rhea/18458;kegg.reaction/R07281	flavin biosynthesis III (fungi);flavin biosynthesis II (archaea);flavin biosynthesis I (bacteria and plants)				2
RXN-14816	D-galactose 6-phosphate 1-epimerase	alpha-D-galactose 6-phosphate[s] <=> beta-D-galactose 6-phosphate[s]	ec-code/5.1.3	augustus_masked-NODE_1862_length_2823_cov_3.29913_ID_3723-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1862_length_2823_cov_3.29913_ID_3723-processed-gene-0.1&CDS=1-846	-1000	1000								2
RXN-14815	D-mannose 6-phosphate 1-epimerase	alpha-D-mannopyranose 6-phosphate[s] <=> beta-D-mannopyranose 6-phosphate[s]	ec-code/5.1.3	augustus_masked-NODE_1862_length_2823_cov_3.29913_ID_3723-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1862_length_2823_cov_3.29913_ID_3723-processed-gene-0.1&CDS=1-846	-1000	1000								2
RXN-14805	trans--2-enoyl-CoA hydratase 2	(3R)-hydroxydecanoyl-CoA[s] <=> (2E)-dec-2-enoyl-CoA[s] + H2O[s]	ec-code/4.2.1.119	augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2&CDS=1-1125 or augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1&CDS=1-1062	-1000	1000							pubmed/16040271	2
RXN0-1461	coproporphyrinogen III oxidase;coproporphyrinogen-III oxidase	coproporphyrinogen III[s] + oxygen[s] + 2 H+[s] => 2 CO2[s] + protoporphyrinogen IX[s] + 2 H2O[s]	ec-code/1.3.3.3	snap_masked-NODE_2524_length_2216_cov_3.49422_ID_5047-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2524_length_2216_cov_3.49422_ID_5047-processed-gene-0.2&CDS=1-1101	0	1000			rhea/18258;kegg.reaction/R03220	3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent);3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent);superpathway of heme b biosynthesis from uroporphyrinogen-III;heme b biosynthesis I (aerobic)				2
RXN-14803	3-ketoacyl-CoA thiolase	coenzyme A[s] + (5E)-3-oxo-dodec-5-enoyl-CoA[s] => acetyl-CoA[s] + (3E)-dec-3-enoyl-CoA[s]	ec-code/2.3.1.16	augustus_masked-NODE_1314_length_3509_cov_3.3645_ID_2627-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1314_length_3509_cov_3.3645_ID_2627-processed-gene-0.0&CDS=1-1248	0	1000				9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)			pubmed/16040271	2
RXN0-1441	ADP-ribose pyrophosphatase;ADP-ribose pyrophosphohydrolase;ADP-sugar pyrophosphatase	ADP-D-ribose[s] + H2O[s] => AMP[s] + CPD-15317[s] + 2 H+[s]	ec-code/3.6.1.53;ec-code/3.6.1.13	snap_masked-NODE_2720_length_2078_cov_3.30845_ID_5439-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_2720_length_2078_cov_3.30845_ID_5439-processed-gene-0.4&CDS=1-522	0	1000			rhea/10413;kegg.reaction/R01054					2
RXN-14802	3-hydroxyacyl-CoA dehydrogenase	(3R)-hydroxy-5-trans-dodecenoyl-CoA[s] + NAD+[s] => (5E)-3-oxo-dodec-5-enoyl-CoA[s] + NADH[s] + H+[s]	ec-code/1.1.1.M19	augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2&CDS=1-1125 or augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1&CDS=1-1062	0	1000				9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)			pubmed/16040271	2
RXN-14801	trans--2-enoyl-CoA hydratase 2	(2E,5E)-dodeca-2,5-dienoyl-CoA[s] + H2O[s] => (3R)-hydroxy-5-trans-dodecenoyl-CoA[s]	ec-code/4.2.1.119	augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2&CDS=1-1125 or augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1&CDS=1-1062	0	1000				9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)			pubmed/16040271	2
RXN-14799	3-ketoacyl-CoA thiolase	coenzyme A[s] + 5-cis, 7-trans-3-oxo-tetradecadienoyl-CoA[s] => acetyl-CoA[s] + (3Z,5E)-dodeca-3,5-dienoyl-CoA[s]	ec-code/2.3.1.16	augustus_masked-NODE_1314_length_3509_cov_3.3645_ID_2627-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1314_length_3509_cov_3.3645_ID_2627-processed-gene-0.0&CDS=1-1248	0	1000				9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)			pubmed/16040271	2
RXN-14798	3-hydroxyacyl-CoA dehydrogenase	(3R)-hydroxy- 5-cis, 7-trans-tetradecadienoyl-CoA[s] + NAD+[s] => 5-cis, 7-trans-3-oxo-tetradecadienoyl-CoA[s] + NADH[s] + H+[s]	ec-code/1.1.1.M19	augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2&CDS=1-1125 or augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1&CDS=1-1062	0	1000				9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)			pubmed/16040271	2
DIHYDROXYMETVALDEHYDRAT-RXN	2,3-dihydroxy-3-methylvalerate hydro-lyase;(R)-2,3-dihydroxy-3-methylpentanoate dehydratase;dihydroxy-acid dehydratase	(R)-2,3-dihydroxy-3-methylpentanoate[s] => (S)-3-methyl-2-oxopentanoate[s] + H2O[s]	ec-code/4.2.1.9	augustus_masked-NODE_1903_length_2791_cov_3.13304_ID_3805-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1903_length_2791_cov_3.13304_ID_3805-processed-gene-0.0&CDS=1-1746 or snap_masked-NODE_496_length_5436_cov_3.75952_ID_991-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_496_length_5436_cov_3.75952_ID_991-processed-gene-0.9&CDS=1-1752	0	1000			rhea/27695;kegg.reaction/R05070	L-isoleucine biosynthesis I (from threonine);L-isoleucine biosynthesis II;L-isoleucine biosynthesis IV;L-isoleucine biosynthesis III				2
RXN-14797	trans--2-enoyl-CoA hydratase 2	2-trans, 5-cis, 7-trans-tetradecatrienoyl-CoA[s] + H2O[s] => (3R)-hydroxy- 5-cis, 7-trans-tetradecadienoyl-CoA[s]	ec-code/4.2.1.119	augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2&CDS=1-1125 or augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1&CDS=1-1062	0	1000				9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)			pubmed/16040271	2
RXN-14796	fatty acyl-CoA oxidase	5-cis, 7-trans-tetradecadienoyl-CoA[s] + oxygen[s] => 2-trans, 5-cis, 7-trans-tetradecatrienoyl-CoA[s] + hydrogen peroxide[s]	ec-code/1.3.3.6	augustus_masked-NODE_2317_length_2384_cov_2.80464_ID_4633-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_2317_length_2384_cov_2.80464_ID_4633-processed-gene-0.4&CDS=1-1584 or snap_masked-NODE_3268_length_1735_cov_2.71905_ID_6535-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_3268_length_1735_cov_2.71905_ID_6535-processed-gene-0.5&CDS=1-1020 or maker-NODE_579_length_5102_cov_2.87993_ID_1157-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_579_length_5102_cov_2.87993_ID_1157-augustus-gene-0.2&CDS=1-3597	0	1000				9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)			pubmed/16040271	2
DIHYDROXYISOVALDEHYDRAT-RXN	2,3-dihydroxy-isovalerate dehydratase;(R)-2,3-dihydroxy-3-methylbutanoate dehydratase	(2R)-2,3-dihydroxy-3-methylbutanoate[s] => 3-methyl-2-oxobutanoate[s] + H2O[s]	ec-code/4.2.1.9	augustus_masked-NODE_1903_length_2791_cov_3.13304_ID_3805-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1903_length_2791_cov_3.13304_ID_3805-processed-gene-0.0&CDS=1-1746 or snap_masked-NODE_496_length_5436_cov_3.75952_ID_991-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_496_length_5436_cov_3.75952_ID_991-processed-gene-0.9&CDS=1-1752	0	1000			rhea/24810;kegg.reaction/R04441	L-valine biosynthesis;pyruvate fermentation to isobutanol (engineered)				2
RXN-14794	trans--2-enoyl-CoA hydratase 2	2-trans-nonenoyl-CoA[s] + H2O[s] => (3R)-hydroxy-nonanoyl-CoA[s]	ec-code/4.2.1.119	augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2&CDS=1-1125 or augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1&CDS=1-1062	0	1000				10-trans-heptadecenoyl-CoA degradation (MFE-dependent, yeast)			pubmed/15904873	2
RXN-14793	3-ketoacyl-CoA thiolase	coenzyme A[s] + 4-trans-3-oxo-undecenoyl-CoA[s] => acetyl-CoA[s] + 2-trans-nonenoyl-CoA[s]	ec-code/2.3.1.16	augustus_masked-NODE_1314_length_3509_cov_3.3645_ID_2627-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1314_length_3509_cov_3.3645_ID_2627-processed-gene-0.0&CDS=1-1248	0	1000				10-trans-heptadecenoyl-CoA degradation (MFE-dependent, yeast)			pubmed/15904873	2
RXN-14792	3-hydroxyacyl-CoA dehydrogenase	(3R)-hydroxy, 4-trans-undecenoyl-CoA[s] + NAD+[s] => 4-trans-3-oxo-undecenoyl-CoA[s] + NADH[s] + H+[s]	ec-code/1.1.1.M19	augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2&CDS=1-1125 or augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1&CDS=1-1062	0	1000				10-trans-heptadecenoyl-CoA degradation (MFE-dependent, yeast)			pubmed/15904873	2
RXN-14791	trans--2-enoyl-CoA hydratase 2	2-trans, 4-trans-undecadienoyl-CoA[s] + H2O[s] => (3R)-hydroxy, 4-trans-undecenoyl-CoA[s]	ec-code/4.2.1.119	augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2518_length_2219_cov_2.85213_ID_5035-processed-gene-0.2&CDS=1-1125 or augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4624_length_1067_cov_2.58498_ID_9247-processed-gene-0.1&CDS=1-1062	0	1000				10-trans-heptadecenoyl-CoA degradation (MFE-dependent, yeast)			pubmed/15904873	2
RXN-14790	2,4-dienoyl-CoA reductase	2-trans, 4-trans-undecadienoyl-CoA[s] + NADPH[s] + H+[s] => (3E)-undec-3-enoyl-CoA[s] + NADP+[s]	ec-code/1.3.1.34	augustus_masked-NODE_2714_length_2081_cov_3.8766_ID_5427-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2714_length_2081_cov_3.8766_ID_5427-processed-gene-0.2&CDS=1-879	0	1000				10-trans-heptadecenoyl-CoA degradation (reductase-dependent, yeast)			pubmed/15904873	2
