complex type	sequence id	index	ortholog
Rab-protein geranylgeranyltransferase complex	Candida_dubliniensis@Seq_685	18_684	OG3510
Rad17 RFC-like complex	Candida_dubliniensis@Seq_1196	18_1195	OG4177
Rad17 RFC-like complex	Candida_dubliniensis@Seq_1904	18_1903	OG2330
Rad17 RFC-like complex	Candida_dubliniensis@Seq_4044	18_4043	OG2839
Rad17 RFC-like complex	Candida_dubliniensis@Seq_5212	18_5211	OG2291
Rad17 RFC-like complex	Candida_dubliniensis@Seq_5765	18_5764	OG2996
Rad6-Rad18 complex	Candida_dubliniensis@Seq_1671	18_1670	OG3437
Rad6-Rad18 complex	Candida_dubliniensis@Seq_3912	18_3911	OG3492
RecQ family helicase-topoisomerase III complex	Candida_dubliniensis@Seq_1114	18_1113	OG1396
RecQ family helicase-topoisomerase III complex	Candida_dubliniensis@Seq_2526	18_2525	OG5120
RecQ family helicase-topoisomerase III complex	Candida_dubliniensis@Seq_3895	18_3894	OG1801
Rhp55-Rhp57 complex	Candida_dubliniensis@Seq_2029	18_2028	OG4095
Rix1 complex	Candida_dubliniensis@Seq_226	18_225	OG2351
Rix1 complex	Candida_dubliniensis@Seq_2759	18_2758	OG2135
Rix1 complex	Candida_dubliniensis@Seq_4940	18_4939	OG4276
Rpd3L complex	Candida_dubliniensis@Seq_1102	18_1101	OG3088
Rpd3L complex	Candida_dubliniensis@Seq_121	18_120	OG3697
Rpd3L complex	Candida_dubliniensis@Seq_2758	18_2757	OG3812
Rpd3L complex	Candida_dubliniensis@Seq_4085	18_4084	OG32715
Rpd3L complex	Candida_dubliniensis@Seq_4582	18_4581	OG1453
Rpd3L complex	Candida_dubliniensis@Seq_4845	18_4844	OG6231
Rpd3L complex	Candida_dubliniensis@Seq_5221	18_5220	OG3094
Rpd3L complex	Candida_dubliniensis@Seq_5397	18_5396	OG1363
Rpd3L complex	Candida_dubliniensis@Seq_5471	18_5470	OG4249
Rpd3L complex	Candida_dubliniensis@Seq_5666	18_5665	OG2296
Rpd3L complex	Candida_dubliniensis@Seq_5933	18_5932	OG4453
Rpd3L-Expanded complex	Candida_dubliniensis@Seq_1102	18_1101	OG3088
Rpd3L-Expanded complex	Candida_dubliniensis@Seq_5397	18_5396	OG1363
Rpd3L-Expanded complex	Candida_dubliniensis@Seq_5883	18_5882	OG2000
Rpd3S complex	Candida_dubliniensis@Seq_1603	18_1602	OG3397
Rpd3S complex	Candida_dubliniensis@Seq_4582	18_4581	OG1453
Rpd3S complex	Candida_dubliniensis@Seq_5397	18_5396	OG1363
Rpd3S complex	Candida_dubliniensis@Seq_697	18_696	OG2728
Rvs161p-Rvs167p complex	Candida_dubliniensis@Seq_3068	18_3067	OG2754
Rvs161p-Rvs167p complex	Candida_dubliniensis@Seq_4688	18_4687	OG1866
SAGA complex	Candida_dubliniensis@Seq_1046	18_1045	OG2280
SAGA complex	Candida_dubliniensis@Seq_1180	18_1179	OG2418
SAGA complex	Candida_dubliniensis@Seq_1205	18_1204	OG4031
SAGA complex	Candida_dubliniensis@Seq_1213	18_1212	OG2545
SAGA complex	Candida_dubliniensis@Seq_1353	18_1352	OG3068
SAGA complex	Candida_dubliniensis@Seq_1886	18_1885	OG3044
SAGA complex	Candida_dubliniensis@Seq_2547	18_2546	OG1099
SAGA complex	Candida_dubliniensis@Seq_2566	18_2565	OG2165
SAGA complex	Candida_dubliniensis@Seq_2768	18_2767	OG3289
SAGA complex	Candida_dubliniensis@Seq_2935	18_2934	OG1493
SAGA complex	Candida_dubliniensis@Seq_3509	18_3508	OG3528
SAGA complex	Candida_dubliniensis@Seq_3764	18_3763	OG3031
SAGA complex	Candida_dubliniensis@Seq_3958	18_3957	OG2371
SAGA complex	Candida_dubliniensis@Seq_4137	18_4136	OG1560
SAGA complex	Candida_dubliniensis@Seq_4280	18_4279	OG1703
SAGA complex	Candida_dubliniensis@Seq_4744	18_4743	OG2792
SAGA complex	Candida_dubliniensis@Seq_4907	18_4906	OG4164
SAGA complex	Candida_dubliniensis@Seq_5142	18_5141	OG1427
SAGA complex	Candida_dubliniensis@Seq_5528	18_5527	OG6366
SAGA complex	Candida_dubliniensis@Seq_5559	18_5558	OG5065
SAM complex	Candida_dubliniensis@Seq_3918	18_3917	OG3173
SAM complex	Candida_dubliniensis@Seq_4784	18_4783	OG2368
SAM complex	Candida_dubliniensis@Seq_5682	18_5681	OG2043
SAS acetyltransferase complex	Candida_dubliniensis@Seq_1834	18_1833	OG3504
SAS acetyltransferase complex	Candida_dubliniensis@Seq_306	18_305	OG5443
SBF transcription complex	Candida_dubliniensis@Seq_4265	18_4264	OG2185
SBF transcription complex	Candida_dubliniensis@Seq_4903	18_4902	OG4929
SBF transcription complex	Candida_dubliniensis@Seq_5674	18_5673	OG5986
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_1154	18_1153	OG4464
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_20	18_19	OG5446
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_2249	18_2248	OG1648
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_2618	18_2617	OG2479
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_2713	18_2712	OG4657
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_3500	18_3499	OG3587
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_3679	18_3678	OG2575
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_422	18_421	OG4386
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_4223	18_4222	OG3206
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_4489	18_4488	OG4309
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_4825	18_4824	OG3595
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_5089	18_5088	OG1339
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_5192	18_5191	OG1489
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_5241	18_5240	OG3051
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_543	18_542	OG3368
SCF ubiquitin ligase complex	Candida_dubliniensis@Seq_5711	18_5710	OG1763
SHREC complex	Candida_dubliniensis@Seq_1663	18_1662	OG1736
SHREC2 complex	Candida_dubliniensis@Seq_1663	18_1662	OG1736
SLAC complex	Candida_dubliniensis@Seq_1030	18_1029	OG1627
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_1046	18_1045	OG2280
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_1180	18_1179	OG2418
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_1213	18_1212	OG2545
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_1353	18_1352	OG3068
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_1886	18_1885	OG3044
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_2547	18_2546	OG1099
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_2566	18_2565	OG2165
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_2768	18_2767	OG3289
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_2935	18_2934	OG1493
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_3509	18_3508	OG3528
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_3764	18_3763	OG3031
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_4137	18_4136	OG1560
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_4280	18_4279	OG1703
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_4744	18_4743	OG2792
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_5142	18_5141	OG1427
SLIK (SAGA-like) complex	Candida_dubliniensis@Seq_5559	18_5558	OG5065
SMC loading complex	Candida_dubliniensis@Seq_3887	18_3886	OG2802
SNARE complex	Candida_dubliniensis@Seq_1144	18_1143	OG3515
SNARE complex	Candida_dubliniensis@Seq_1175	18_1174	OG4454
SNARE complex	Candida_dubliniensis@Seq_1636	18_1635	OG3461
SNARE complex	Candida_dubliniensis@Seq_1816	18_1815	OG5023
SNARE complex	Candida_dubliniensis@Seq_2180	18_2179	OG5323
SNARE complex	Candida_dubliniensis@Seq_2235	18_2234	OG3849
SNARE complex	Candida_dubliniensis@Seq_2993	18_2992	OG2767
SNARE complex	Candida_dubliniensis@Seq_3	18_2	OG2040
SNARE complex	Candida_dubliniensis@Seq_3047	18_3046	OG2334
SNARE complex	Candida_dubliniensis@Seq_3261	18_3260	OG4104
SNARE complex	Candida_dubliniensis@Seq_3358	18_3357	OG5856
SNARE complex	Candida_dubliniensis@Seq_3899	18_3898	OG2698
SNARE complex	Candida_dubliniensis@Seq_429	18_428	OG1413
SNARE complex	Candida_dubliniensis@Seq_4353	18_4352	OG2799
SNARE complex	Candida_dubliniensis@Seq_463	18_462	OG4038
SNARE complex	Candida_dubliniensis@Seq_4858	18_4857	OG3761
SNARE complex	Candida_dubliniensis@Seq_674	18_673	OG5174
SNARE complex	Candida_dubliniensis@Seq_686	18_685	OG2700
SNARE complex	Candida_dubliniensis@Seq_703	18_702	OG2995
SNARE complex	Candida_dubliniensis@Seq_740	18_739	OG3087
SNARE complex	Candida_dubliniensis@Seq_793	18_792	OG4194
SPOTS complex	Candida_dubliniensis@Seq_1665	18_1664	OG2382
SPOTS complex	Candida_dubliniensis@Seq_2091	18_2090	OG1683
SPOTS complex	Candida_dubliniensis@Seq_3882	18_3881	OG3178
SPOTS complex	Candida_dubliniensis@Seq_4227	18_4226	OG1743
SUMO activating enzyme complex	Candida_dubliniensis@Seq_3515	18_3514	OG3105
SUMO activating enzyme complex	Candida_dubliniensis@Seq_4486	18_4485	OG1713
SUMO-targeted ubiquitin ligase complex	Candida_dubliniensis@Seq_3032	18_3031	OG5209
SUMO-targeted ubiquitin ligase complex	Candida_dubliniensis@Seq_3294	18_3293	OG4606
SWI/SNF complex	Candida_dubliniensis@Seq_141	18_140	OG3955
SWI/SNF complex	Candida_dubliniensis@Seq_1457	18_1456	OG3052
SWI/SNF complex	Candida_dubliniensis@Seq_1613	18_1612	OG8031
SWI/SNF complex	Candida_dubliniensis@Seq_2850	18_2849	OG6012
SWI/SNF complex	Candida_dubliniensis@Seq_2948	18_2947	OG4037
SWI/SNF complex	Candida_dubliniensis@Seq_3306	18_3305	OG1718
SWI/SNF complex	Candida_dubliniensis@Seq_3312	18_3311	OG1051
SWI/SNF complex	Candida_dubliniensis@Seq_3834	18_3833	OG3183
SWI/SNF complex	Candida_dubliniensis@Seq_3859	18_3858	OG3922
SWI/SNF complex	Candida_dubliniensis@Seq_5389	18_5388	OG4121
SWI/SNF complex	Candida_dubliniensis@Seq_5737	18_5736	OG1464
Sec61 translocon complex	Candida_dubliniensis@Seq_236	18_235	OG1391
Sec62/Sec63 complex	Candida_dubliniensis@Seq_1438	18_1437	OG3842
Sec62/Sec63 complex	Candida_dubliniensis@Seq_1770	18_1769	OG2962
Sec62/Sec63 complex	Candida_dubliniensis@Seq_415	18_414	OG3936
Sec62/Sec63 complex	Candida_dubliniensis@Seq_4572	18_4571	OG2641
Seh1-associated complex	Candida_dubliniensis@Seq_1427	18_1426	OG3646
Seh1-associated complex	Candida_dubliniensis@Seq_2575	18_2574	OG2333
Seh1-associated complex	Candida_dubliniensis@Seq_2607	18_2606	OG1504
Seh1-associated complex	Candida_dubliniensis@Seq_2793	18_2792	OG3106
Seh1-associated complex	Candida_dubliniensis@Seq_2806	18_2805	OG3845
Seh1-associated complex	Candida_dubliniensis@Seq_2937	18_2936	OG3742
Seh1-associated complex	Candida_dubliniensis@Seq_4885	18_4884	OG3561
Seh1-associated complex	Candida_dubliniensis@Seq_5500	18_5499	OG1138
Set1C/COMPASS complex	Candida_dubliniensis@Seq_1525	18_1524	OG3650
Set1C/COMPASS complex	Candida_dubliniensis@Seq_2483	18_2482	OG4300
Set1C/COMPASS complex	Candida_dubliniensis@Seq_2997	18_2996	OG2555
Set1C/COMPASS complex	Candida_dubliniensis@Seq_392	18_391	OG2874
Set1C/COMPASS complex	Candida_dubliniensis@Seq_4627	18_4626	OG1097
Set1C/COMPASS complex	Candida_dubliniensis@Seq_4981	18_4980	OG4541
Set1C/COMPASS complex	Candida_dubliniensis@Seq_5457	18_5456	OG5457
Set1C/COMPASS complex	Candida_dubliniensis@Seq_886	18_885	OG2143
Set3 complex	Candida_dubliniensis@Seq_1005	18_1004	OG3542
Set3 complex	Candida_dubliniensis@Seq_1166	18_1165	OG3850
Set3 complex	Candida_dubliniensis@Seq_1514	18_1513	OG2805
Set3 complex	Candida_dubliniensis@Seq_3191	18_3190	OG1234
Set3 complex	Candida_dubliniensis@Seq_4474	18_4473	OG1414
Set3 complex	Candida_dubliniensis@Seq_572	18_571	OG3482
Set3 complex	Candida_dubliniensis@Seq_5883	18_5882	OG2000
Sid2-Mob1 complex	Candida_dubliniensis@Seq_359	18_358	OG3432
Sid2-Mob1 complex	Candida_dubliniensis@Seq_5583	18_5582	OG1541
Sin3-type complex	Candida_dubliniensis@Seq_4582	18_4581	OG1453
Sin3-type complex	Candida_dubliniensis@Seq_5397	18_5396	OG1363
Sin3-type complex	Candida_dubliniensis@Seq_5674	18_5673	OG5986
Ski complex	Candida_dubliniensis@Seq_1542	18_1541	OG1990
Ski complex	Candida_dubliniensis@Seq_3492	18_3491	OG1036
Ski complex	Candida_dubliniensis@Seq_707	18_706	OG2483
Slx1-Slx4 complex	Candida_dubliniensis@Seq_5684	18_5683	OG4474
Slx1-Slx4 complex	Candida_dubliniensis@Seq_5922	18_5921	OG17850
Smc5-Smc6 complex	Candida_dubliniensis@Seq_1500	18_1499	OG5997
Smc5-Smc6 complex	Candida_dubliniensis@Seq_1708	18_1707	OG3326
Smc5-Smc6 complex	Candida_dubliniensis@Seq_2981	18_2980	OG3119
Smc5-Smc6 complex	Candida_dubliniensis@Seq_5074	18_5073	OG4687
Smc5-Smc6 complex	Candida_dubliniensis@Seq_53	18_52	OG2911
Smc5-Smc6 complex	Candida_dubliniensis@Seq_5686	18_5685	OG1841
Ssh1 translocon complex	Candida_dubliniensis@Seq_162	18_161	OG2011
Ssh1 translocon complex	Candida_dubliniensis@Seq_5754	18_5753	OG4221
Ste12p-Dig1p-Dig2p complex	Candida_dubliniensis@Seq_370	18_369	OG5757
Ste12p-Dig1p-Dig2p complex	Candida_dubliniensis@Seq_5553	18_5552	OG3216
Swr1 complex	Candida_dubliniensis@Seq_2231	18_2230	OG1949
Swr1 complex	Candida_dubliniensis@Seq_3132	18_3131	OG5357
Swr1 complex	Candida_dubliniensis@Seq_3432	18_3431	OG4208
Swr1 complex	Candida_dubliniensis@Seq_3656	18_3655	OG2118
Swr1 complex	Candida_dubliniensis@Seq_3831	18_3830	OG2885
Swr1 complex	Candida_dubliniensis@Seq_3998	18_3997	OG2949
Swr1 complex	Candida_dubliniensis@Seq_4212	18_4211	OG2653
Swr1 complex	Candida_dubliniensis@Seq_4277	18_4276	OG7654
Swr1 complex	Candida_dubliniensis@Seq_4523	18_4522	OG1896
Swr1 complex	Candida_dubliniensis@Seq_4983	18_4982	OG2481
Swr1 complex	Candida_dubliniensis@Seq_5028	18_5027	OG3717
Swr1 complex	Candida_dubliniensis@Seq_5105	18_5104	OG3609
Swr1 complex	Candida_dubliniensis@Seq_5734	18_5733	OG1721
Swr1 complex	Candida_dubliniensis@Seq_5852	18_5851	OG2813
TACC/TOG complex	Candida_dubliniensis@Seq_604	18_603	OG1672
THO complex part of transcription export complex	Candida_dubliniensis@Seq_649	18_648	OG2611
TIM22 mitochondrial import inner membrane insertion complex	Candida_dubliniensis@Seq_1576	18_1575	OG3490
TIM22 mitochondrial import inner membrane insertion complex	Candida_dubliniensis@Seq_3269	18_3268	OG4297
TIM22 mitochondrial import inner membrane insertion complex	Candida_dubliniensis@Seq_3988	18_3987	OG4069
TIM22 mitochondrial import inner membrane insertion complex	Candida_dubliniensis@Seq_4066	18_4065	OG4286
TIM22 mitochondrial import inner membrane insertion complex	Candida_dubliniensis@Seq_4243	18_4242	OG3016
TIM23 mitochondrial import inner membrane translocase complex	Candida_dubliniensis@Seq_1006	18_1005	OG2080
TIM23 mitochondrial import inner membrane translocase complex	Candida_dubliniensis@Seq_1013	18_1012	OG2440
TIM23 mitochondrial import inner membrane translocase complex	Candida_dubliniensis@Seq_2027	18_2026	OG3077
TIM23 mitochondrial import inner membrane translocase complex	Candida_dubliniensis@Seq_3115	18_3114	OG2395
TIM23 mitochondrial import inner membrane translocase complex	Candida_dubliniensis@Seq_3916	18_3915	OG2858
TIM23 mitochondrial import inner membrane translocase complex	Candida_dubliniensis@Seq_399	18_398	OG2694
TIM23 mitochondrial import inner membrane translocase complex	Candida_dubliniensis@Seq_5563	18_5562	OG3555
TORC1 complex	Candida_dubliniensis@Seq_1854	18_1853	OG2387
TORC1 complex	Candida_dubliniensis@Seq_2541	18_2540	OG1035
TORC1 complex	Candida_dubliniensis@Seq_3835	18_3834	OG6322
TORC1 complex	Candida_dubliniensis@Seq_4421	18_4420	OG1034
TORC1 complex	Candida_dubliniensis@Seq_4716	18_4715	OG2955
TORC1 complex	Candida_dubliniensis@Seq_5266	18_5265	OG2171
TORC2 complex	Candida_dubliniensis@Seq_1854	18_1853	OG2387
TORC2 complex	Candida_dubliniensis@Seq_2529	18_2528	OG3155
TORC2 complex	Candida_dubliniensis@Seq_2541	18_2540	OG1035
TORC2 complex	Candida_dubliniensis@Seq_3276	18_3275	OG2745
TORC2 complex	Candida_dubliniensis@Seq_3759	18_3758	OG3133
TORC2 complex	Candida_dubliniensis@Seq_4716	18_4715	OG2955
TORC2 complex	Candida_dubliniensis@Seq_5188	18_5187	OG1286
TORC2 complex	Candida_dubliniensis@Seq_5266	18_5265	OG2171
TRAMP complex	Candida_dubliniensis@Seq_1137	18_1136	OG1295
TRAMP complex	Candida_dubliniensis@Seq_1779	18_1778	OG1036
TRAMP complex	Candida_dubliniensis@Seq_3951	18_3950	OG5169
TRAMP complex	Candida_dubliniensis@Seq_683	18_682	OG2610
TRAPP complex	Candida_dubliniensis@Seq_4672	18_4671	OG3309
TRAPPI protein complex	Candida_dubliniensis@Seq_3181	18_3180	OG3975
TRAPPI protein complex	Candida_dubliniensis@Seq_3625	18_3624	OG4059
TRAPPI protein complex	Candida_dubliniensis@Seq_454	18_453	OG1925
TRAPPI protein complex	Candida_dubliniensis@Seq_4672	18_4671	OG3309
TRAPPI protein complex	Candida_dubliniensis@Seq_5519	18_5518	OG3083
TRAPPI protein complex	Candida_dubliniensis@Seq_818	18_817	OG4039
TRAPPII protein complex	Candida_dubliniensis@Seq_1647	18_1646	OG2318
TRAPPII protein complex	Candida_dubliniensis@Seq_3181	18_3180	OG3975
TRAPPII protein complex	Candida_dubliniensis@Seq_3625	18_3624	OG4059
TRAPPII protein complex	Candida_dubliniensis@Seq_454	18_453	OG1925
TRAPPII protein complex	Candida_dubliniensis@Seq_4547	18_4546	OG2234
TRAPPII protein complex	Candida_dubliniensis@Seq_4672	18_4671	OG3309
TRAPPII protein complex	Candida_dubliniensis@Seq_5255	18_5254	OG4634
TRAPPII protein complex	Candida_dubliniensis@Seq_5519	18_5518	OG3083
TRAPPII protein complex	Candida_dubliniensis@Seq_553	18_552	OG5306
TRAPPII protein complex	Candida_dubliniensis@Seq_818	18_817	OG4039
TRAPPIII protein complex	Candida_dubliniensis@Seq_2865	18_2864	OG3730
TRAPPIII protein complex	Candida_dubliniensis@Seq_3181	18_3180	OG3975
TRAPPIII protein complex	Candida_dubliniensis@Seq_3625	18_3624	OG4059
TRAPPIII protein complex	Candida_dubliniensis@Seq_454	18_453	OG1925
TRAPPIII protein complex	Candida_dubliniensis@Seq_4672	18_4671	OG3309
TRAPPIII protein complex	Candida_dubliniensis@Seq_5519	18_5518	OG3083
TRAPPIII protein complex	Candida_dubliniensis@Seq_818	18_817	OG4039
TRC complex	Candida_dubliniensis@Seq_109	18_108	OG1917
TRC complex	Candida_dubliniensis@Seq_2939	18_2938	OG5637
TRC complex	Candida_dubliniensis@Seq_3201	18_3200	OG1037
TRC complex	Candida_dubliniensis@Seq_4260	18_4259	OG3316
TRC complex	Candida_dubliniensis@Seq_4662	18_4661	OG4818
TRC complex	Candida_dubliniensis@Seq_5273	18_5272	OG2536
TSC1-TSC2 complex	Candida_dubliniensis@Seq_144	18_143	OG1001
Tec1p-Ste12p-Dig1p complex	Candida_dubliniensis@Seq_2665	18_2664	OG4821
Tec1p-Ste12p-Dig1p complex	Candida_dubliniensis@Seq_5553	18_5552	OG3216
Tor2-Mei2-Ste11 complex	Candida_dubliniensis@Seq_2541	18_2540	OG1035
U1 snRNP	Candida_dubliniensis@Seq_1450	18_1449	OG2378
U1 snRNP	Candida_dubliniensis@Seq_1567	18_1566	OG2974
U1 snRNP	Candida_dubliniensis@Seq_1585	18_1584	OG2590
U1 snRNP	Candida_dubliniensis@Seq_2098	18_2097	OG3543
U1 snRNP	Candida_dubliniensis@Seq_2411	18_2410	OG4179
U1 snRNP	Candida_dubliniensis@Seq_2503	18_2502	OG1084
U1 snRNP	Candida_dubliniensis@Seq_3565	18_3564	OG3454
U1 snRNP	Candida_dubliniensis@Seq_3801	18_3800	OG4924
U1 snRNP	Candida_dubliniensis@Seq_5290	18_5289	OG4627
U1 snRNP	Candida_dubliniensis@Seq_5432	18_5431	OG4441
U1 snRNP	Candida_dubliniensis@Seq_5609	18_5608	OG2733
U1 snRNP	Candida_dubliniensis@Seq_5719	18_5718	OG1066
U1 snRNP	Candida_dubliniensis@Seq_735	18_734	OG3423
U1 snRNP	Candida_dubliniensis@Seq_766	18_765	OG2778
U1 snRNP	Candida_dubliniensis@Seq_860	18_859	OG5290
U2 snRNP	Candida_dubliniensis@Seq_1864	18_1863	OG2009
U2 snRNP	Candida_dubliniensis@Seq_2098	18_2097	OG3543
U2 snRNP	Candida_dubliniensis@Seq_2240	18_2239	OG4217
U2 snRNP	Candida_dubliniensis@Seq_2640	18_2639	OG4840
U2 snRNP	Candida_dubliniensis@Seq_3127	18_3126	OG2660
U2 snRNP	Candida_dubliniensis@Seq_3565	18_3564	OG3454
U2 snRNP	Candida_dubliniensis@Seq_3631	18_3630	OG4608
U2 snRNP	Candida_dubliniensis@Seq_3945	18_3944	OG3264
U2 snRNP	Candida_dubliniensis@Seq_4015	18_4014	OG3664
U2 snRNP	Candida_dubliniensis@Seq_433	18_432	OG2975
U2 snRNP	Candida_dubliniensis@Seq_5290	18_5289	OG4627
U2 snRNP	Candida_dubliniensis@Seq_5609	18_5608	OG2733
U2 snRNP	Candida_dubliniensis@Seq_5676	18_5675	OG5082
U2 snRNP	Candida_dubliniensis@Seq_5719	18_5718	OG1066
U2 snRNP	Candida_dubliniensis@Seq_5906	18_5905	OG1592
U2 snRNP	Candida_dubliniensis@Seq_735	18_734	OG3423
U2 snRNP	Candida_dubliniensis@Seq_756	18_755	OG3852
U2-type catalytic step 1 spliceosome	Candida_dubliniensis@Seq_1139	18_1138	OG3004
U2-type catalytic step 1 spliceosome	Candida_dubliniensis@Seq_1258	18_1257	OG2650
U2-type catalytic step 1 spliceosome	Candida_dubliniensis@Seq_1267	18_1266	OG1004
U2-type catalytic step 1 spliceosome	Candida_dubliniensis@Seq_2198	18_2197	OG3223
U2-type catalytic step 1 spliceosome	Candida_dubliniensis@Seq_2351	18_2350	OG3390
U2-type catalytic step 1 spliceosome	Candida_dubliniensis@Seq_3139	18_3138	OG1790
U2-type catalytic step 1 spliceosome	Candida_dubliniensis@Seq_3145	18_3144	OG3916
U2-type catalytic step 1 spliceosome	Candida_dubliniensis@Seq_4349	18_4348	OG4987
U2-type catalytic step 1 spliceosome	Candida_dubliniensis@Seq_499	18_498	OG4163
U2-type catalytic step 1 spliceosome	Candida_dubliniensis@Seq_5821	18_5820	OG4013
U2-type catalytic step 2 spliceosome	Candida_dubliniensis@Seq_1139	18_1138	OG3004
U2-type catalytic step 2 spliceosome	Candida_dubliniensis@Seq_1210	18_1209	OG1004
U2-type catalytic step 2 spliceosome	Candida_dubliniensis@Seq_1258	18_1257	OG2650
U2-type catalytic step 2 spliceosome	Candida_dubliniensis@Seq_3109	18_3108	OG1004
U2-type catalytic step 2 spliceosome	Candida_dubliniensis@Seq_3139	18_3138	OG1790
U2-type catalytic step 2 spliceosome	Candida_dubliniensis@Seq_3145	18_3144	OG3916
U2-type catalytic step 2 spliceosome	Candida_dubliniensis@Seq_4349	18_4348	OG4987
U2-type catalytic step 2 spliceosome	Candida_dubliniensis@Seq_5821	18_5820	OG4013
U2-type post-mRNA release spliceosomal complex	Candida_dubliniensis@Seq_1258	18_1257	OG2650
U2-type post-mRNA release spliceosomal complex	Candida_dubliniensis@Seq_3139	18_3138	OG1790
U2-type post-mRNA release spliceosomal complex	Candida_dubliniensis@Seq_4349	18_4348	OG4987
U2-type post-mRNA release spliceosomal complex	Candida_dubliniensis@Seq_5643	18_5642	OG6180
U2-type post-spliceosomal complex	Candida_dubliniensis@Seq_3109	18_3108	OG1004
U2-type post-spliceosomal complex	Candida_dubliniensis@Seq_3120	18_3119	OG3796
U2-type post-spliceosomal complex	Candida_dubliniensis@Seq_3677	18_3676	OG4256
U2-type prespliceosome	Candida_dubliniensis@Seq_1258	18_1257	OG2650
U2-type prespliceosome	Candida_dubliniensis@Seq_1450	18_1449	OG2378
U2-type prespliceosome	Candida_dubliniensis@Seq_1567	18_1566	OG2974
U2-type prespliceosome	Candida_dubliniensis@Seq_1585	18_1584	OG2590
U2-type prespliceosome	Candida_dubliniensis@Seq_1864	18_1863	OG2009
U2-type prespliceosome	Candida_dubliniensis@Seq_2098	18_2097	OG3543
U2-type prespliceosome	Candida_dubliniensis@Seq_2240	18_2239	OG4217
U2-type prespliceosome	Candida_dubliniensis@Seq_241	18_240	OG3723
U2-type prespliceosome	Candida_dubliniensis@Seq_2411	18_2410	OG4179
U2-type prespliceosome	Candida_dubliniensis@Seq_2436	18_2435	OG3074
U2-type prespliceosome	Candida_dubliniensis@Seq_2480	18_2479	OG4742
U2-type prespliceosome	Candida_dubliniensis@Seq_2503	18_2502	OG1084
U2-type prespliceosome	Candida_dubliniensis@Seq_3127	18_3126	OG2660
U2-type prespliceosome	Candida_dubliniensis@Seq_3139	18_3138	OG1790
U2-type prespliceosome	Candida_dubliniensis@Seq_3166	18_3165	OG3985
U2-type prespliceosome	Candida_dubliniensis@Seq_3565	18_3564	OG3454
U2-type prespliceosome	Candida_dubliniensis@Seq_3801	18_3800	OG4924
U2-type prespliceosome	Candida_dubliniensis@Seq_433	18_432	OG2975
U2-type prespliceosome	Candida_dubliniensis@Seq_4349	18_4348	OG4987
U2-type prespliceosome	Candida_dubliniensis@Seq_5432	18_5431	OG4441
U2-type prespliceosome	Candida_dubliniensis@Seq_5609	18_5608	OG2733
U2-type prespliceosome	Candida_dubliniensis@Seq_5719	18_5718	OG1066
U2-type prespliceosome	Candida_dubliniensis@Seq_5906	18_5905	OG1592
U2-type prespliceosome	Candida_dubliniensis@Seq_735	18_734	OG3423
U2-type prespliceosome	Candida_dubliniensis@Seq_756	18_755	OG3852
U2-type prespliceosome	Candida_dubliniensis@Seq_766	18_765	OG2778
U2-type prespliceosome	Candida_dubliniensis@Seq_860	18_859	OG5290
U2-type prespliceosome	Candida_dubliniensis@Seq_893	18_892	OG3385
U2-type spliceosomal complex	Candida_dubliniensis@Seq_1530	18_1529	OG4600
U2-type spliceosomal complex	Candida_dubliniensis@Seq_1882	18_1881	OG1004
U2-type spliceosomal complex	Candida_dubliniensis@Seq_2329	18_2328	OG3930
U2-type spliceosomal complex	Candida_dubliniensis@Seq_2351	18_2350	OG3390
U2-type spliceosomal complex	Candida_dubliniensis@Seq_2640	18_2639	OG4840
U2-type spliceosomal complex	Candida_dubliniensis@Seq_3623	18_3622	OG3598
