complex type	sequence id	index	ortholog
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YDR054C	110_2865	OG1339
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YDR131C	110_3911	OG6860
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YDR219C	110_3912	OG7718
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YDR306C	110_4164	OG3368
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YDR328C	110_1764	OG2575
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YFL009W	110_247	OG1763
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YGR003W	110_29	OG2623
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YIL046W	110_1418	OG1489
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YJL047C	110_3954	OG6915
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YJL149W	110_5905	OG5528
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YJR052W	110_2667	OG1729
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YJR090C	110_379	OG1648
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YLR097C	110_43	OG3587
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YLR224W	110_69	OG8598
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YLR352W	110_64	OG3206
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YLR368W	110_4610	OG5794
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YML088W	110_5120	OG3595
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YNL311C	110_3950	OG6413
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YOL133W	110_3415	OG3051
SCF ubiquitin ligase complex	Saccharomyces_cerevisiae@YOR080W	110_3089	OG4464
SLAC complex	Saccharomyces_cerevisiae@YBL007C	110_2532	OG1627
SLAC complex	Saccharomyces_cerevisiae@YOR181W	110_2774	OG2177
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YBR081C	110_2807	OG2280
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YBR198C	110_4501	OG1560
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YDR145W	110_4647	OG3289
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YDR167W	110_2146	OG3044
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YDR176W	110_5296	OG2545
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YDR392W	110_176	OG3068
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YDR448W	110_2381	OG1099
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YER164W	110_666	OG1703
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YGL066W	110_219	OG1493
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YGL112C	110_5846	OG2165
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YGL252C	110_4127	OG4482
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YGR252W	110_5021	OG2418
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YHR099W	110_439	OG1427
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YMR223W	110_936	OG3031
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YMR236W	110_5381	OG5065
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YOL148C	110_2297	OG2792
SLIK (SAGA-like) complex	Saccharomyces_cerevisiae@YPL254W	110_2911	OG3528
SMC loading complex	Saccharomyces_cerevisiae@YDR180W	110_3780	OG2802
SMC loading complex	Saccharomyces_cerevisiae@YER147C	110_4060	OG6352
SMN-Sm protein complex	Saccharomyces_cerevisiae@YFL017W-A	110_1541	OG3543
SMN-Sm protein complex	Saccharomyces_cerevisiae@YGR074W	110_347	OG2905
SMN-Sm protein complex	Saccharomyces_cerevisiae@YLR147C	110_3990	OG3454
SNARE complex	Saccharomyces_cerevisiae@YAL014C	110_5600	OG3844
SNARE complex	Saccharomyces_cerevisiae@YAL030W	110_5493	OG1413
SNARE complex	Saccharomyces_cerevisiae@YBL050W	110_260	OG2334
SNARE complex	Saccharomyces_cerevisiae@YDR468C	110_4903	OG4038
SNARE complex	Saccharomyces_cerevisiae@YDR498C	110_4150	OG2799
SNARE complex	Saccharomyces_cerevisiae@YGL095C	110_3288	OG2700
SNARE complex	Saccharomyces_cerevisiae@YGL098W	110_970	OG5614
SNARE complex	Saccharomyces_cerevisiae@YGL212W	110_1036	OG2767
SNARE complex	Saccharomyces_cerevisiae@YGR009C	110_4539	OG2698
SNARE complex	Saccharomyces_cerevisiae@YHL031C	110_4853	OG2995
SNARE complex	Saccharomyces_cerevisiae@YIL004C	110_5305	OG3087
SNARE complex	Saccharomyces_cerevisiae@YKL006C-A	110_458	OG4454
SNARE complex	Saccharomyces_cerevisiae@YKL196C	110_1414	OG2040
SNARE complex	Saccharomyces_cerevisiae@YLR026C	110_3079	OG3461
SNARE complex	Saccharomyces_cerevisiae@YLR078C	110_601	OG4104
SNARE complex	Saccharomyces_cerevisiae@YLR093C	110_2606	OG5618
SNARE complex	Saccharomyces_cerevisiae@YLR268W	110_600	OG3515
SNARE complex	Saccharomyces_cerevisiae@YMR017W	110_1065	OG17519
SNARE complex	Saccharomyces_cerevisiae@YMR183C	110_3561	OG1324
SNARE complex	Saccharomyces_cerevisiae@YMR197C	110_5881	OG3761
SNARE complex	Saccharomyces_cerevisiae@YNR049C	110_618	OG6861
SNARE complex	Saccharomyces_cerevisiae@YOL018C	110_2938	OG4194
SNARE complex	Saccharomyces_cerevisiae@YOR036W	110_2582	OG3827
SNARE complex	Saccharomyces_cerevisiae@YOR075W	110_4688	OG2474
SNARE complex	Saccharomyces_cerevisiae@YOR106W	110_731	OG3849
SNARE complex	Saccharomyces_cerevisiae@YOR327C	110_3550	OG1413
SNARE complex	Saccharomyces_cerevisiae@YPL232W	110_1100	OG1324
SPOTS complex	Saccharomyces_cerevisiae@YBR058C-A	110_4719	OG6371
SPOTS complex	Saccharomyces_cerevisiae@YDR062W	110_1378	OG1683
SPOTS complex	Saccharomyces_cerevisiae@YGR038W	110_1402	OG3178
SPOTS complex	Saccharomyces_cerevisiae@YKL212W	110_2613	OG1743
SPOTS complex	Saccharomyces_cerevisiae@YLR350W	110_3484	OG3178
SPOTS complex	Saccharomyces_cerevisiae@YMR296C	110_2116	OG2382
SUMO activating enzyme complex	Saccharomyces_cerevisiae@YDR390C	110_5719	OG1713
SUMO activating enzyme complex	Saccharomyces_cerevisiae@YPR180W	110_2846	OG3105
SUMO-targeted ubiquitin ligase complex	Saccharomyces_cerevisiae@YDL013W	110_3942	OG6565
SUMO-targeted ubiquitin ligase complex	Saccharomyces_cerevisiae@YER116C	110_5274	OG4606
SWI/SNF complex	Saccharomyces_cerevisiae@YBR289W	110_1145	OG3052
SWI/SNF complex	Saccharomyces_cerevisiae@YDR073W	110_142	OG7496
SWI/SNF complex	Saccharomyces_cerevisiae@YFL049W	110_2068	OG5590
SWI/SNF complex	Saccharomyces_cerevisiae@YFR037C	110_2963	OG1718
SWI/SNF complex	Saccharomyces_cerevisiae@YGR275W	110_1841	OG7080
SWI/SNF complex	Saccharomyces_cerevisiae@YHL025W	110_168	OG6865
SWI/SNF complex	Saccharomyces_cerevisiae@YJL081C	110_656	OG2949
SWI/SNF complex	Saccharomyces_cerevisiae@YJL176C	110_5218	OG3183
SWI/SNF complex	Saccharomyces_cerevisiae@YLR321C	110_857	OG3708
SWI/SNF complex	Saccharomyces_cerevisiae@YML127W	110_5494	OG2710
SWI/SNF complex	Saccharomyces_cerevisiae@YMR033W	110_4776	OG4121
SWI/SNF complex	Saccharomyces_cerevisiae@YNR023W	110_1624	OG3955
SWI/SNF complex	Saccharomyces_cerevisiae@YOR290C	110_4157	OG1051
SWI/SNF complex	Saccharomyces_cerevisiae@YPL016W	110_2367	OG4037
SWI/SNF complex	Saccharomyces_cerevisiae@YPL129W	110_4055	OG1464
SWI/SNF complex	Saccharomyces_cerevisiae@YPR034W	110_2083	OG3922
SWI/SNF superfamily-type complex	Saccharomyces_cerevisiae@YGR056W	110_5401	OG1415
SWI/SNF superfamily-type complex	Saccharomyces_cerevisiae@YKR008W	110_1991	OG6184
SWI/SNF superfamily-type complex	Saccharomyces_cerevisiae@YLR357W	110_4196	OG1415
Scc2-Scc4 cohesin loading complex	Saccharomyces_cerevisiae@YDR180W	110_3780	OG2802
Sec61 translocon complex	Saccharomyces_cerevisiae@YBR283C	110_3300	OG4221
Sec61 translocon complex	Saccharomyces_cerevisiae@YDR086C	110_3032	OG4207
Sec61 translocon complex	Saccharomyces_cerevisiae@YER019C-A	110_2735	OG2011
Sec61 translocon complex	Saccharomyces_cerevisiae@YER087C-B	110_1056	OG2011
Sec61 translocon complex	Saccharomyces_cerevisiae@YLR378C	110_3886	OG1391
Sec62/Sec63 complex	Saccharomyces_cerevisiae@YBR171W	110_2091	OG2641
Sec62/Sec63 complex	Saccharomyces_cerevisiae@YLR292C	110_2745	OG3936
Sec62/Sec63 complex	Saccharomyces_cerevisiae@YOR254C	110_218	OG2962
Sec62/Sec63 complex	Saccharomyces_cerevisiae@YPL094C	110_591	OG3842
Seh1-associated complex	Saccharomyces_cerevisiae@YBL104C	110_2996	OG1138
Seh1-associated complex	Saccharomyces_cerevisiae@YDR128W	110_1791	OG3845
Seh1-associated complex	Saccharomyces_cerevisiae@YEL062W	110_712	OG3561
Seh1-associated complex	Saccharomyces_cerevisiae@YGL100W	110_2941	OG2333
Seh1-associated complex	Saccharomyces_cerevisiae@YHL023C	110_691	OG3106
Seh1-associated complex	Saccharomyces_cerevisiae@YJR138W	110_3603	OG1504
Seh1-associated complex	Saccharomyces_cerevisiae@YLR208W	110_3427	OG3646
Seh1-associated complex	Saccharomyces_cerevisiae@YOL138C	110_842	OG3742
Set1C/COMPASS complex	Saccharomyces_cerevisiae@YAR003W	110_4135	OG2874
Set1C/COMPASS complex	Saccharomyces_cerevisiae@YBR175W	110_614	OG4300
Set1C/COMPASS complex	Saccharomyces_cerevisiae@YBR258C	110_494	OG6328
Set1C/COMPASS complex	Saccharomyces_cerevisiae@YDR469W	110_5307	OG4541
Set1C/COMPASS complex	Saccharomyces_cerevisiae@YGL004C	110_2704	OG4528
Set1C/COMPASS complex	Saccharomyces_cerevisiae@YHR119W	110_4858	OG1097
Set1C/COMPASS complex	Saccharomyces_cerevisiae@YKL018W	110_5297	OG2143
Set1C/COMPASS complex	Saccharomyces_cerevisiae@YLR015W	110_1409	OG2555
Set1C/COMPASS complex	Saccharomyces_cerevisiae@YPL138C	110_3117	OG3650
Set3 complex	Saccharomyces_cerevisiae@YBR103W	110_3171	OG3482
Set3 complex	Saccharomyces_cerevisiae@YCR033W	110_4815	OG3542
Set3 complex	Saccharomyces_cerevisiae@YDL042C	110_5170	OG1414
Set3 complex	Saccharomyces_cerevisiae@YDR155C	110_681	OG1234
Set3 complex	Saccharomyces_cerevisiae@YGL194C	110_2722	OG2000
Set3 complex	Saccharomyces_cerevisiae@YIL112W	110_388	OG3850
Set3 complex	Saccharomyces_cerevisiae@YKR029C	110_3183	OG2805
Set3 complex	Saccharomyces_cerevisiae@YOL068C	110_3766	OG1414
Shu complex	Saccharomyces_cerevisiae@YDR078C	110_738	OG6820
Shu complex	Saccharomyces_cerevisiae@YHL006C	110_1340	OG31201
Shu complex	Saccharomyces_cerevisiae@YIL132C	110_5809	OG7887
Shu complex	Saccharomyces_cerevisiae@YLR376C	110_4555	OG7168
Sid2-Mob1 complex	Saccharomyces_cerevisiae@YGR092W	110_5356	OG1541
Sid2-Mob1 complex	Saccharomyces_cerevisiae@YIL106W	110_445	OG3432
Sin3-type complex	Saccharomyces_cerevisiae@YAL013W	110_5336	OG2296
Sin3-type complex	Saccharomyces_cerevisiae@YIL084C	110_2465	OG4453
Sin3-type complex	Saccharomyces_cerevisiae@YKL072W	110_3268	OG4237
Sin3-type complex	Saccharomyces_cerevisiae@YMR053C	110_174	OG4237
Sin3-type complex	Saccharomyces_cerevisiae@YNL309W	110_2247	OG6767
Sin3-type complex	Saccharomyces_cerevisiae@YNL330C	110_2920	OG1363
Sin3-type complex	Saccharomyces_cerevisiae@YOL004W	110_4814	OG1453
Ski complex	Saccharomyces_cerevisiae@YGL213C	110_4871	OG2483
Ski complex	Saccharomyces_cerevisiae@YLR398C	110_4630	OG1036
Ski complex	Saccharomyces_cerevisiae@YPR189W	110_5523	OG1990
Slx1-Slx4 complex	Saccharomyces_cerevisiae@YBR228W	110_353	OG4474
Slx1-Slx4 complex	Saccharomyces_cerevisiae@YLR135W	110_5162	OG6763
Smc5-Smc6 complex	Saccharomyces_cerevisiae@YDL105W	110_4401	OG3119
Smc5-Smc6 complex	Saccharomyces_cerevisiae@YDR288W	110_1275	OG7086
Smc5-Smc6 complex	Saccharomyces_cerevisiae@YEL019C	110_3565	OG4635
Smc5-Smc6 complex	Saccharomyces_cerevisiae@YER038C	110_707	OG6477
Smc5-Smc6 complex	Saccharomyces_cerevisiae@YLR007W	110_3938	OG6538
Smc5-Smc6 complex	Saccharomyces_cerevisiae@YLR383W	110_5491	OG1841
Smc5-Smc6 complex	Saccharomyces_cerevisiae@YML023C	110_553	OG6435
Smc5-Smc6 complex	Saccharomyces_cerevisiae@YOL034W	110_2109	OG3326
Snt2C complex	Saccharomyces_cerevisiae@YGL131C	110_5482	OG1678
Snt2C complex	Saccharomyces_cerevisiae@YMR176W	110_1999	OG4049
Snt2C complex	Saccharomyces_cerevisiae@YNL330C	110_2920	OG1363
Ssh1 translocon complex	Saccharomyces_cerevisiae@YBR283C	110_3300	OG4221
Ssh1 translocon complex	Saccharomyces_cerevisiae@YDR086C	110_3032	OG4207
Ssh1 translocon complex	Saccharomyces_cerevisiae@YER019C-A	110_2735	OG2011
Ste12p-Dig1p-Dig2p complex	Saccharomyces_cerevisiae@YDR480W	110_2397	OG17096
Ste12p-Dig1p-Dig2p complex	Saccharomyces_cerevisiae@YHR084W	110_4269	OG3216
Ste12p-Dig1p-Dig2p complex	Saccharomyces_cerevisiae@YPL049C	110_1473	OG14910
Swi5-Sfr1 complex	Saccharomyces_cerevisiae@YHR079C-A	110_4346	OG8787
Swr1 complex	Saccharomyces_cerevisiae@YAL011W	110_2574	OG6284
Swr1 complex	Saccharomyces_cerevisiae@YBR231C	110_146	OG2885
Swr1 complex	Saccharomyces_cerevisiae@YDR190C	110_356	OG1721
Swr1 complex	Saccharomyces_cerevisiae@YDR334W	110_2916	OG1949
Swr1 complex	Saccharomyces_cerevisiae@YDR485C	110_1154	OG3609
Swr1 complex	Saccharomyces_cerevisiae@YFL039C	110_4294	OG1896
Swr1 complex	Saccharomyces_cerevisiae@YGR002C	110_1102	OG2653
Swr1 complex	Saccharomyces_cerevisiae@YJL081C	110_656	OG2949
Swr1 complex	Saccharomyces_cerevisiae@YLR085C	110_5882	OG2813
Swr1 complex	Saccharomyces_cerevisiae@YLR385C	110_3992	OG7723
Swr1 complex	Saccharomyces_cerevisiae@YLR399C	110_5704	OG2481
Swr1 complex	Saccharomyces_cerevisiae@YML041C	110_475	OG7665
Swr1 complex	Saccharomyces_cerevisiae@YNL107W	110_3923	OG3717
Swr1 complex	Saccharomyces_cerevisiae@YPL235W	110_714	OG2118
THO complex	Saccharomyces_cerevisiae@YNL139C	110_869	OG2611
THO complex part of transcription export complex	Saccharomyces_cerevisiae@YDR138W	110_136	OG6404
THO complex part of transcription export complex	Saccharomyces_cerevisiae@YHR167W	110_5582	OG7275
THO complex part of transcription export complex	Saccharomyces_cerevisiae@YML062C	110_623	OG6863
THO complex part of transcription export complex	Saccharomyces_cerevisiae@YNL139C	110_869	OG2611
THO complex part of transcription export complex	Saccharomyces_cerevisiae@YNL253W	110_4927	OG3822
TIM22 mitochondrial import inner membrane insertion complex	Saccharomyces_cerevisiae@YBR091C	110_5003	OG4069
TIM22 mitochondrial import inner membrane insertion complex	Saccharomyces_cerevisiae@YDL217C	110_2840	OG3016
TIM22 mitochondrial import inner membrane insertion complex	Saccharomyces_cerevisiae@YEL020W-A	110_3846	OG4297
TIM22 mitochondrial import inner membrane insertion complex	Saccharomyces_cerevisiae@YJL054W	110_4721	OG3490
TIM22 mitochondrial import inner membrane insertion complex	Saccharomyces_cerevisiae@YKL141W	110_278	OG2112
TIM22 mitochondrial import inner membrane insertion complex	Saccharomyces_cerevisiae@YOR297C	110_2931	OG4286
TIM23 mitochondrial import inner membrane translocase complex	Saccharomyces_cerevisiae@YGR033C	110_2698	OG2395
TIM23 mitochondrial import inner membrane translocase complex	Saccharomyces_cerevisiae@YJL104W	110_2793	OG2858
TIM23 mitochondrial import inner membrane translocase complex	Saccharomyces_cerevisiae@YJL143W	110_2075	OG3077
TIM23 mitochondrial import inner membrane translocase complex	Saccharomyces_cerevisiae@YLR008C	110_1239	OG2440
TIM23 mitochondrial import inner membrane translocase complex	Saccharomyces_cerevisiae@YNR017W	110_3143	OG2694
TIM23 mitochondrial import inner membrane translocase complex	Saccharomyces_cerevisiae@YPL063W	110_3702	OG2080
TIM23 mitochondrial import inner membrane translocase complex	Saccharomyces_cerevisiae@YPL098C	110_3968	OG3555
TORC1 complex	Saccharomyces_cerevisiae@YGR099W	110_1184	OG2955
TORC1 complex	Saccharomyces_cerevisiae@YHR186C	110_1167	OG1034
TORC1 complex	Saccharomyces_cerevisiae@YJR066W	110_2353	OG1035
TORC1 complex	Saccharomyces_cerevisiae@YKL033W	110_801	OG2745
TORC1 complex	Saccharomyces_cerevisiae@YKL203C	110_1602	OG1035
TORC1 complex	Saccharomyces_cerevisiae@YNL006W	110_73	OG2387
TORC1 complex	Saccharomyces_cerevisiae@YPL180W	110_5845	OG6653
TORC2 complex	Saccharomyces_cerevisiae@YBR270C	110_5831	OG1553
TORC2 complex	Saccharomyces_cerevisiae@YER093C	110_2828	OG3133
TORC2 complex	Saccharomyces_cerevisiae@YGR099W	110_1184	OG2955
TORC2 complex	Saccharomyces_cerevisiae@YIL105C	110_243	OG1420
TORC2 complex	Saccharomyces_cerevisiae@YJL058C	110_864	OG3934
TORC2 complex	Saccharomyces_cerevisiae@YJR066W	110_2353	OG1035
TORC2 complex	Saccharomyces_cerevisiae@YKL033W	110_801	OG2745
TORC2 complex	Saccharomyces_cerevisiae@YKL203C	110_1602	OG1035
TORC2 complex	Saccharomyces_cerevisiae@YMR068W	110_1892	OG4027
TORC2 complex	Saccharomyces_cerevisiae@YNL006W	110_73	OG2387
TORC2 complex	Saccharomyces_cerevisiae@YNL047C	110_2806	OG1420
TORC2 complex	Saccharomyces_cerevisiae@YOL078W	110_5366	OG5111
TRAMP complex	Saccharomyces_cerevisiae@YDL175C	110_2921	OG5169
TRAMP complex	Saccharomyces_cerevisiae@YIL079C	110_2570	OG5169
TRAMP complex	Saccharomyces_cerevisiae@YJL050W	110_2798	OG1036
TRAMP complex	Saccharomyces_cerevisiae@YJR036C	110_3765	OG2610
TRAMP complex	Saccharomyces_cerevisiae@YNL299W	110_1625	OG1295
TRAMP complex	Saccharomyces_cerevisiae@YOL115W	110_2609	OG1295
TRAPP complex	Saccharomyces_cerevisiae@YDR246W	110_3576	OG4059
TRAPP complex	Saccharomyces_cerevisiae@YDR472W	110_5245	OG3309
TRAPP complex	Saccharomyces_cerevisiae@YKR068C	110_4112	OG3083
TRAPP complex	Saccharomyces_cerevisiae@YML077W	110_2776	OG4039
TRAPP complex	Saccharomyces_cerevisiae@YOR115C	110_5670	OG3975
TRAPPI protein complex	Saccharomyces_cerevisiae@YBR254C	110_5758	OG1925
TRAPPI protein complex	Saccharomyces_cerevisiae@YDR246W	110_3576	OG4059
TRAPPI protein complex	Saccharomyces_cerevisiae@YDR472W	110_5245	OG3309
TRAPPI protein complex	Saccharomyces_cerevisiae@YKR068C	110_4112	OG3083
TRAPPI protein complex	Saccharomyces_cerevisiae@YML077W	110_2776	OG4039
TRAPPI protein complex	Saccharomyces_cerevisiae@YOR115C	110_5670	OG3975
TRAPPII protein complex	Saccharomyces_cerevisiae@YBR254C	110_5758	OG1925
TRAPPII protein complex	Saccharomyces_cerevisiae@YDR246W	110_3576	OG4059
TRAPPII protein complex	Saccharomyces_cerevisiae@YDR407C	110_407	OG2234
TRAPPII protein complex	Saccharomyces_cerevisiae@YDR472W	110_5245	OG3309
TRAPPII protein complex	Saccharomyces_cerevisiae@YEL048C	110_349	OG7274
TRAPPII protein complex	Saccharomyces_cerevisiae@YGR166W	110_4399	OG7068
TRAPPII protein complex	Saccharomyces_cerevisiae@YKR068C	110_4112	OG3083
TRAPPII protein complex	Saccharomyces_cerevisiae@YML077W	110_2776	OG4039
TRAPPII protein complex	Saccharomyces_cerevisiae@YMR218C	110_4612	OG2318
TRAPPII protein complex	Saccharomyces_cerevisiae@YOR115C	110_5670	OG3975
TRAPPIII protein complex	Saccharomyces_cerevisiae@YBR254C	110_5758	OG1925
TRAPPIII protein complex	Saccharomyces_cerevisiae@YDR108W	110_5666	OG3730
TRAPPIII protein complex	Saccharomyces_cerevisiae@YDR246W	110_3576	OG4059
TRAPPIII protein complex	Saccharomyces_cerevisiae@YDR472W	110_5245	OG3309
TRAPPIII protein complex	Saccharomyces_cerevisiae@YKR068C	110_4112	OG3083
TRAPPIII protein complex	Saccharomyces_cerevisiae@YML077W	110_2776	OG4039
TRAPPIII protein complex	Saccharomyces_cerevisiae@YOR115C	110_5670	OG3975
TRC complex	Saccharomyces_cerevisiae@YBR137W	110_1817	OG4818
TRC complex	Saccharomyces_cerevisiae@YLL026W	110_2680	OG1037
TRC complex	Saccharomyces_cerevisiae@YNL064C	110_314	OG1917
TRC complex	Saccharomyces_cerevisiae@YOL111C	110_1990	OG5524
TRC complex	Saccharomyces_cerevisiae@YOR007C	110_2689	OG3316
TRC complex	Saccharomyces_cerevisiae@YOR164C	110_2211	OG2536
Tec1p-Ste12p-Dig1p complex	Saccharomyces_cerevisiae@YBR083W	110_1483	OG6896
Tec1p-Ste12p-Dig1p complex	Saccharomyces_cerevisiae@YHR084W	110_4269	OG3216
Tec1p-Ste12p-Dig1p complex	Saccharomyces_cerevisiae@YPL049C	110_1473	OG14910
U1 snRNP	Saccharomyces_cerevisiae@YBR119W	110_566	OG6649
U1 snRNP	Saccharomyces_cerevisiae@YDL087C	110_1395	OG2778
U1 snRNP	Saccharomyces_cerevisiae@YDR235W	110_2222	OG4179
U1 snRNP	Saccharomyces_cerevisiae@YDR240C	110_5838	OG7076
U1 snRNP	Saccharomyces_cerevisiae@YER029C	110_3336	OG2733
U1 snRNP	Saccharomyces_cerevisiae@YFL017W-A	110_1541	OG3543
U1 snRNP	Saccharomyces_cerevisiae@YGR013W	110_1682	OG6589
U1 snRNP	Saccharomyces_cerevisiae@YGR074W	110_347	OG2905
U1 snRNP	Saccharomyces_cerevisiae@YHR086W	110_3329	OG1084
U1 snRNP	Saccharomyces_cerevisiae@YIL061C	110_1426	OG2974
U1 snRNP	Saccharomyces_cerevisiae@YKL012W	110_4675	OG4047
U1 snRNP	Saccharomyces_cerevisiae@YLR147C	110_3990	OG3454
U1 snRNP	Saccharomyces_cerevisiae@YLR275W	110_2174	OG4990
U1 snRNP	Saccharomyces_cerevisiae@YLR298C	110_4008	OG6988
U1 snRNP	Saccharomyces_cerevisiae@YML046W	110_4700	OG2378
U1 snRNP	Saccharomyces_cerevisiae@YOR159C	110_1141	OG3423
U1 snRNP	Saccharomyces_cerevisiae@YPR152C	110_1730	OG6615
U1 snRNP	Saccharomyces_cerevisiae@YPR182W	110_4467	OG4627
U12-type spliceosomal complex	Saccharomyces_cerevisiae@YFL017W-A	110_1541	OG3543
U12-type spliceosomal complex	Saccharomyces_cerevisiae@YGR074W	110_347	OG2905
U12-type spliceosomal complex	Saccharomyces_cerevisiae@YLR147C	110_3990	OG3454
U12-type spliceosomal complex	Saccharomyces_cerevisiae@YNL147W	110_1547	OG3632
U2 snRNP	Saccharomyces_cerevisiae@YCR063W	110_5205	OG3664
U2 snRNP	Saccharomyces_cerevisiae@YDL043C	110_3445	OG4089
U2 snRNP	Saccharomyces_cerevisiae@YER029C	110_3336	OG2733
U2 snRNP	Saccharomyces_cerevisiae@YFL017W-A	110_1541	OG3543
U2 snRNP	Saccharomyces_cerevisiae@YGR074W	110_347	OG2905
U2 snRNP	Saccharomyces_cerevisiae@YIR005W	110_4638	OG3264
U2 snRNP	Saccharomyces_cerevisiae@YJL203W	110_3467	OG2660
U2 snRNP	Saccharomyces_cerevisiae@YLR147C	110_3990	OG3454
U2 snRNP	Saccharomyces_cerevisiae@YLR275W	110_2174	OG4990
U2 snRNP	Saccharomyces_cerevisiae@YML049C	110_3986	OG2009
U2 snRNP	Saccharomyces_cerevisiae@YMR240C	110_3763	OG2975
U2 snRNP	Saccharomyces_cerevisiae@YMR288W	110_2138	OG1592
U2 snRNP	Saccharomyces_cerevisiae@YNL138W-A	110_1863	OG4084
U2 snRNP	Saccharomyces_cerevisiae@YNL286W	110_3332	OG4840
U2 snRNP	Saccharomyces_cerevisiae@YOR159C	110_1141	OG3423
U2 snRNP	Saccharomyces_cerevisiae@YOR319W	110_2115	OG4217
U2 snRNP	Saccharomyces_cerevisiae@YPL213W	110_1188	OG3852
U2 snRNP	Saccharomyces_cerevisiae@YPR094W	110_4449	OG4608
U2 snRNP	Saccharomyces_cerevisiae@YPR182W	110_4467	OG4627
U2-type catalytic step 1 spliceosome	Saccharomyces_cerevisiae@YAL032C	110_1185	OG4013
U2-type catalytic step 1 spliceosome	Saccharomyces_cerevisiae@YBR065C	110_2736	OG3741
U2-type catalytic step 1 spliceosome	Saccharomyces_cerevisiae@YBR188C	110_3159	OG17671
U2-type catalytic step 1 spliceosome	Saccharomyces_cerevisiae@YDL209C	110_537	OG3004
U2-type catalytic step 1 spliceosome	Saccharomyces_cerevisiae@YDR416W	110_4384	OG2650
U2-type catalytic step 1 spliceosome	Saccharomyces_cerevisiae@YGR129W	110_4711	OG7329
U2-type catalytic step 1 spliceosome	Saccharomyces_cerevisiae@YJR050W	110_2118	OG3916
U2-type catalytic step 1 spliceosome	Saccharomyces_cerevisiae@YKL095W	110_1907	OG3390
U2-type catalytic step 1 spliceosome	Saccharomyces_cerevisiae@YLL036C	110_1450	OG3223
U2-type catalytic step 1 spliceosome	Saccharomyces_cerevisiae@YLR117C	110_3188	OG1790
U2-type catalytic step 1 spliceosome	Saccharomyces_cerevisiae@YMR213W	110_5865	OG4163
U2-type catalytic step 1 spliceosome	Saccharomyces_cerevisiae@YNR011C	110_3517	OG1004
U2-type catalytic step 1 spliceosome	Saccharomyces_cerevisiae@YPR101W	110_2750	OG7380
U2-type catalytic step 2 spliceosome	Saccharomyces_cerevisiae@YAL032C	110_1185	OG4013
U2-type catalytic step 2 spliceosome	Saccharomyces_cerevisiae@YBR065C	110_2736	OG3741
U2-type catalytic step 2 spliceosome	Saccharomyces_cerevisiae@YDL209C	110_537	OG3004
U2-type catalytic step 2 spliceosome	Saccharomyces_cerevisiae@YDR416W	110_4384	OG2650
U2-type catalytic step 2 spliceosome	Saccharomyces_cerevisiae@YER013W	110_490	OG1004
U2-type catalytic step 2 spliceosome	Saccharomyces_cerevisiae@YGR129W	110_4711	OG7329
U2-type catalytic step 2 spliceosome	Saccharomyces_cerevisiae@YJR050W	110_2118	OG3916
U2-type catalytic step 2 spliceosome	Saccharomyces_cerevisiae@YKL173W	110_5731	OG1025
U2-type catalytic step 2 spliceosome	Saccharomyces_cerevisiae@YKR086W	110_5710	OG1004
U2-type catalytic step 2 spliceosome	Saccharomyces_cerevisiae@YLR117C	110_3188	OG1790
U2-type post-mRNA release spliceosomal complex	Saccharomyces_cerevisiae@YDR416W	110_4384	OG2650
