enzyme	Kcat	ECC	rxnNames	enzGenes	enzNames	enz_panIDs
O13966	114.166198585252	0.000134420543547957	homoacontinate hydratase (No4)	ACON_SCHPO	ACON_SCHPO	YJL200C
Q92370	11.1000111000111	0.000132296251225961	indole-3-glycerol-phosphate synthase (No1)	TRPG_SCHPO	TRPG_SCHPO	YKL211C
O14192	25.665506585769	0.000131569077404915	tyrosine transaminase (No3)	AATR1_SCHPO	AATR1_SCHPO	YGL202W
Q9UUG0	120.000768004915	0.00012998852505738	fatty-acyl-CoA synthase (n-C16:0CoA) (No1)	FAS1_SCHPO	FAS1_SCHPO	YKL182W
Q9URM2	97.431700378035	0.000128040704762885	transketolase 2 (reversible) (No1)	TKT_SCHPO	TKT_SCHPO	YBR117C
O94505	10.9997932038878	0.000125684488045297	3',5'-bisphosphate nucleotidase (No1)	DPNP_SCHPO	DPNP_SCHPO	YOL064C
O43014	140.996790913039	0.000124612230912808	mannose-6-phosphate isomerase (reversible) (No1)	MPI_SCHPO	MPI_SCHPO	YER003C
Q9P381	8.92000185536039	0.000121189715706945	CDP-diacylglycerol synthase (1-18:0, 2-18:1), ER membrane (No1)	CDSH_SCHPO	CDSH_SCHPO	YBR029C
Q9P381	8.92000185536039	0.00012118970742713	CDP-diacylglycerol synthase (1-18:0, 2-16:1), ER membrane (No1)	CDSH_SCHPO	CDSH_SCHPO	YBR029C
O60078	26.2997327947148	0.000118105699477736	prephenate dehydrogenase (NADP) (No1)	TYR1_SCHPO	TYR1_SCHPO	YBR166C
Q10289	120.000768004915	0.000113981799440404	fatty-acyl-CoA synthase (n-C16:0CoA) (No1)	FAS2_SCHPO	FAS2_SCHPO	YPL231W
Q9P381	8.92000185536039	0.00011191261625053	CDP-diacylglycerol synthase (1-18:1, 2-16:1), ER membrane (No1)	CDSH_SCHPO	CDSH_SCHPO	YBR029C
Q9P381	8.92000185536039	0.00011191261625053	CDP-diacylglycerol synthase (1-18:1, 2-18:1), ER membrane (No1)	CDSH_SCHPO	CDSH_SCHPO	YBR029C
O94303	22.0004576095183	0.000111462319258546	Imidazole-glycerol-3-phosphate synthase (No1)	HIS5_SCHPO	HIS5_SCHPO	YBR248C
P78825	25.5005763130247	0.000110124787764271	adenosine kinase (No1)	ADK_SCHPO	ADK_SCHPO	YJR105W
O43056	40.7998733571931	0.000106937340649256	homoserine kinase (No1)	KHSE_SCHPO	KHSE_SCHPO	YHR025W
O42652	574.004045580513	0.000105470767107444	aspartate transaminase (reversible) (No1)	AATC_SCHPO	AATC_SCHPO	YLR027C
P50998	474.898751586162	0.000104117057795335	adenosine monophosphate deaminase (No1)	AMPD_SCHPO	AMPD_SCHPO	YML035C
Q09154	103.501668446895	0.000101120512543778	ubiquinol:ferricytochrome c reductase (No1)	UCRI_SCHPO	UCRI_SCHPO	YEL024W
O42932	103.501668446895	9.93503044449592e-05	ubiquinol:ferricytochrome c reductase (No1)	QCR6_SCHPO	QCR6_SCHPO	YFR033C
Q8WZJ7	133.997963230959	9.39266290584264e-05	methenyltetrahydrofolate cyclohydrolase (No1)	C1TC_SCHPO	C1TC_SCHPO	YBR084W
Q8WZJ7	133.997963230959	9.39266290584264e-05	methylenetetrahydrofolate dehydrogenase (NADP) (No1)	C1TC_SCHPO	C1TC_SCHPO	YBR084W
O94584	2.33996948679789	8.61958900766989e-05	PS synthase (1-16:0, 2-16:1), ER membrane (No1)	PSS_SCHPO	PSS_SCHPO	YER026C
O74484	195.894060492086	7.81402351550029e-05	mannose-1-phosphate guanylyltransferase (No1)	MPG1_SCHPO	MPG1_SCHPO	YDL055C
P15567	40.0002560016384	7.73204229989663e-05	phosphoribosylaminoimidazole-carboxylase (No1)	PUR6_SCHPO	PUR6_SCHPO	YOR128C
O94584	2.33996948679789	7.54210240041156e-05	PS synthase (1-16:1, 2-18:1), ER membrane (No1)	PSS_SCHPO	PSS_SCHPO	YER026C
O94584	2.33996948679789	7.54210228750499e-05	PS synthase (1-16:0, 2-18:1), ER membrane (No1)	PSS_SCHPO	PSS_SCHPO	YER026C
Q9URX0	2860.00286000286	6.89241950069308e-05	L-rhamnose:DP+ 1-oxidoreductase (reversible) (No1)	YLX6_SCHPO	YLX6_SCHPO	yHMPu5000034605_Spencermartinsiella_europaea@Seq_3484
P21911	167.004014776515	6.86622436736679e-05	succinate dehydrogenase (ubiquinone-6) (No1)	SDHB_SCHPO	SDHB_SCHPO	YLL041C
O60163	226.99826573325	6.77603599203186e-05	aspartate kinase (No1)	AK_SCHPO	AK_SCHPO	YER052C
O74533	103.501668446895	6.55209824963955e-05	ubiquinol:ferricytochrome c reductase (No1)	QCR7_SCHPO	QCR7_SCHPO	YDR529C
O43011	40.0002560016384	6.5335889299591e-05	histidyl-tRNA synthetase (No1)	SYH_SCHPO	SYH_SCHPO	YPR033C
P87228	310.998653997825	6.53326774840392e-05	phosphoglycerate dehydrogenase (No1)	SERA_SCHPO	SERA_SCHPO	YIL074C
O14209	144.902335825653	5.85039490873743e-05	2-aminoadipate transaminase (No1)	YDT4_SCHPO	YDT4_SCHPO	YJL060W
Q9P777	35.000035000035	5.60912832248605e-05	histidinol dehydrogenase (No1)	HISX_SCHPO	HISX_SCHPO	YCL030C
Q9P777	35.000035000035	5.60912832248605e-05	phosphoribosyl-AMP cyclohydrolase (No1)	HISX_SCHPO	HISX_SCHPO	YCL030C
Q9P777	35.000035000035	5.60912832248605e-05	phosphoribosyl-ATP pyrophosphatase (No1)	HISX_SCHPO	HISX_SCHPO	YCL030C
O14254	58.3003353435289	5.51712582084301e-05	isocitrate dehydrogenase (NADP) (No1)	IDHP_SCHPO	IDHP_SCHPO	YDL066W
Q9UT44	430.003216424059	5.29478822799153e-05	glutamate-5-semialdehyde dehydrogenase (No1)	PROA_SCHPO	PROA_SCHPO	YOR323C
P00046	103.501668446895	4.91350144380351e-05	ubiquinol:ferricytochrome c reductase (No1)	CYC_SCHPO	CYC_SCHPO	YEL039C
Q10258	160.001024006554	4.66134957280614e-05	5,10-methylenetetrahydrofolate reductase (NADPH) (No1)	MTHR1_SCHPO	MTHR1_SCHPO	YGL125W
O74369	20.999227228438	4.60232771996647e-05	IPS phospholipase C (No1)	CSS1_SCHPO	CSS1_SCHPO	YER019W
O74369	20.999227228438	4.60232771996647e-05	IPS phospholipase C (No1)	CSS1_SCHPO	CSS1_SCHPO	YER019W
O74369	20.999227228438	4.60232771996647e-05	IPS phospholipase C (No1)	CSS1_SCHPO	CSS1_SCHPO	YER019W
O74369	20.999227228438	4.60232771996647e-05	IPS phospholipase C (No1)	CSS1_SCHPO	CSS1_SCHPO	YER019W
O74369	20.999227228438	4.60232771996647e-05	IPS phospholipase C (No1)	CSS1_SCHPO	CSS1_SCHPO	YER019W
O74369	20.999227228438	4.60232770114871e-05	IPS phospholipase C (No1)	CSS1_SCHPO	CSS1_SCHPO	YER019W
O74369	20.999227228438	4.60232770114871e-05	IPS phospholipase C (No1)	CSS1_SCHPO	CSS1_SCHPO	YER019W
O74369	20.999227228438	4.60232770114871e-05	IPS phospholipase C (No1)	CSS1_SCHPO	CSS1_SCHPO	YER019W
O74369	20.999227228438	4.60232770114871e-05	IPS phospholipase C (No1)	CSS1_SCHPO	CSS1_SCHPO	YER019W
O74369	20.999227228438	4.60232770114871e-05	IPS phospholipase C (No1)	CSS1_SCHPO	CSS1_SCHPO	YER019W
O74882	167.004014776515	4.39965092444618e-05	succinate dehydrogenase (ubiquinone-6) (No1)	SDH3_SCHPO	SDH3_SCHPO	YKL141W
Q92375	33.2999002334989	4.38542823440743e-05	thioredoxin reductase (NADPH) (No2)	TRXB_SCHPO	TRXB_SCHPO	YHR106W
O42873	207.003336893791	4.37706340065162e-05	pyruvate decarboxylase (acetoin-forming) (No2)	PDC4_SCHPO	PDC4_SCHPO	YDL080C
P50523	103.501668446895	4.27813131474861e-05	ubiquinol:ferricytochrome c reductase (No1)	QCR8_SCHPO	QCR8_SCHPO	YJL166W
O42916	33.7498059386159	4.17898171433913e-05	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:1, 2-16:1), ER membrane (No1)	ALE1_SCHPO	ALE1_SCHPO	YOR175C
Q9UUG0	120.000768004915	4.04005001100512e-05	fatty-acyl-CoA synthase (n-C18:0CoA) (No1)	FAS1_SCHPO	FAS1_SCHPO	YKL182W
Q9P7P0	47.2001797382844	3.89268420573482e-05	glycerol-3-phosphate acyltransferase (16:1), ER membrane (No1)	YOL4_SCHPO	YOL4_SCHPO	YBL011W
Q9P7X0	167.004014776515	3.87690517390427e-05	succinate dehydrogenase (ubiquinone-6) (No1)	DHSD_SCHPO	DHSD_SCHPO	YDR178W
Q10184	31.9998361608389	3.78591341187288e-05	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase (No1)	HIS4_SCHPO	HIS4_SCHPO	YIL020C
Q10289	120.000768004915	3.54256018048974e-05	fatty-acyl-CoA synthase (n-C18:0CoA) (No1)	FAS2_SCHPO	FAS2_SCHPO	YPL231W
Q9HDU5	986.987556060893	3.52385865619219e-05	UDPglucose--hexose-1-phosphate uridylyltransferase (reversible) (No1)	GAL7_SCHPO	GAL7_SCHPO	YBR018C
Q9HDU5	986.987556060893	3.5238585997389e-05	galactose-1-phosphate uridylyltransferase (No1)	GAL7_SCHPO	GAL7_SCHPO	YBR018C
Q09860	10.2998916451399	3.41365348911191e-05	cysteinyl-tRNA synthetase (No1)	SYC_SCHPO	SYC_SCHPO	YNL247W
O74827	6.99991880094191	3.38809383159522e-05	PE methyltransferase (1-16:1, 2-16:1), ER membrane (No2)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	3.38809383159522e-05	phosphatidyl-N-methylethanolamine methyltransferase (1-16:1, 2-16:1), ER membrane (No1)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	3.38809383159522e-05	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:1, 2-16:1), ER membrane (No1)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74548	144.902335825653	3.28083364420706e-05	acteylornithine transaminase (No1)	ARGD_SCHPO	ARGD_SCHPO	YOL140W
P32747	85.999312005504	3.26551617443331e-05	(S)-dihydroorotate:quinone oxidoreductase (No1)	PYRD_SCHPO	PYRD_SCHPO	Lipomyces_starkeyi@Seq_8757
O74433	103.501668446895	3.18788602048711e-05	ubiquinol:ferricytochrome c reductase (No1)	QCR9_SCHPO	QCR9_SCHPO	YGR183C
O13755	658.007290720781	3.07678973830574e-05	fumarate reductase (No1)	OSM1_SCHPO	OSM1_SCHPO	YJR051W
O13326	240.00153600983	2.93067217161638e-05	O-acetylhomoserine (thiol)-lyase (No1)	CYSD_SCHPO	CYSD_SCHPO	YLR303W
O59711	327.769124672886	2.71518125196721e-05	saccharopine dehydrogenase (NADP, L-glutamate forming) (No1)	LYS9_SCHPO	LYS9_SCHPO	YNR050C
O74827	6.99991880094191	2.69045053566725e-05	PE methyltransferase (1-16:0, 2-16:1), ER membrane (No2)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	2.69045053566725e-05	phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-16:1), ER membrane (No1)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	2.69045053566725e-05	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-16:1), ER membrane (No1)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
P24487	963.101649600506	2.47381180783086e-05	ATP synthase (No1)	ATPA_SCHPO	ATPA_SCHPO	YBL099W
P22068	963.101649600506	2.40153619149779e-05	ATP synthase (No1)	ATPB_SCHPO	ATPB_SCHPO	YJR121W
O74827	6.99991880094191	2.35413187896167e-05	PE methyltransferase (1-16:0, 2-18:1), ER membrane (No2)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	2.35413187896167e-05	phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-18:1), ER membrane (No1)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	2.35413187896167e-05	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:0, 2-18:1), ER membrane (No1)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	2.35413186014391e-05	PE methyltransferase (1-16:1, 2-18:1), ER membrane (No2)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	2.35413186014391e-05	phosphatidyl-N-methylethanolamine methyltransferase (1-16:1, 2-18:1), ER membrane (No1)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	2.35413186014391e-05	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-16:1, 2-18:1), ER membrane (No1)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
Q9UUB4	77.4207134473586	2.2575002644156e-05	phosphoribosyl amino imidazolesuccinocarbozamide synthetase (No1)	PUR7_SCHPO	PUR7_SCHPO	YAR015W
Q92370	68.9993983252466	2.12826452565824e-05	phosphoribosylanthranilate isomerase (No1)	TRPG_SCHPO	TRPG_SCHPO	YKL211C
P87171	310.998653997825	2.02480874395275e-05	phosphoribosylpyrophosphate synthetase (No2)	KPR5_SCHPO	KPR5_SCHPO	YOL061W
Q9P7Y7	693.993348767745	2.01225263015332e-05	pyrroline-5-carboxylate reductase (No1)	P5CR_SCHPO	P5CR_SCHPO	YER023W
Q10142	47.2001797382844	2.00941133632767e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-1 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941133632767e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-1 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941133632767e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-2' (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941133632767e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-2' (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941133632767e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-2 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941133632767e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-2 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941133632767e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-3 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941133632767e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-3 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941133632767e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-4 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941133632767e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-4 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941077179482e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-1 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941077179482e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-1 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941077179482e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-2' (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941077179482e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-2' (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941077179482e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-2 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941077179482e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-2 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941077179482e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-3 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941077179482e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-3 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941077179482e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-4 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941077179482e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-4 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941075297706e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-1 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941075297706e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-1 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941075297706e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-2' (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941075297706e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-2' (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941075297706e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-2 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941075297706e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-2 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941075297706e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-3 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941075297706e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-3 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941075297706e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-4 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941075297706e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-4 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-1 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-1 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-1 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-1 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-2' (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-2' (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-2' (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-2' (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-2 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-2 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-2 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-2 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-3 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-3 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-3 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-3 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-4 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-4 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-4 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.0094107341593e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-4 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941071534154e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-1 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941071534154e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-1 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941071534154e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-2' (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941071534154e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-2' (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941071534154e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-2 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941071534154e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-2 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941071534154e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-3 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941071534154e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-3 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941071534154e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-4 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00941071534154e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-4 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940924755613e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-1 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940924755613e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-1 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940924755613e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-2' (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940924755613e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-2' (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940924755613e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-2 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940924755613e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-2 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940924755613e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-3 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940924755613e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-3 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940924755613e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-4 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940924755613e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-4 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940907819628e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-1 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940907819628e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-1 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940907819628e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-2' (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940907819628e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-2' (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940907819628e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-2 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940907819628e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-2 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940907819628e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-3 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940907819628e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-3 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
