enzyme	Kcat	ECC	rxnNames	enzGenes	enzNames	enz_panIDs
A0A109UXZ4	1974.95753841292	5.59028665640228e-07	PC phospholipase B (1-16:0, 2-16:1), ER membrane (No1)	A0A109UXZ4_9SACH	A0A109UXZ4_9SACH	YML059C
A0A109UXZ4	1974.95753841292	5.59028665640228e-07	PC phospholipase B (1-18:0, 2-16:1), ER membrane (No1)	A0A109UXZ4_9SACH	A0A109UXZ4_9SACH	YML059C
A0A109UZM9	448.999091225839	3.65053637862559e-07	dUTP diphosphatase (No1)	A0A109UZM9_9SACH	A0A109UZM9_9SACH	YJR069C
A0A0X8HV61	783.001966900941	1.38334549846869e-07	deoxyadenylate kinase (reversible) (No1)	A0A0X8HV61_9SACH	A0A0X8HV61_9SACH	YDL166C
A0A109UYG4	2009969.44846438	5.30091770261583e-08	citrate hydroxymutase (No1)	A0A109UYG4_9SACH	A0A109UYG4_9SACH	YJL200C
A0A109UVW4	385000	8.298869213173e-09	methionine adenosyltransferase (No1)	A0A109UVW4_9SACH	A0A109UVW4_9SACH	YDR502C
A0A0X8HRK2	963.101649600506	5.66996714078302e-12	ATP synthase (No3)	A0A0X8HRK2_9SACH	A0A0X8HRK2_9SACH	YPL271W
A0A0X8HRS7	648.998335968267	5.66996714078302e-12	oxoglutarate dehydrogenase (lipoamide) (No1)	A0A0X8HRS7_9SACH	A0A0X8HRS7_9SACH	YFL018C
A0A0X8HSV6	963.101649600506	5.66996714078302e-12	ATP synthase (No3)	A0A0X8HSV6_9SACH	A0A0X8HSV6_9SACH	YPL078C
A0A0X8HT55	5.79996612819781	5.66996714078302e-12	uridylate kinase (dUMP) (No1)	A0A0X8HT55_9SACH	A0A0X8HT55_9SACH	YKL024C
A0A0X8HT55	5.79996612819781	5.66996714078302e-12	uridylate kinase (dUMP) (No1)	A0A0X8HT55_9SACH	A0A0X8HT55_9SACH	YKL024C
A0A0X8HV69	963.101649600506	5.66996714078302e-12	ATP synthase (No3)	A0A0X8HV69_9SACH	A0A0X8HV69_9SACH	YML081C-A
A0A0X8HVW8	1.55001271010422	5.66996714078302e-12	PS synthase (1-18:1, 2-18:1), ER membrane (No1)	A0A0X8HVW8_9SACH	A0A0X8HVW8_9SACH	YER026C
A0A0X8HW61	12.0000768004915	5.66996714078302e-12	ferrocytochrome-c:oxygen oxidoreductase (No1)	A0A0X8HW61_9SACH	A0A0X8HW61_9SACH	YLL018C-A
A0A0X8HWZ1	963.101649600506	5.66996714078302e-12	ATP synthase (No3)	A0A0X8HWZ1_9SACH	A0A0X8HWZ1_9SACH	Q0130
A0A109UX88	963.101649600506	5.66996714078302e-12	ATP synthase (No3)	A0A109UX88_9SACH	A0A109UX88_9SACH	YDR298C
A0A109UXL7	0.0533336746688512	5.66996714078302e-12	PS decarboxylase (1-16:1, 2-18:1), mitochondrial membrane (No1)	A0A109UXL7_9SACH	A0A109UXL7_9SACH	YNL169C
A0A109UXL7	0.0533336746688512	5.66996714078302e-12	PS decarboxylase (1-18:1, 2-18:1), mitochondrial membrane (No1)	A0A109UXL7_9SACH	A0A109UXL7_9SACH	YNL169C
A0A109UYG4	2009969.44846438	5.66996714078302e-12	cis-aconitate(3-) to isocitrate (No1)	A0A109UYG4_9SACH	A0A109UYG4_9SACH	YJL200C
A0A109UYG4	2009969.44846438	5.66996714078302e-12	citrate to cis-aconitate(3-) (No1)	A0A109UYG4_9SACH	A0A109UYG4_9SACH	YJL200C
A0A109V098	963.101649600506	5.66996714078302e-12	ATP synthase (No3)	A0A109V098_9SACH	A0A109V098_9SACH	YBR039W
A0A0X8HUR8	8.92000185536039	-1.30845395556531e-12	CDP-diacylglycerol synthase (1-16:1, 2-18:1), ER membrane (No1)	A0A0X8HUR8_9SACH	A0A0X8HUR8_9SACH	YBR029C
A0A0X8HUR8	8.92000185536039	-1.30845395556531e-12	CDP-diacylglycerol synthase (1-18:1, 2-18:1), ER membrane (No1)	A0A0X8HUR8_9SACH	A0A0X8HUR8_9SACH	YBR029C
A0A0X8HVW8	1.55001271010422	-1.30845395556531e-12	PS synthase (1-16:1, 2-18:1), ER membrane (No1)	A0A0X8HVW8_9SACH	A0A0X8HVW8_9SACH	YER026C
A0A0X8HTK2	6.99991880094191	-1.96268093334797e-12	phosphatidyl-N-methylethanolamine methyltransferase (1-18:1, 2-16:1), ER membrane (No1)	A0A0X8HTK2_9SACH	A0A0X8HTK2_9SACH	YJR073C
A0A0X8HTK2	6.99991880094191	-1.96268093334797e-12	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:1, 2-16:1), ER membrane (No1)	A0A0X8HTK2_9SACH	A0A0X8HTK2_9SACH	YJR073C
A0A0X8HUT1	28.6333420378693	-1.96268093334797e-12	PE methyltransferase (1-18:1, 2-16:1), ER membrane (No1)	A0A0X8HUT1_9SACH	A0A0X8HUT1_9SACH	YGR157W
A0A109UXL7	0.0533336746688512	-9.81340466673985e-12	PS decarboxylase (1-18:1, 2-16:1), mitochondrial membrane (No1)	A0A109UXL7_9SACH	A0A109UXL7_9SACH	YNL169C
