ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
RXN-9494	versiconal cyclase	versiconal[s] => versicolorin B[s] + H2O[s]	ec-code/4.2.1.143	jgi|Xylhe1|270269|gm1.5975_g	0	1000			rhea/33860	versicolorin B biosynthesis				2
BENZOATE-4-MONOOXYGENASE-RXN	benzoate 4-monooxygenase	benzoate[s] + oxygen[s] + Red-NADPH-Hemoprotein-Reductases[s] => 4-hydroxybenzoate[s] + Ox-NADPH-Hemoprotein-Reductases[s] + H2O[s]	ec-code/1.14.14.92	jgi|Xylhe1|122365|CE122364_4512	0	1000			rhea/18033;kegg.reaction/R01295					2
RXN-13945	hydroperoxylinolenate reductase	13(S)-HPOTE[s] + NADPH[s] + H+[s] => 13(S)-HOT[s] + NADP+[s] + H2O[s]	ec-code/1.11.1	jgi|Xylhe1|246337|fgenesh1_kg.4__507__Locus890v1rpkm156.03	0	1000							pubmed/11418106	2
BADH-RXN	betaine aldehyde dehydrogenase	betaine aldehyde[s] + NAD+[s] + H2O[s] <=> glycine betaine[s] + NADH[s] + 2 H+[s]	ec-code/1.2.1.8	jgi|Xylhe1|282924|estExt_Genemark1.C_5_t10355	-1000	1000			rhea/30070;rhea/15305;kegg.reaction/R02565	choline degradation IV;glycine betaine biosynthesis III (plants);choline degradation I;glycine betaine biosynthesis II (Gram-positive bacteria);glycine betaine biosynthesis I (Gram-negative bacteria)				2
RXN-9480	norsolorinate ketoreductase	(1'S)-averantin[s] + NADP+[s] <=> norsolorinate[s] + NADPH[s] + H+[s]	ec-code/1.1.1.349	jgi|Xylhe1|257377|estExt_fgenesh1_pg.C_1_t10002	-1000	1000			kegg.reaction/R10309;rhea/35450	(1'S,5'S)-averufin biosynthesis			pubmed/8368836;pubmed/10584035	2
ATPASE-RXN	ATPase;ATP phosphatase;ATP triphosphatase	ATP[s] + H2O[s] => ADP[s] + H+[s] + phosphate[s]	ec-code/3.6.1.15;ec-code/3.6.1.3	jgi|Xylhe1|53668|CE53667_23234	0	1000			kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;rhea/13065;rhea/13065					2
ATP-CITRATE-PRO-S--LYASE-RXN	ATP-citrate lyase;ATP-citrate synthase	ATP[s] + citrate[s] + coenzyme A[s] => acetyl-CoA[s] + ADP[s] + oxaloacetate[s] + phosphate[s]	ec-code/2.3.3.8	jgi|Xylhe1|241656|fgenesh1_pg.13__104 or jgi|Xylhe1|215021|e_gw1.13.34.1	0	1000			rhea/21162;kegg.reaction/R00352	reductive TCA cycle I;acetyl-CoA biosynthesis III (from citrate)				2
ASPCARBTRANS-RXN	aspartate carbamoyltransferase;aspartate transcarbamylase	carbamoyl phosphate[s] + L-aspartate[s] <=> N-carbamoyl-L-aspartate[s] + H+[s] + phosphate[s]	ec-code/2.1.3.2	jgi|Xylhe1|219376|estExt_Genewise1.C_4_t10010	-1000	1000			rhea/20016;kegg.reaction/R01397	UMP biosynthesis II;UMP biosynthesis III;UMP biosynthesis I				2
ASPARTATEKIN-RXN	aspartate kinase;aspartokinase	ATP[s] + L-aspartate[s] => ADP[s] + L-aspartyl-4-phosphate[s]	ec-code/2.7.2.4	jgi|Xylhe1|212763|e_gw1.8.30.1	0	1000			rhea/23779;kegg.reaction/R00480	3-dehydroquinate biosynthesis II (archaea);L-methionine biosynthesis IV (archaea);L-lysine biosynthesis I;grixazone biosynthesis;L-lysine biosynthesis VI;L-lysine biosynthesis III;L-lysine biosynthesis II;norspermidine biosynthesis;spermidine biosynthesis II;L-homoserine biosynthesis;ectoine biosynthesis				2
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate semialdehyde dehydrogenase;aspartate-beta-semialdehyde dehydrogenase;aspartate-semialdehyde dehydrogenase	L-aspartate 4-semialdehyde[s] + NADP+[s] + phosphate[s] <=> L-aspartyl-4-phosphate[s] + NADPH[s] + H+[s]	ec-code/1.2.1.11	jgi|Xylhe1|243162|fgenesh1_kg.1__941__Locus1606v1rpkm81.76	-1000	1000			rhea/24287;kegg.reaction/R02291	3-dehydroquinate biosynthesis II (archaea);L-methionine biosynthesis IV (archaea);L-lysine biosynthesis I;grixazone biosynthesis;L-lysine biosynthesis VI;L-lysine biosynthesis III;L-lysine biosynthesis II;norspermidine biosynthesis;spermidine biosynthesis II;L-homoserine biosynthesis;ectoine biosynthesis				2
ASPARAGHYD-RXN	L-asparaginase	L-asparagine[s] + H2O[s] => ammonium[s] + L-aspartate[s]	ec-code/3.5.1.38;ec-code/3.5.1.1	jgi|Xylhe1|249817|fgenesh1_kg.10__15__Locus5025v3rpkm6.15	0	1000			rhea/21017;kegg.reaction/R00485	superpathway of L-aspartate and L-asparagine biosynthesis;L-asparagine degradation III (mammalian);L-asparagine degradation I				2
ASNSYNA-RXN	L-aspartate:ammonia ligase (AMP-forming);asparagine synthetase	ammonium[s] + ATP[s] + L-aspartate[s] => AMP[s] + L-asparagine[s] + diphosphate[s] + H+[s]	ec-code/6.3.1.1	jgi|Xylhe1|227590|estExt_Genewise1Plus.C_2_t20340	0	1000			rhea/11373;kegg.reaction/R00483	L-asparagine biosynthesis II				2
ARYLFORMAMIDASE-RXN	kynurenine formamidase;arylformamidase	N-Formyl-L-kynurenine[s] + H2O[s] => L-kynurenine[s] + formate[s] + H+[s]	ec-code/3.5.1.9	jgi|Xylhe1|270595|gm1.6301_g	0	1000			rhea/13010;kegg.reaction/R01959	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde;3-hydroxy-4-methyl-anthranilate biosynthesis II;3-hydroxy-4-methyl-anthranilate biosynthesis I;L-tryptophan degradation XI (mammalian, via kynurenine);L-tryptophan degradation I (via anthranilate)				2
AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN	tryptophan decarboxylase;L-tryptophan decarboxylase	H+[s] + L-tryptophan[s] => CO2[s] + tryptamine[s]	ec-code/4.1.1.105	jgi|Xylhe1|231839|estExt_Genewise1Plus.C_8_t10299	0	1000			rhea/30340;kegg.reaction/R00685	indole-3-acetate biosynthesis II;secologanin and strictosidine biosynthesis;psilocybin biosynthesis;L-tryptophan degradation X (mammalian, via tryptamine);beta-carboline biosynthesis;hydroxycinnamic acid serotonin amides biosynthesis;L-tryptophan degradation VI (via tryptamine)				2
ARGSUCCINSYN-RXN	arginosuccinate synthetase;argininosuccinate synthase	ATP[s] + L-aspartate[s] + L-citrulline[s] => AMP[s] + L-arginino-succinate[s] + diphosphate[s] + H+[s]	ec-code/6.3.4.5	jgi|Xylhe1|242241|fgenesh1_kg.1__20__Locus836v1rpkm164.80	0	1000			rhea/10932;kegg.reaction/R01954	L-arginine biosynthesis IV (archaebacteria);L-arginine biosynthesis III (via N-acetyl-L-citrulline);L-arginine biosynthesis II (acetyl cycle);L-arginine biosynthesis I (via L-ornithine);urea cycle;nitric oxide biosynthesis II (mammals)				2
ARGSUCCINLYA-RXN	argininosuccinate lyase;argininosuccinase	L-arginino-succinate[s] <=> L-arginine[s] + fumarate[s]	ec-code/4.3.2.1	jgi|Xylhe1|245710|fgenesh1_kg.3__931__Locus3238v1rpkm35.19	-1000	1000			rhea/24023;kegg.reaction/R01086	L-arginine biosynthesis IV (archaebacteria);L-arginine biosynthesis III (via N-acetyl-L-citrulline);L-arginine biosynthesis II (acetyl cycle);L-arginine biosynthesis I (via L-ornithine);urea cycle;nitric oxide biosynthesis II (mammals)				2
ARGINASE-RXN	arginase	L-arginine[s] + H2O[s] <=> L-ornithine[s] + urea[s]	ec-code/3.5.3.1	jgi|Xylhe1|209326|e_gw1.3.928.1 or jgi|Xylhe1|286170|estExt_Genemark1.C_150017	-1000	1000			rhea/20572;kegg.reaction/R00551	L-Ndelta-acetylornithine biosynthesis;L-citrulline biosynthesis;L-arginine degradation I (arginase pathway);putrescine biosynthesis IV;L-arginine degradation VII (arginase 3 pathway);L-arginine degradation VI (arginase 2 pathway);urea cycle				2
RXN-1381	glycerol-3-phosphate-O-acyltransferase;acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase;glycerol-3-phosphate O-acyltransferase;glycerol-3-phosphate acyltransferase	ACYL-COA[s] + sn-glycerol 3-phosphate[s] => ACYL-SN-GLYCEROL-3P[s] + coenzyme A[s]	ec-code/2.3.1.15	jgi|Xylhe1|243588|fgenesh1_kg.2__46__Locus4140v1rpkm23.28 or jgi|Xylhe1|253014|fgenesh1_pm.4__180	0	1000			rhea/15326;kegg.reaction/R00851	diacylglycerol and triacylglycerol biosynthesis;CDP-diacylglycerol biosynthesis I				2
APYRASE-RXN	ATP phosphohydrolase;ATP phosphatase;ATP diphosphohydrolase	ATP[s] + 2 H2O[s] => AMP[s] + 2 H+[s] + 2 phosphate[s]	ec-code/3.6.1.5	jgi|Xylhe1|105107|CE105106_4188	0	1000			rhea/20988;kegg.reaction/R00085					2
ANTHRANSYN-RXN	anthranilate synthase	chorismate[s] + L-glutamine[s] <=> anthranilate[s] + L-glutamate[s] + H+[s] + pyruvate[s]	ec-code/4.1.3.27	jgi|Xylhe1|254280|fgenesh1_pm.12__41	-1000	1000			rhea/21735;kegg.reaction/R00986	4-hydroxy-2(1H)-quinolone biosynthesis;L-tryptophan biosynthesis;acridone alkaloid biosynthesis				2
AMPSYN-RXN	adenylosuccinate lyase	adenylo-succinate[s] <=> AMP[s] + fumarate[s]	ec-code/4.3.2.2	jgi|Xylhe1|250713|fgenesh1_kg.12__131__Locus2924v1rpkm40.87	-1000	1000			rhea/16856;kegg.reaction/R01083	adenosine ribonucleotides de novo biosynthesis				2
AMP-DEAMINASE-RXN	AMP deaminase	AMP[s] + H+[s] + H2O[s] => ammonium[s] + IMP[s]	ec-code/3.5.4.17;ec-code/3.5.4.6	jgi|Xylhe1|210226|e_gw1.4.98.1	0	1000			rhea/14778;kegg.reaction/R00181	adenosine nucleotides degradation I				2
RXN-13729	phytosphingosine 1-phosphate aldolase	phytosphingosine 1-phosphate[s] => 2-hydroxyhexadecanal[s] + O-phosphoethanolamine[s]	ec-code/4.1.2.27	jgi|Xylhe1|250385|fgenesh1_kg.11__156__Locus1642v1rpkm80.08	0	1000				sphingolipid recycling and degradation (yeast)				2
RXN-13698	alanine transaminase	2-oxoglutarate[s] + L-alanine[s] <=> L-glutamate[s] + pyruvate[s]	ec-code/2.6.1.2	jgi|Xylhe1|248769|fgenesh1_kg.8__45__Locus2699v1rpkm45.79	-1000	1000				C4 photosynthetic carbon assimilation cycle, PEPCK type;C4 photosynthetic carbon assimilation cycle, NAD-ME type				2
RXN-13697	aspartate aminotransferase;aspartate transaminase	2-oxoglutarate[s] + L-aspartate[s] <=> L-glutamate[s] + oxaloacetate[s]	ec-code/2.6.1.1	jgi|Xylhe1|213364|e_gw1.9.506.1	-1000	1000				C4 photosynthetic carbon assimilation cycle, PEPCK type;C4 photosynthetic carbon assimilation cycle, NAD-ME type				2
RXN-13640	ketoisocaproate dioxygenase	4-methyl-2-oxopentanoate[s] + oxygen[s] => CO2[s] + 3-hydroxy-3-methylbutanoate[s]	ec-code/1.13.11	jgi|Xylhe1|252147|fgenesh1_pm.1__329	0	1000							pubmed/10989443	2
ALLANTOINASE-RXN	allantoinase	(S)-(+)-allantoin[s] + H2O[s] => allantoate[s] + H+[s]	ec-code/3.5.2.5	jgi|Xylhe1|160095|CE160094_15985	0	1000			rhea/17030;kegg.reaction/R02425	allantoin degradation to ureidoglycolate II (ammonia producing);allantoin degradation to ureidoglycolate I (urea producing)				2
ALLANTOICASE-RXN	allantoicase	allantoate[s] + H2O[s] => (S)-ureidoglycolate[s] + urea[s]	ec-code/3.5.3.4	jgi|Xylhe1|280493|estExt_Genemark1.C_2_t10386	0	1000			rhea/11017;kegg.reaction/R02422	allantoin degradation to ureidoglycolate I (urea producing)				2
ALKAPHOSPHA-RXN	alkaline phosphatase	Orthophosphoric-Monoesters[s] + H2O[s] => Alcohols[s] + phosphate[s]	ec-code/3.1.3.1	jgi|Xylhe1|245405|fgenesh1_kg.3__626__Locus1196v1rpkm113.41	0	1000			rhea/15018;kegg.reaction/R00626					2
ALCOHOL-DEHYDROG-RXN	alcohol dehydrogenase;ethanol dehydrogenase;NAD-dependent alcohol dehydrogenase;ethanol:NAD+ oxidoreductase	ethanol[s] + NAD+[s] <=> acetaldehyde[s] + NADH[s] + H+[s]	ec-code/1.1.1.1	jgi|Xylhe1|252203|fgenesh1_pm.1__385 or jgi|Xylhe1|241715|fgenesh1_pg.13__163	-1000	1000			rhea/25293;kegg.reaction/R00754	ethanolamine utilization;acetaldehyde biosynthesis I;heterolactic fermentation;chitin degradation to ethanol;superpathway of fermentation (Chlamydomonas reinhardtii);pyruvate fermentation to ethanol III;mixed acid fermentation;acetylene degradation;pyruvate fermentation to ethanol II;pyruvate fermentation to ethanol I;ethanol degradation II;ethanol degradation I				2
ALCOHOL-DEHYDROG-GENERIC-RXN	alcohol dehydrogenase	NAD+[s] + Primary-Alcohols[s] <=> Aldehydes[s] + NADH[s] + H+[s]	ec-code/1.1.1.1	jgi|Xylhe1|252203|fgenesh1_pm.1__385 or jgi|Xylhe1|241715|fgenesh1_pg.13__163	-1000	1000			rhea/10739;kegg.reaction/R07326					2
ALANINE-AMINOTRANSFERASE-RXN	alanine aminotransferase;alanine:2-oxoglutarate aminotransferase;alanine transaminase;glutamatemdashpyruvate aminotransferase;L-alanine:2-oxoglutarate aminotransferase	2-oxoglutarate[s] + L-alanine[s] <=> L-glutamate[s] + pyruvate[s]	ec-code/2.6.1.2	jgi|Xylhe1|248769|fgenesh1_kg.8__45__Locus2699v1rpkm45.79	-1000	1000			rhea/19456;kegg.reaction/R00258	C4 photosynthetic carbon assimilation cycle, PEPCK type;C4 photosynthetic carbon assimilation cycle, NAD-ME type;anaerobic energy metabolism (invertebrates, cytosol);L-alanine degradation II (to D-lactate);L-alanine degradation III;L-alanine biosynthesis II				2
ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	serine--pyruvate aminotransferase;alanine--glyoxylate aminotransferase;alanine:glyoxylate aminotransferase	glyoxylate[s] + L-alanine[s] <=> glycine[s] + pyruvate[s]	ec-code/2.6.1.44	jgi|Xylhe1|244426|fgenesh1_kg.2__884__Locus3584v3rpkm4.04	-1000	1000			rhea/24248;kegg.reaction/R00369	glycine biosynthesis III				2
AIRS-RXN	phosphoribosylformylglycinamidine cyclo-ligase;phosphoribosylformylglycinamide cyclo-ligase;phosphoribosylaminoimidazole synthetase	2-(formamido)-N1-(5-phospho-beta-D-ribosyl)acetamidine[s] + ATP[s] => 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole[s] + ADP[s] + H+[s] + phosphate[s]	ec-code/6.3.3.1	jgi|Xylhe1|249135|fgenesh1_kg.8__411__Locus2941v1rpkm40.68	0	1000			rhea/23033;kegg.reaction/R04208	5-aminoimidazole ribonucleotide biosynthesis I;superpathway of 5-aminoimidazole ribonucleotide biosynthesis;5-aminoimidazole ribonucleotide biosynthesis II				2
AIRCARBOXY-RXN	phosphoribosylaminoimidazole carboxylase	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate[s] + 2 H+[s] <=> 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole[s] + CO2[s]	ec-code/4.1.1.21	jgi|Xylhe1|217311|estExt_Genewise1.C_2_t10122	-1000	1000			rhea/10794;kegg.reaction/R04209	inosine-5'-phosphate biosynthesis II				2
AICARTRANSFORM-RXN	phosphoribosylaminoimidazolecarboxamide formyltransferase;AICAR transformylase;aminoimidazole carboxamide ribonucleotide formyltransferase	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[s] + FORMYL-THF-GLU-N[s] <=> 5-formamido-1-(5-phospho-D-ribosyl)-imidazole-4-carboxamide[s] + THF-GLU-N[s]	ec-code/2.1.2.3	jgi|Xylhe1|245550|fgenesh1_kg.3__771__Locus7379v1rpkm6.33	-1000	1000			rhea/22195;kegg.reaction/R04560	inosine-5'-phosphate biosynthesis I;inosine-5'-phosphate biosynthesis II				2
AICARSYN-RXN	adenylosuccinate lyase;SAICAR lyase;5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole lyase	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole[s] <=> 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[s] + fumarate[s]	ec-code/4.3.2.2	jgi|Xylhe1|250713|fgenesh1_kg.12__131__Locus2924v1rpkm40.87	-1000	1000			rhea/23923;kegg.reaction/R04559	inosine-5'-phosphate biosynthesis III;inosine-5'-phosphate biosynthesis I;inosine-5'-phosphate biosynthesis II			pubmed/[1729205]	2
RXN-13476	chanoclavine-I aldehyde dehydrogenase	chanoclavine-I aldehyde[s] + NADPH[s] + H+[s] => dihydrochanoclavine-I aldehyde[s] + NADP+[s]	ec-code/1.3.1.100	jgi|Xylhe1|247604|fgenesh1_kg.6__47__Locus3651v1rpkm29.28	0	1000			rhea/35949	fumigaclavine biosynthesis			pubmed/20526482	2
ADENYLYLSULFKIN-RXN	adenylylsulfate kinase;APS kinase;adenylyl-sulfate kinase	adenosine 5'-phosphosulfate[s] + ATP[s] <=> ADP[s] + 3'-phosphoadenylyl-sulfate[s] + H+[s]	ec-code/2.7.1.25	jgi|Xylhe1|242770|fgenesh1_kg.1__549__Locus6634v1rpkm8.09	-1000	1000			rhea/24155;kegg.reaction/R00509	sulfate activation for sulfonation				2
SULFITE-REDUCT-RXN	assimilatory sulfite reductase (NADPH)	3 NADPH[s] + 5 H+[s] + sulfite[s] => hydrogen sulfide[s] + 3 NADP+[s] + 3 H2O[s]	ec-code/1.8.1.2	jgi|Xylhe1|237750|fgenesh1_pg.4__47 or jgi|Xylhe1|248861|fgenesh1_kg.8__137__Locus1626v1rpkm80.77	0	1000			rhea/13803;kegg.reaction/R00858	assimilatory sulfate reduction III;assimilatory sulfate reduction I				2
ADENYLOSUCCINATE-SYNTHASE-RXN	adenylosuccinate synthetase;adenylosuccinate synthase	GTP[s] + IMP[s] + L-aspartate[s] => adenylo-succinate[s] + GDP[s] + 2 H+[s] + phosphate[s]	ec-code/6.3.4.4	jgi|Xylhe1|243015|fgenesh1_kg.1__794__Locus2739v1rpkm45.10	0	1000			rhea/15753;kegg.reaction/R01135	adenosine ribonucleotides de novo biosynthesis				2
ADENYL-KIN-RXN	adenylate kinase;AMP kinase	AMP[s] + ATP[s] <=> 2 ADP[s]	ec-code/2.7.4.3	jgi|Xylhe1|242301|fgenesh1_kg.1__80__Locus969v1rpkm144.01 or jgi|Xylhe1|197688|gw1.9.124.1	-1000	1000			rhea/12973;kegg.reaction/R00127	adenosine ribonucleotides de novo biosynthesis				2
ADENPRIBOSYLTRAN-RXN	adenine phosphoribosyltransferase	adenine[s] + 5-phospho-alpha-D-ribose 1-diphosphate[s] => AMP[s] + diphosphate[s]	ec-code/2.4.2.7	jgi|Xylhe1|245422|fgenesh1_kg.3__643__Locus1369v1rpkm98.50	0	1000			rhea/16609;kegg.reaction/R00190	glyphosate degradation III;(aminomethyl)phosphonate degradation;adenine and adenosine salvage I;adenine salvage;adenine and adenosine salvage II				2
ADENOSYLHOMOCYSTEINASE-RXN	S-adenosylhomocysteine hydrolase;adenosylhomocysteinase	S-adenosyl-L-homocysteine[s] + H2O[s] => adenosine[s] + L-homocysteine[s]	ec-code/3.3.1.1	jgi|Xylhe1|247924|fgenesh1_kg.6__367__Locus658v1rpkm205.29	0	1000			rhea/21711;kegg.reaction/R00192	L-methionine degradation I (to L-homocysteine);S-adenosyl-L-methionine cycle II				2
ADENOSINE-KINASE-RXN	adenosine kinase	adenosine[s] + ATP[s] => ADP[s] + AMP[s] + H+[s]	ec-code/2.7.1.20	jgi|Xylhe1|246855|fgenesh1_kg.5__96__Locus1320v1rpkm102.10	0	1000			rhea/20825;kegg.reaction/R00185	adenine and adenosine salvage VI				2
RXN-11361	molybdopterin-synthase adenylyltransferase	ATP[s] + MPT-Synthase-small-subunits[s] + H+[s] => Carboxyadenylated-MPT-synthases[s] + diphosphate[s]	ec-code/2.7.7.80	jgi|Xylhe1|243281|fgenesh1_kg.1__1060__Locus6492v1rpkm8.50	0	1000			rhea/43617	molybdenum cofactor biosynthesis				2
ACYLGLYCERONE-PHOSPHATE-REDUCTASE-RXN	1-palmitoyl-glycerone 3-phosphate reductase;1-acyl dihydroxyacetone phosphate reductase	NADPH[s] + 1-palmitoylglycerone 3-phosphate[s] + H+[s] => 1-palmitoyl-sn-glycerol 3-phosphate[s] + NADP+[s]	ec-code/1.1.1.101	jgi|Xylhe1|282868|estExt_Genemark1.C_5_t10296	0	1000			rhea/17341;kegg.reaction/R03357					2
ACYLCOASYN-RXN	fatty acid:CoA ligase (AMP-forming);Long-chain-fatty-acid--CoA ligase 5;fatty acid-CoA ligase;Long-chain-fatty-acid--CoA ligase ACSBG1;short chain acyl-CoA synthetase;Long-chain-fatty-acid--CoA ligase 6;fatty acyl-CoA synthetase;Long-chain-fatty-acid--CoA ligase 3;2,3,4-saturated fatty acyl-CoA ligase;long-chain acyl-CoA synthetase;Long-chain-fatty-acid--CoA ligase ACSBG2;Long-chain-fatty-acid--CoA ligase 4	ATP[s] + coenzyme A[s] + CPD66-39[s] => AMP[s] + diphosphate[s] + Saturated-Fatty-Acyl-CoA[s]	ec-code/6.2.1.3	jgi|Xylhe1|213422|e_gw1.9.2.1	0	1000				fatty acid beta-oxidation (peroxisome, yeast);fatty acid beta-oxidation VI (peroxisome);fatty acid beta-oxidation II (peroxisome);fatty acid beta-oxidation I				2
RXN-13394	4-hydroxybenzaldehyde dehydrogenase	4-hydroxybenzaldehyde[s] + NAD-P-OR-NOP[s] + H2O[s] => 4-hydroxybenzoate[s] + NADH-P-OR-NOP[s] + 2 H+[s]	ec-code/1.2.1.67	jgi|Xylhe1|252706|fgenesh1_pm.3__230	0	1000				4-coumarate degradation (aerobic);4-coumarate degradation (anaerobic)			pubmed/19258534	2
ACSERLY-RXN	cysteine synthase;L-cysteine synthase;O-acetylserine sulfhydrylase	O-acetyl-L-serine[s] + hydrogen sulfide[s] <=> acetate[s] + L-cysteine[s] + H+[s]	ec-code/2.5.1.47	jgi|Xylhe1|251101|fgenesh1_kg.13__208__Locus6903v1rpkm7.37	-1000	1000			rhea/14832;kegg.reaction/R00897	L-cysteine biosynthesis I				2
ACONITATEDEHYDR-RXN	citrate hydro-lyase;citrate dehydratase;citrate hydro-lyase (cis-aconitate-forming);aconitase;aconitate hydratase;Cytoplasmic aconitate hydratase	citrate[s] <=> cis-aconitate[s] + H2O[s]		jgi|Xylhe1|252446|fgenesh1_pm.2__237 or jgi|Xylhe1|242199|fgenesh1_pg.16__89	-1000	1000			rhea/10231;kegg.reaction/R01325	TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase);methylaspartate cycle;TCA cycle II (plants and fungi);TCA cycle I (prokaryotic);TCA cycle III (animals);partial TCA cycle (obligate autotrophs);TCA cycle VII (acetate-producers);TCA cycle IV (2-oxoglutarate decarboxylase);reductive TCA cycle II;reductive TCA cycle I;ethylene biosynthesis V (engineered);glyoxylate cycle;L-glutamine biosynthesis III;mixed acid fermentation;TCA cycle VIII (helicobacter)				2
RXN-16693	equisetin synthetase	ATP[s] + CPD-17994[s] + L-serine[s] => ACP[s] + AMP[s] + trichosetin[s] + diphosphate[s] + H+[s]	ec-code/6.3.2	jgi|Xylhe1|282560|estExt_Genemark1.C_4_t20221	0	1000				equisetin biosynthesis			pubmed/23614392	2
PROTEIN-KINASE-RXN	serine/threonine protein kinase	ATP[s] + Protein-L-serine-or-L-threonine[s] => ADP[s] + H+[s] + Protein-Ser-or-Thr-phosphate[s]	ec-code/2.7.11.21;ec-code/2.7.11.22;ec-code/2.7.11.13;ec-code/2.7.11.1;ec-code/2.7.11.17;ec-code/2.7.11.12	jgi|Xylhe1|271983|MIX148_14711_78	0	1000			rhea/17990					2
ACONITATE-DECARBOXYLASE-RXN	cis-aconitate decarboxylase	cis-aconitate[s] + H+[s] => CO2[s] + itaconate[s]	ec-code/4.1.1.6	jgi|Xylhe1|284868|estExt_Genemark1.C_90401	0	1000			rhea/15254;kegg.reaction/R02243	itaconate biosynthesis I				2
ACETYLORNTRANSAM-RXN	acetylornithine aminotransferase;acetylornithine transaminase;N-acetylornithine aminotransferase	2-oxoglutarate[s] + N-acetyl-L-ornithine[s] <=> N-acetyl-L-glutamate 5-semialdehyde[s] + L-glutamate[s]	ec-code/2.6.1.11	jgi|Xylhe1|253469|fgenesh1_pm.7__26	-1000	1000			rhea/18052;kegg.reaction/R02283	L-arginine biosynthesis III (via N-acetyl-L-citrulline);L-arginine biosynthesis II (acetyl cycle);L-ornithine biosynthesis I				2
ACETYLHOMOSER-CYS-RXN	O-acetylhomoserine sulfhydrylase	O-acetyl-L-homoserine[s] + hydrogen sulfide[s] <=> acetate[s] + L-homocysteine[s] + H+[s]	ec-code/2.5.1.49	jgi|Xylhe1|249468|fgenesh1_kg.9__193__Locus2898v1rpkm41.38	-1000	1000			rhea/27825;kegg.reaction/R01287	L-homocysteine biosynthesis			pubmed/[WIT98]	2
ACETYL-COA-HYDROLASE-RXN	acetyl-CoA deacylase	acetyl-CoA[s] + H2O[s] => acetate[s] + coenzyme A[s] + H+[s]	ec-code/3.1.2.1	jgi|Xylhe1|117529|CE117528_67228	0	1000			rhea/20289;kegg.reaction/R00227					2
ACETYL-COA-CARBOXYLTRANSFER-RXN	acetyl CoA carboxylase;acetyl-coenzyme A carboxylase, mitochondrial;acetyl-CoA carboxylase	acetyl-CoA[s] + ATP[s] + hydrogencarbonate[s] => ADP[s] + malonyl-CoA[s] + H+[s] + phosphate[s]	ec-code/6.4.1.2	jgi|Xylhe1|283836|estExt_Genemark1.C_70228	0	1000			rhea/11309;kegg.reaction/R00742	jadomycin biosynthesis;octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)				2
ACETYL-COA-ACETYLTRANSFER-RXN	acetyl-CoA C-acetyltransferase;acetoacetyl-CoA thiolase;acetyl-CoA acetyltransferase;acetoacetyl-CoA beta-ketothiolase	2 acetyl-CoA[s] <=> acetoacetyl-CoA[s] + coenzyme A[s]	ec-code/2.3.1.9	jgi|Xylhe1|242439|fgenesh1_kg.1__218__Locus901v1rpkm154.29 or jgi|Xylhe1|243294|fgenesh1_kg.1__1073__Locus403v2rpkm103.60	-1000	1000			rhea/21039;kegg.reaction/R00238	L-glutamate degradation V (via hydroxyglutarate);3-hydroxypropanoate/4-hydroxybutanate cycle;crotonate fermentation (to acetate and cyclohexane carboxylate);methyl tert-butyl ether degradation;2-methylpropene degradation;mevalonate pathway III (archaea);mevalonate pathway I;ethylmalonyl-CoA pathway;glutaryl-CoA degradation;isoprene biosynthesis II (engineered);(R)- and (S)-3-hydroxybutanoate biosynthesis (engineered);pyruvate fermentation to butanol II (engineered);isopropanol biosynthesis (engineered);pyruvate fermentation to hexanol (engineered);polyhydroxybutanoate biosynthesis;acetyl-CoA fermentation to butanoate II;pyruvate fermentation to acetone;pyruvate fermentation to butanoate;pyruvate fermentation to butanol I;ketolysis;ketogenesis;mevalonate pathway II (archaea);L-lysine fermentation to acetate and butanoate;acetoacetate degradation (to acetyl CoA)				2
