rxns	rxnNames	formulas	flux	grRules	subSystems
r_4592	Mg(2+) transport	H+[e] + Mg(2+)[e] => H+[c] + Mg(2+)[c]	0.000323893976889524	YDR508C or YOL130W	
r_4593	chloride exchange	chloride[e] => 	0		
r_4594	Cu2(+) exchange	Cu2(+)[e] => 	0		
r_4595	Mn(2+) exchange	Mn(2+)[e] => 	0		
r_4596	Zn(2+) exchange	Zn(2+)[e] => 	0		
r_4597	Mg(2+) exchange	Mg(2+)[e] => 	0		
r_4598	cofactor pseudoreaction	0.0077429 coenzyme A[c] => cofactor[c]	0.260670865235343		
r_4599	ion pseudoreaction	3.04e-05 iron(2+)[c] + 0.00363 potassium[c] + 0.00397 sodium[c] + 0.02 sulphate[c] + 0.00129 chloride[c] + 0.00273 Mn(2+)[c] + 0.000748 Zn(2+)[c] + 0.000217 Ca(2+)[c] + 0.0012425 Mg(2+)[c] + 0.000659 Cu2(+)[c] => ion[c]	0.260670865235343		
r_4600	Ca(2+) exchange	Ca(2+)[e] => 	0		
r_4601	3-(4-hydroxyphenyl)pyruvate transport	3-(4-hydroxyphenyl)pyruvate[c] + H+[c] => 3-(4-hydroxyphenyl)pyruvate[p] + H+[p]	0		
r_4602	acetate transport	acetate[c] => acetate[er]	0		
r_4603	ADP-ribose transport	ADP-ribose[c] => ADP-ribose[n]	0		
r_4604	farnesyl diphosphate transport	farnesyl diphosphate[c] => farnesyl diphosphate[lp]	0		
r_4605	nicotinate transport	H+[c] + nicotinate[c] => H+[m] + nicotinate[m]	0		
r_4606	O-phosphoethanolamine transport	H+[c] + O-phosphoethanolamine[c] => H+[er] + O-phosphoethanolamine[er]	0		
r_4607	phosphate transport	phosphate[c] => phosphate[g]	0		
r_4608	propionyl-CoA transport	ATP[c] + H2O[c] + propionyl-CoA[c] => ADP[m] + H+[m] + phosphate[m] + propionyl-CoA[m]	0		
r_4609	UDP transport	UDP[c] => UDP[g]	0		
r_4610	UDP transport	UDP[c] => UDP[n]	0		
r_4611	UMP transport	UMP[c] => UMP[g]	0		
r_4612	TRX1 disulphide transport	TRX1 disulphide[c] => TRX1 disulphide[n]	0		
r_4613	oleate transport	oleate[c] => oleate[m]	0		
r_4614	(R)-acetoin transport	(R)-acetoin[c] + H+[c] => H+[n] + (R)-acetoin[n]	0		
r_4615	L-glutamine transport	L-glutamine[c] => L-glutamine[m]	0		
r_4616	UMP transport	UMP[c] => UMP[er]	0		
r_4617	S-adenosyl-L-methionine transport	S-adenosyl-L-methionine[c] => S-adenosyl-L-methionine[n]	0		
r_4618	glutathione transport	glutathione[c] => glutathione[er]	0		
r_4619	ATP transport	ATP[c] + ADP[v] => ADP[c] + ATP[v]	0		
r_4620	D-mannose 6-phosphate transport	D-mannose 6-phosphate[c] => D-mannose 6-phosphate[v]	0		
r_4621	O-acetyl-L-serine transport	O-acetyl-L-serine[c] => O-acetyl-L-serine[m]	0		
r_4622	hydrogen sulfide transport	hydrogen sulfide[c] => hydrogen sulfide[m]	0		
r_4623	L-cysteinylglycine transport	H+[c] + L-cysteinylglycine[c] => H+[m] + L-cysteinylglycine[m]	0		
r_4624	ATP transport	ATP[c] + ADP[erm] => ADP[c] + ATP[erm]	0		
r_4625	thiosulfate transport	thiosulfate[c] => thiosulfate[m]	0		
r_4626	sulphite transport	sulphite[c] => sulphite[m]	0		
r_4627	UDP-D-glucose transport	UDP-D-glucose[c] => UDP-D-glucose[er]	0		
r_4628	UDP-N-acetyl-alpha-D-glucosamine transport	UDP-N-acetyl-alpha-D-glucosamine[c] => UDP-N-acetyl-alpha-D-glucosamine[g]	0		
r_4630	"N6,N6,N6-Trimethyl-L-lysine,2-oxoglutarate:oxygen oxidoreductase (3-hydroxylating)"	2-oxoglutarate[c] + oxygen[c] + N(6),N(6),N(6)-trimethyl-L-lysine[c] => carbon dioxide[c] + succinate[c] + 3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine[c]	0	PAS_chr1-1_0129	Lysine degradation
r_4641	uracil hydro-lyase (adding D-ribose 5-phosphate;pseudouridine-5'-phosphate-forming)	uracil[c] + aldehydo-D-ribose 5-phosphate[c] => H2O[c] + pseudouridine 5'-phosphate[c]	0	PAS_chr3_0134	Pyrimidine metabolism
r_4657	urate:oxygen oxidoreductase	H2O[c] + oxygen[c] + urate[c] => hydrogen peroxide[c] + 5-hydroxyisourate[c]	0	PAS_chr2-2_0278	Purine metabolism // Metabolic pathways // Microbial metabolism in diverse environments
r_4659	"phenylacetate,[reduced DPH---hemoprotein reductase]:oxygen oxidoreductase (2-hydroxylating)"	H2O[c] + NAD[c] + (2-hydroxyphenyl)acetate[c] => H+[c] + NADH[c] + oxygen[c] + phenylacetic acid[c]	0	PAS_chr3_0864	Phenylalanine metabolism // Styrene degradation // Metabolic pathways // Microbial metabolism in diverse environments
r_4673	Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing)	H2O[c] + oxygen[c] + tyramine[c] => ammonium[c] + hydrogen peroxide[c] + (4-hydroxyphenyl)acetaldehyde[c]	0	PAS_chr4_0621 or PAS_chr1-4_0442	Tyrosine metabolism
r_4674	Phenethylamine:oxygen oxidoreductase (deaminating)	H2O[c] + oxygen[c] + phenylethylamine[c] => ammonium[c] + hydrogen peroxide[c] + phenylacetaldehyde[c]	0	PAS_chr4_0621 or PAS_chr1-4_0442	Phenylalanine metabolism
r_4675	primary-amine oxidase	H2O[c] + oxygen[c] + trimethylenediamine[c] => 3-aminopropanal[c] + ammonium[c] + hydrogen peroxide[c]	0	PAS_chr4_0621 or PAS_chr1-4_0442	beta-Alanine metabolism
r_4676	"4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)"	H2O[c] + oxygen[c] + dopamine[c] => ammonium[c] + hydrogen peroxide[c] + 3,4-dihydroxyphenylacetaldehyde[c]	0	PAS_chr4_0621 or PAS_chr1-4_0442	Tyrosine metabolism // Isoquinoline alkaloid biosynthesis // Metabolic pathways // Biosynthesis of secondary metabolites
r_4692	D-arabinitol:D+ 2-oxidoreductase (D-ribulose-forming)	NAD[c] + D-arabinitol[c] => H+[c] + NADH[c] + D-ribulose[c]	0	PAS_chr2-2_0019	Pentose and glucuronate interconversions // Metabolic pathways
r_4693	propan-2-ol:D+ oxidoreductase	NAD[c] + propan-2-ol[c] => H+[c] + NADH[c] + acetone[c]	0	PAS_chr2-1_0313	Propanoate metabolism
r_4707	L-serine hydro-lyase (adding indole;L-tryptophan-forming)	L-serine[c] + indole[c] => H2O[c] + L-tryptophan[c]	0	PAS_chr3_0634	"Phenylalanine, tyrosine and tryptophan biosynthesis // Metabolic pathways // Biosynthesis of secondary metabolites"
r_4708	"(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate D-glyceraldehyde-3-phosphate-lyase"	(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate[c] => glyceraldehyde 3-phosphate[c] + indole[c]	0	PAS_chr3_0634	"Phenylalanine, tyrosine and tryptophan biosynthesis // Benzoxazinoid biosynthesis // Metabolic pathways // Biosynthesis of secondary metabolites"
r_4732	N2-Acetyl-L-ornithine amidohydrolase	H2O[c] + N(2)-acetyl-L-ornithine[c] => acetate[c] + ornithine[c]	0	PAS_chr1-1_0127	Arginine biosynthesis // Metabolic pathways // Biosynthesis of secondary metabolites // Biosynthesis of antibiotics // 2-Oxocarboxylic acid metabolism // Biosynthesis of amino acids
r_4734	UDP-alpha-D-galactose:myo-inositol 3-alpha-D-galactosyltransferase;UDP-galactose:myo-inositol 1-alpha-D-galactosyltransferase	myo-inositol[c] + UDP-D-galactose[c] => H+[c] + UDP[c] + alpha-D-galactosyl-(1->3)-1D-myo-inositol[c]	0	PAS_chr3_0231	Galactose metabolism
r_4737	glycine:oxygen oxidoreductase (deaminating);Aminoacetic acid:oxygen oxidoreductase (deaminating)	H2O[c] + L-glycine[c] + oxygen[c] => ammonium[c] + glyoxylate[c] + hydrogen peroxide[c]	1.57117259886593	PAS_chr3_0406 or PAS_chr3_1033	"Glycine, serine and threonine metabolism // Metabolic pathways"
r_4744	Tryptamine:oxygen oxidoreductase(deaminating)	H2O[c] + oxygen[c] + tryptamine[c] => ammonium[c] + hydrogen peroxide[c] + indol-3-ylacetaldehyde[c]	0	PAS_chr4_0621	Tryptophan metabolism
r_4757	4-hydroxy-2-oxoglutarate glyoxylate-lyase (pyruvate-forming)	4-hydroxy-2-oxoglutarate[c] => glyoxylate[c] + pyruvate[c]	0	PAS_chr4_0341	Glyoxylate and dicarboxylate metabolism
r_4765	2-dehydro-3-deoxy-L-rhamnonate (S)-lactaldehyde lyase (pyruvate-forming)	2-dehydro-3-deoxy-L-rhamnonate[c] => (S)-lactaldehyde[c] + pyruvate[c]	0	PAS_chr4_0341	Fructose and mannose metabolism // Microbial metabolism in diverse environments
r_4767	2-Hydroxyglutarate:(acceptor) 2-oxidoreductase	FAD[c] + H+[c] + 2-hydroxyglutarate[c] => 2-oxoglutarate[c] + FADH2[c]	0	PAS_chr2-2_0452	Butanoate metabolism
r_4773	L-Cysteine:oxygen oxidoreductase	L-cysteine[c] + oxygen[c] => H+[c] + 3-sulfino-L-alanine[c]	0	PAS_chr2-2_0322	Cysteine and methionine metabolism // Taurine and hypotaurine metabolism // Metabolic pathways
r_4790	Urea amidohydrolase	2 H+[c] + H2O[c] + urea[c] => 2 ammonium[c] + carbon dioxide[c]	0		Arginine biosynthesis // Purine metabolism // Atrazine degradation // Metabolic pathways // Microbial metabolism in diverse environments
r_4792	"Phenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)"	oxygen[c] + enol-phenylpyruvate[c] => carbon dioxide[c] + (2-hydroxyphenyl)acetate[c]	0	PAS_chr4_0335	Phenylalanine metabolism // Metabolic pathways
r_4799	2-deoxy-D-ribose-5-phosphate acetaldehyde-lyase (D-glyceraldehyde-3-phosphate-forming)	2-deoxy-D-ribose 5-phosphate[c] => acetaldehyde[c] + glyceraldehyde 3-phosphate[c]	0		Pentose phosphate pathway
r_4801	myo-Inositol:oxygen oxidoreductase	myo-inositol[c] + oxygen[c] => H+[c] + H2O[c] + D-glucuronate[c]	0	PAS_chr2-1_0051	Ascorbate and aldarate metabolism // Inositol phosphate metabolism
r_4803	L-Rhamnonate hydro-lyase	L-rhamnonate[c] => H2O[c] + 2-dehydro-3-deoxy-L-rhamnonate[c]	0	PAS_chr4_0338	Fructose and mannose metabolism // Microbial metabolism in diverse environments
r_4817	5-hydroxyisourate amidohydrolase	H2O[c] + 5-hydroxyisourate[c] => H+[c] + 5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate[c]	0	PAS_chr1-4_0329	Purine metabolism // Metabolic pathways // Microbial metabolism in diverse environments
r_4838	"salicylate,DH:oxygen oxidoreductase (1-hydroxylating, decarboxylating)"	2 H+[c] + NADH[c] + oxygen[c] + salicylate[c] => carbon dioxide[c] + H2O[c] + NAD[c] + catechol[c]	0	PAS_chr3_0010 or PAS_chr3_0010 or PAS_chr3_0013	Dioxin degradation // Polycyclic aromatic hydrocarbon degradation // Naphthalene degradation // Metabolic pathways // Microbial metabolism in diverse environments // Degradation of aromatic compounds
r_4845	D-Aspartate:oxygen oxidoreductase (deaminating)	H2O[c] + oxygen[c] + D-aspartate[c] => ammonium[c] + hydrogen peroxide[c] + oxaloacetate[c]	0	PAS_chr3_0406	"Alanine, aspartate and glutamate metabolism"
r_4846	"L-rhamno-1,4-lactone lactonohydrolase"	H2O[c] + L-rhamnono-1,4-lactone[c] => H+[c] + L-rhamnonate[c]	0	PAS_chr4_0339	Fructose and mannose metabolism // Microbial metabolism in diverse environments
r_4849	L-galactonate hydro-lyase (2-dehydro-3-deoxy-L-galactonate-forming)	L-galactonate[c] => H2O[c] + 2-dehydro-3-deoxy-L-galactonate[c]	0	PAS_chr4_0572	Pentose and glucuronate interconversions // Metabolic pathways
r_4879	L-rhamnofuranose:D+ 1-oxidoreductase	NAD[c] + L-rhamnofuranose[c] => H+[c] + NADH[c] + L-rhamnono-1,4-lactone[c]	0	PAS_chr4_0338	Fructose and mannose metabolism // Microbial metabolism in diverse environments
r_4907	Methanol:oxygen oxidereductase	oxygen[c] + methanol[c] => formaldehyde[c] + hydrogen peroxide[c]	0	PAS_chr4_0821	Methane metabolism // Metabolic pathways // Microbial metabolism in diverse environments // Carbon metabolism
r_4909	Putrescine:oxygen oxidoreductase (deaminating)	H2O[c] + oxygen[c] + putrescine[c] => 4-aminobutanal[c] + ammonium[c] + hydrogen peroxide[c]	0	PAS_chr4_0621	Arginine and proline metabolism // Metabolic pathways
r_4910	palmitoyl-CoA hydrolase	H2O[c] + palmitoyl-CoA[c] => coenzyme A[c] + H+[c] + palmitate[c]	0	PAS_chr2-2_0107	Fatty acid elongation // Biosynthesis of unsaturated fatty acids // Metabolic pathways // Fatty acid metabolism
r_4913	1H-Imidazole-4-ethanamine:oxygen oxidoreductase (deaminating) (copper-containing)	H2O[c] + oxygen[c] + histamine[c] => ammonium[c] + hydrogen peroxide[c] + Imidazole-4-acetaldehyde[c]	0	PAS_chr4_0621	Histidine metabolism
r_4920	4-Carboxymethylenebut-2-en-4-olide lactonohydrolase	H2O[c] + 4-carboxylatomethylenebut-2-en-4-olide[c] => H+[c] + maleylacetate[c]	0		Chlorocyclohexane and chlorobenzene degradation // Microbial metabolism in diverse environments
r_4921	4-carboxymethylenebut-2-en-4-olide lactonohydrolase	H2O[c] + trans-4-carboxymethylenebut-2-en-4-olide[c] => H+[c] + maleylacetate[c]	0		Chlorocyclohexane and chlorobenzene degradation // Microbial metabolism in diverse environments
r_4935	"(2E,6E)-farnesoate,[reduced DPH---hemoprotein reductase]:oxygen oxidoreductase"	H2O[c] + NADP(+)[c] + juvenile hormone III carboxylate[c] => H+[c] + NADPH[c] + oxygen[c] + Farnesoic acid[c]	0		Insect hormone biosynthesis
r_4982	MNXR117338	H+[c] + NADPH[c] + L-xylo-3-hexulose[c] => D-glucitol[c] + NADP(+)[c]	0	PAS_chr1-3_0016	
r_5017	"acetone,DPH:oxygen oxidoreductase (methyl acetate-forming)"	H+[c] + NADPH[c] + oxygen[c] + acetone[c] => H2O[c] + NADP(+)[c] + methyl acetate[c]	0		Propanoate metabolism
r_5018	L-serine hydro-lyase [adding 1-C-(indol-3-yl)glycerol 3-phosphate;L-tryptophan and glyceraldehyde-3-phosphate-forming]	L-serine[c] + (1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate[c] => glyceraldehyde 3-phosphate[c] + H2O[c] + L-tryptophan[c]	0	PAS_chr3_0634	"Glycine, serine and threonine metabolism // Phenylalanine, tyrosine and tryptophan biosynthesis // Metabolic pathways // Biosynthesis of secondary metabolites // Biosynthesis of antibiotics // Biosynthesis of amino acids"
r_5045	cellobiose glucohydrolase	H2O[c] + beta-cellobiose[c] => 2 D-glucose[c]	0	PAS_chr2-2_0498 or PAS_chr4_0013	
r_5091	methylamine:oxygen oxidoreductase (deaminating) (copper-containing)	H2O[c] + oxygen[c] + methylamine[c] => ammonium[c] + formaldehyde[c] + hydrogen peroxide[c]	0	PAS_chr4_0621 or PAS_chr1-4_0442	
r_5126	2-Methyl-3-oxopropanoate:D+ oxidoreductase (CoA-propanoylating)	coenzyme A[c] + NAD[c] + 2-methyl-3-oxopropanoate[c] => carbon dioxide[c] + NADH[c] + propionyl-CoA[c]	0	PAS_chr4_0470	"Valine, leucine and isoleucine degradation"
r_5127	(S)-Methylmalonate semialdehyde:D+ oxidoreductase (CoA-propanoylating)	coenzyme A[c] + NAD[c] + (S)-Methylmalonate semialdehyde[c] => carbon dioxide[c] + NADH[c] + propionyl-CoA[c]	0	PAS_chr4_0470	Propanoate metabolism // Metabolic pathways
r_5142	"2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate lyase (decyclizing)"	2-(carboxymethyl)-5-oxo-2,5-dihydro-2-furoate[c] => H+[c] + 3-carboxy-cis,cis-muconate[c]	0		Benzoate degradation // Metabolic pathways // Microbial metabolism in diverse environments // Degradation of aromatic compounds
r_5174	D-glucitol:DP+ oxidoreductase	H+[c] + L-sorbose[c] + NADPH[c] => D-glucitol[c] + NADP(+)[c]	0	PAS_chr4_0988	Fructose and mannose metabolism
r_5187	L-rhamnose:DP+ 1-oxidoreductase	H+[c] + NADPH[c] + L-rhamnono-1,4-lactone[c] => NADP(+)[c] + L-rhamnose[c]	0	PAS_chr4_0338	Fructose and mannose metabolism // Microbial metabolism in diverse environments
r_5188	L-rhamnose:D+ 1-oxidoreductase	H+[c] + NADH[c] + L-rhamnono-1,4-lactone[c] => NAD[c] + L-rhamnose[c]	23.8729137483937	PAS_chr4_0338	Fructose and mannose metabolism // Microbial metabolism in diverse environments
r_0045	3-hydroxy-L-kynurenine hydrolase	3-hydroxy-L-kynurenine[c] + H2O[c] => L-alanine[c] + 3-hydroxyanthranilate[c]	0		
r_0762	N-formyl-L-kynurenine amidohydrolase	H2O[c] + N-formyl-L-kynurenine[c] => formate[c] + H+[c] + L-kynurenine[c]	0		
r_0058	3-hydroxyanthranilate 3,4-dioxygenase	oxygen[c] + 3-hydroxyanthranilate[c] => 2-amino-3-carboxymuconate-6-semialdehyde[c] + H+[c]	0		
r_0344	dihydrofolate reductase	dihydrofolic acid[c] + H+[c] + NADPH[c] => NADP(+)[c] + THF[c]	0.000938415114847237		
r_2454	PI synthase (1-16:0, 2-16:1), ER membrane	CDP-diacylglycerol (1-16:0, 2-16:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[erm]	0		
r_2455	PI synthase (1-16:1, 2-16:1), ER membrane	CDP-diacylglycerol (1-16:1, 2-16:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[erm]	0.00223207821032347		
r_2456	PI synthase (1-18:0, 2-16:1), ER membrane	CDP-diacylglycerol (1-18:0, 2-16:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]	0		
r_2457	PI synthase (1-18:1, 2-16:1), ER membrane	CDP-diacylglycerol (1-18:1, 2-16:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[erm]	0		
r_2458	PI synthase (1-16:0, 2-18:1), ER membrane	CDP-diacylglycerol (1-16:0, 2-18:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]	0		
r_2459	PI synthase (1-16:1, 2-18:1), ER membrane	CDP-diacylglycerol (1-16:1, 2-18:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]	0		
r_2460	PI synthase (1-18:0, 2-18:1), ER membrane	CDP-diacylglycerol (1-18:0, 2-18:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]	0		
r_2461	PI synthase (1-18:1, 2-18:1), ER membrane	CDP-diacylglycerol (1-18:1, 2-18:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]	0		
r_5193	(S)-dihydroorotate:quinone oxidoreductase	(S)-dihydroorotate[c] + ubiquinone-6[m] => orotate[c] + ubiquinol-6[m]	0.0279617344515955	PAS_chr2-2_0021	
r_5196	MNXR121148	H+[c] + NADH[c] + D-erythrulose[c] => NAD[c] + erythritol[c]	0		
r_5197	ATP:D-erythrulose 4-phosphotransferase	ATP[c] + D-erythrulose[c] => ADP[c] + H+[c] + D-erythrulose 4-phosphate[c]	0		
r_5202	L-rhamnose transport via proton symport	H+[c] + L-rhamnose[c] => H+[e] + L-rhamnose[e]	0		
r_5203	TRANS-RXNAVI-26524.ce.brachyexp.MANNITOL_MANNITOL	H+[c] + Mannitol[c] => H+[e] + Mannitol[e]	0		
r_5205	nitrate transport via diffusion (extracellular to periplasm)	nitrate[c] => nitrate[e]	0		
r_5206	nitrite transport via diffusion (extracellular to periplasm)	Nitrite[e] => Nitrite[c]	0		
r_5218	Propane-1,2-diol transport via proton symport	H+[c] + propane-1,2-diol[c] => H+[e] + propane-1,2-diol[e]	0		
r_5219	MNXR96760	beta-cellobiose[c] => beta-cellobiose[e]	0		
r_5220	TRANS-RXNAVI-26524.ce.brachyexp.ERYTHRITOL_ERYTHRITOL	H+[c] + erythritol[c] => H+[e] + erythritol[e]	0		
r_5221	acetyl-CoA:acetoin O-acetyltransferase	(R)-acetoin[c] + coenzyme A[c] + NAD[c] => acetaldehyde[c] + acetyl-CoA[c] + H+[c] + NADH[c]	1.02590817181346		
r_5222	TRANS-RXN-24.cp	H+[c] + lactose[c] => H+[e] + lactose[e]	0		
r_1237	ornithine transport	H+[c] + ornithine[m] => H+[m] + ornithine[c]	0.0481177136630098		
r_0099_REV	acetyl-CoA ACP transacylase (reversible)	acetyl-ACP[m] + coenzyme A[m] => acetyl-CoA[m] + ACP1[m]	0	YKL192C	sce00190  Oxidative phosphorylation
r_0484_REV	glutathione peroxidase, mitochondria (reversible)	glutathione disulfide[m] + 2 H2O[m] => 2 glutathione[m] + hydrogen peroxide[m]	0	YPL059W	
r_1008_REV	spontaneous cis-aconitate(3-) to trans-aconitate (reversible)	trans-aconitate[m] => cis-aconitate[m]	0		
r_1009_REV	spontaneous cis-aconitate(3-) to trans-aconitate (reversible)	trans-aconitate[c] => cis-aconitate[c]	0		
r_2213_REV	fatty-acid--CoA ligase (behenate), ER membrane (reversible)	docosanoyl-CoA[erm] + AMP[erm] + diphosphate[erm] => coenzyme A[erm] + ATP[erm] + behenate[erm]	0	YBR041W	
r_2214_REV	fatty-acid--CoA ligase (lignoceric acid), ER membrane (reversible)	tetracosanoyl-CoA[erm] + AMP[erm] + diphosphate[erm] => coenzyme A[erm] + ATP[erm] + lignoceric acid[erm]	0	YBR041W	
r_2215_REV	fatty-acid--CoA ligase (cerotic acid), ER membrane (reversible)	hexacosanoyl-CoA[erm] + AMP[erm] + diphosphate[erm] => coenzyme A[erm] + ATP[erm] + cerotic acid[erm]	0	YBR041W	
r_2216_REV	fatty-acid--CoA ligase (behenate), lipid particle (reversible)	diphosphate[lp] + AMP[lp] + docosanoyl-CoA[lp] => coenzyme A[lp] + ATP[lp] + behenate[lp]	0	YBR041W	
r_2217_REV	fatty-acid--CoA ligase (lignoceric acid), lipid particle (reversible)	diphosphate[lp] + AMP[lp] + tetracosanoyl-CoA[lp] => coenzyme A[lp] + ATP[lp] + lignoceric acid[lp]	0	YBR041W	
r_2218_REV	fatty-acid--CoA ligase (cerotic acid), lipid particle (reversible)	diphosphate[lp] + AMP[lp] + hexacosanoyl-CoA[lp] => coenzyme A[lp] + ATP[lp] + cerotic acid[lp]	0	YBR041W	
r_1096_REV	(R)-mevalonate transport (reversible)	(R)-mevalonate[c] => (R)-mevalonate[e]	0		
r_1097_REV	(R,R)-butanediol transport (reversible)	(R,R)-2,3-butanediol[e] => (R,R)-2,3-butanediol[c]	0		
r_1099_REV	2-oxoadipate and 2-oxoglutarate transport (reversible)	2-oxoadipic acid[c] + 2-oxoglutarate[m] => 2-oxoadipic acid[m] + 2-oxoglutarate[c]	0	YPL134C	
r_1100_REV	3-hexaprenyl-4,5-dihydroxybenzoate transport (reversible)	3-hexaprenyl-4,5-dihydroxybenzoic acid[m] => 3-hexaprenyl-4,5-dihydroxybenzoic acid[c]	0		
r_1103_REV	5-formyltetrahydrofolic acid transport (reversible)	5-formyltetrahydrofolic acid[c] => 5-formyltetrahydrofolic acid[e]	0		
r_1106_REV	acetate transport (reversible)	acetate[e] => acetate[c]	0	YCR010C	
r_1110_REV	ADP/ATP transporter (reversible)	ADP[m] + ATP[c] => ADP[c] + ATP[m]	0	YBL030C	
r_1112_REV	AKG transporter, mitochonrial (reversible)	2-oxoglutarate[m] + citrate[c] => 2-oxoglutarate[c] + citrate[m]	0	YMR241W	
r_1115_REV	ammonia transport (reversible)	ammonium[c] => ammonium[e]	0	YGR121C or YNL142W	
r_1121_REV	ceramide-2' (sphinganine:n-C24:0OH) transport (reversible)	ceramide-2' (C24)[g] => ceramide-2' (C24)[er]	0		
r_1122_REV	ceramide-2' (sphinganine:n-C26:0OH) transport (reversible)	ceramide-2' (C26)[g] => ceramide-2' (C26)[er]	0		
r_1123_REV	ceramide-3 (Phytosphingosine:n-C24:0OH) transport (reversible)	ceramide-3 (C24)[g] => ceramide-3 (C24)[er]	0		
r_1124_REV	ceramide-3 (Phytosphingosine:n-C26:0OH) transport (reversible)	ceramide-3 (C26)[g] => ceramide-3 (C26)[er]	0		
r_1126_REV	citrate transport (reversible)	(S)-malate[c] + citrate[m] => (S)-malate[m] + citrate[c]	0.0813964359496347	YBR291C	
r_1127_REV	citrate transport (reversible)	citrate[m] + phosphoenolpyruvate[c] => citrate[c] + phosphoenolpyruvate[m]	0.0201964859177013	YBR291C	
r_1128_REV	citrate transport (reversible)	citrate[m] + isocitrate[c] => citrate[c] + isocitrate[m]	0	YBR291C	
r_1136_REV	D-lactate transport (reversible)	(R)-lactate[c] + H+[c] => (R)-lactate[e] + H+[e]	0	YKL217W	
r_1138_REV	D-lactate/pyruvate antiport (reversible)	(R)-lactate[m] + pyruvate[c] => (R)-lactate[c] + pyruvate[m]	0		
r_1146_REV	episterol transport (reversible)	episterol[c] => episterol[e]	0	YOR328W	
r_1147_REV	ergosterol transport (reversible)	ergosterol[c] => ergosterol[e]	0	YOR328W	
r_1149_REV	ethanolamine transport (reversible)	ethanolamine[c] => ethanolamine[e]	0	YGL077C	
r_1161_REV	fecosterol transport (reversible)	fecosterol[c] => fecosterol[e]	0	YOR328W	
r_1162_REV	fecosterol transport (reversible)	fecosterol[c] => fecosterol[ce]	0	YOR328W	
r_1164_REV	folic acid transport (reversible)	folate[c] => folate[e]	0		
r_1168_REV	glutathione transport (reversible)	glutathione[v] => glutathione[c]	0	YLL048C	
r_1173_REV	glycine transport (reversible)	H+[c] + L-glycine[c] => H+[e] + L-glycine[e]	0	YDR508C or YOR348C or YPL265W	
r_1176_REV	guanine transport (reversible)	guanine[c] + H+[c] => guanine[e] + H+[e]	0	YER056C or YGL186C	
r_1182_REV	isopentenyl diphosphate transport (reversible)	isopentenyl diphosphate[m] => isopentenyl diphosphate[c]	0		
r_1183_REV	L-alanine transport (reversible)	H+[c] + L-alanine[c] => H+[e] + L-alanine[e]	18.3174881657129	YDR508C or YOR348C or YPL265W	
r_1184_REV	L-arganine transport (reversible)	H+[c] + L-arginine[c] => H+[e] + L-arginine[e]	0	YNL268W or YDR508C	
r_1186_REV	L-asparagine transport (reversible)	H+[c] + L-asparagine[c] => H+[e] + L-asparagine[e]	0	YDR508C or YPL265W	
r_1190_REV	L-aspartate transport (reversible)	H+[c] + L-aspartate[c] => H+[e] + L-aspartate[e]	0	YDR508C or YPL265W	
r_1191_REV	L-carnitine transport (reversible)	(R)-carnitine[c] => (R)-carnitine[e]	0	YBR132C	
r_1192_REV	L-cystine transport (reversible)	H+[c] + L-cysteine[c] => H+[e] + L-cysteine[e]	0	YDR508C	
r_1196_REV	L-glutamate transport (reversible)	H+[c] + L-glutamate[c] => H+[e] + L-glutamate[e]	0	YDR508C or YPL265W	
r_1199_REV	L-glutamine transport (reversible)	H+[c] + L-glutamine[c] => H+[e] + L-glutamine[e]	0	YDR508C or YPL265W	
r_1201_REV	L-histidine transport (reversible)	H+[c] + L-histidine[c] => H+[e] + L-histidine[e]	0	YDR508C	
