ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
RXN-9669	oleoyl-lipid 12-desaturase;fatty acid desaturase	2 FERROCYTOCHROME-B5[s] + oxygen[s] + Oleoyl-lipid[s] + 2 H+[s] => 2 FERRICYTOCHROME-B5[s] + Linoleoyl-groups[s] + 2 H2O[s]	ec-code/1.14.19.22	Zygosaccharomyces_rouxii@Seq_4334	0	1000			rhea/46333	linoleate biosynthesis I (plants)				2
RXN-14197	5-methylcytosine deaminase	5-methylcytosine[s] + H+[s] + H2O[s] => ammonium[s] + thymine[s]	ec-code/3.5.4.1	Zygosaccharomyces_rouxii@Seq_1616	0	1000			rhea/30762;kegg.reaction/R01411					2
RXN-9644	oleate:CoA ligase (AMP-forming);acyl-CoA synthetase	ATP[s] + coenzyme A[s] + oleate[s] => AMP[s] + oleoyl-CoA[s] + diphosphate[s]	ec-code/6.2.1.3	Zygosaccharomyces_rouxii@Seq_3576	0	1000				oleate biosynthesis I (plants);linoleate biosynthesis II (animals)				2
CDPKIN-RXN	CDP kinase	ATP[s] + CDP[s] => ADP[s] + CTP[s]	ec-code/2.7.4.6	Zygosaccharomyces_rouxii@Seq_1523 or Zygosaccharomyces_rouxii@Seq_4343	0	1000			rhea/25238;kegg.reaction/R00570	CMP phosphorylation				2
CDPDIGLYSYN-RXN	phosphatidate cytidylyltransferase;CTP:phosphatidate cytidyltransferase;CDP-diacylglycerol synthase	CTP[s] + L-PHOSPHATIDATE[s] + H+[s] => CDPDIACYLGLYCEROL[s] + diphosphate[s]	ec-code/2.7.7.41	Zygosaccharomyces_rouxii@Seq_187	0	1000			rhea/16230;kegg.reaction/R01799	type I lipoteichoic acid biosynthesis (S. aureus);CDP-diacylglycerol biosynthesis II;CDP-diacylglycerol biosynthesis III;CDP-diacylglycerol biosynthesis I				2
RXN-14160	glycerophosphodiester phosphodiesterase;L-1-glycerophophorylethanolamine phosphodiesterase	sn-glycero-3-phosphoethanolamine[s] + H2O[s] => ethanolamine[s] + sn-glycerol 3-phosphate[s] + H+[s]	ec-code/3.1.4.46;ec-code/3.1.4.2	Zygosaccharomyces_rouxii@Seq_886	0	1000			rhea/29320	phospholipid remodeling (phosphatidylethanolamine, yeast)			pubmed/18083802	2
CATAL-RXN	catalase	2 hydrogen peroxide[s] => oxygen[s] + 2 H2O[s]	ec-code/1.11.1.6;ec-code/1.11.1.21	Zygosaccharomyces_rouxii@Seq_1630 or Zygosaccharomyces_rouxii@Seq_1691 or Zygosaccharomyces_rouxii@Seq_1900 or Zygosaccharomyces_rouxii@Seq_3860 or Zygosaccharomyces_rouxii@Seq_4178	0	1000			rhea/20310;kegg.reaction/R00009	reactive oxygen species degradation;superoxide radicals degradation;methanol oxidation to formaldehyde IV				2
RXN-14129	5-fluorocytosine deaminase	5-fluorocytosine[s] + H+[s] + H2O[s] => ammonium[s] + 5-fluorouracil[s]	ec-code/3.5.4.1	Zygosaccharomyces_rouxii@Seq_1616	0	1000								2
RXN-14116	1-pyrroline-5-carboxylate dehydrogenase;Delta1-pyrroline-5-carboxylate dehydrogenase;L-glutamate gamma-semialdehyde dehydrogenase	L-glutamate-5-semialdehyde[s] + NAD+[s] + H2O[s] => L-glutamate[s] + NADH[s] + 2 H+[s]	ec-code/1.2.1.88	Zygosaccharomyces_rouxii@Seq_2377	0	1000			kegg.reaction/R00245;rhea/30236	L-proline degradation;ethylene biosynthesis II (microbes);L-arginine degradation I (arginase pathway)				2
RXN-14074	AMP kinase (GTP)	AMP[s] + GTP[s] => ADP[s] + GDP[s]	ec-code/2.7.4.4	Zygosaccharomyces_rouxii@Seq_1523	0	1000			rhea/29864				pubmed/8650159	2
BRANCHED-CHAINAMINOTRANSFERVAL-RXN	valine transaminase;L-valine:2-oxoglutarate aminotransferase;branched chain amino acid transaminase	2-oxoglutarate[s] + L-valine[s] <=> 3-methyl-2-oxobutanoate[s] + L-glutamate[s]	ec-code/2.6.1.42	Zygosaccharomyces_rouxii@Seq_535	-1000	1000			rhea/24816;kegg.reaction/R01214	L-valine degradation I;L-valine biosynthesis;L-alanine biosynthesis I;L-valine degradation II				2
BRANCHED-CHAINAMINOTRANSFERLEU-RXN	L-leucine:2-oxoglutarate aminotransferase;leucine aminotransferase;leucine transaminase	2-oxoglutarate[s] + L-leucine[s] <=> 4-methyl-2-oxopentanoate[s] + L-glutamate[s]	ec-code/2.6.1.6;ec-code/2.6.1.42	Zygosaccharomyces_rouxii@Seq_535	-1000	1000			rhea/18324;kegg.reaction/R01090	L-leucine degradation IV (Stickland reaction);L-leucine biosynthesis;L-leucine degradation I;L-leucine degradation III				2
BRANCHED-CHAINAMINOTRANSFERILEU-RXN	branched-chain-amino-acid aminotransferase;isoleucine transaminase;L-isoleucine:2-oxoglutarate aminotransferase	2-oxoglutarate[s] + L-isoleucine[s] <=> (S)-3-methyl-2-oxopentanoate[s] + L-glutamate[s]	ec-code/2.6.1.42	Zygosaccharomyces_rouxii@Seq_535	-1000	1000			rhea/24804;kegg.reaction/R02199	L-isoleucine biosynthesis V;L-isoleucine biosynthesis I (from threonine);L-isoleucine degradation I;L-isoleucine biosynthesis II;L-isoleucine biosynthesis IV;L-isoleucine biosynthesis III;L-isoleucine degradation II				2
RXN-9564	(2E)-2-ethylidene-4-hydroxy-5-methyl-3(2H)-furanone reductase	(2E)-2-ethylidene-4-hydroxy-5-methyl-3(2H)-furanone[s] + NADPH[s] + H+[s] => homofuraneol[s] + NADP+[s]	ec-code/1.3.1.105	Zygosaccharomyces_rouxii@Seq_1939	0	1000				homofuraneol biosynthesis			pubmed/17636940	2
RXN-14024	nucleoside triphosphate diphosphohydrolase;nucleoside triphosphate phosphatase;nucleoside triphosphate phosphohydrolase	Nucleoside-Triphosphates[s] + 2 H2O[s] => Nucleoside-Monophosphates[s] + 2 H+[s] + 2 phosphate[s]	ec-code/3.6.1.5	Zygosaccharomyces_rouxii@Seq_615	0	1000			rhea/36796					2
RXN-13945	hydroperoxylinolenate reductase	13(S)-HPOTE[s] + NADPH[s] + H+[s] => 13(S)-HOT[s] + NADP+[s] + H2O[s]	ec-code/1.11.1	Zygosaccharomyces_rouxii@Seq_790 or Zygosaccharomyces_rouxii@Seq_3052	0	1000							pubmed/11418106	2
ATPASE-RXN	ATPase;ATP phosphatase;ATP triphosphatase	ATP[s] + H2O[s] => ADP[s] + H+[s] + phosphate[s]	ec-code/3.6.1.15;ec-code/3.6.1.3	Zygosaccharomyces_rouxii@Seq_2925	0	1000			kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;kegg.reaction/R00086;rhea/13065;rhea/13065					2
ATP-ADENYLYLTRANSFERASE-RXN	ATP adenylyltransferase	ADP[s] + ATP[s] + H+[s] <=> bis(5'-adenosyl) tetraphosphate[s] + phosphate[s]	ec-code/2.7.7.53	Zygosaccharomyces_rouxii@Seq_2740	-1000	1000			rhea/16577;kegg.reaction/R00126					2
ASPCARBTRANS-RXN	aspartate carbamoyltransferase;aspartate transcarbamylase	carbamoyl phosphate[s] + L-aspartate[s] <=> N-carbamoyl-L-aspartate[s] + H+[s] + phosphate[s]	ec-code/2.1.3.2	Zygosaccharomyces_rouxii@Seq_3867	-1000	1000			rhea/20016;kegg.reaction/R01397	UMP biosynthesis II;UMP biosynthesis III;UMP biosynthesis I				2
ASPARTATEKIN-RXN	aspartate kinase;aspartokinase	ATP[s] + L-aspartate[s] => ADP[s] + L-aspartyl-4-phosphate[s]	ec-code/2.7.2.4	Zygosaccharomyces_rouxii@Seq_4093	0	1000			rhea/23779;kegg.reaction/R00480	3-dehydroquinate biosynthesis II (archaea);L-methionine biosynthesis IV (archaea);L-lysine biosynthesis I;grixazone biosynthesis;L-lysine biosynthesis VI;L-lysine biosynthesis III;L-lysine biosynthesis II;norspermidine biosynthesis;spermidine biosynthesis II;L-homoserine biosynthesis;ectoine biosynthesis				2
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate semialdehyde dehydrogenase;aspartate-beta-semialdehyde dehydrogenase;aspartate-semialdehyde dehydrogenase	L-aspartate 4-semialdehyde[s] + NADP+[s] + phosphate[s] <=> L-aspartyl-4-phosphate[s] + NADPH[s] + H+[s]	ec-code/1.2.1.11	Zygosaccharomyces_rouxii@Seq_2402	-1000	1000			rhea/24287;kegg.reaction/R02291	3-dehydroquinate biosynthesis II (archaea);L-methionine biosynthesis IV (archaea);L-lysine biosynthesis I;grixazone biosynthesis;L-lysine biosynthesis VI;L-lysine biosynthesis III;L-lysine biosynthesis II;norspermidine biosynthesis;spermidine biosynthesis II;L-homoserine biosynthesis;ectoine biosynthesis				2
ASPARAGHYD-RXN	L-asparaginase	L-asparagine[s] + H2O[s] => ammonium[s] + L-aspartate[s]	ec-code/3.5.1.38;ec-code/3.5.1.1	Zygosaccharomyces_rouxii@Seq_1572	0	1000			rhea/21017;kegg.reaction/R00485	superpathway of L-aspartate and L-asparagine biosynthesis;L-asparagine degradation III (mammalian);L-asparagine degradation I				2
ASNSYNA-RXN	L-aspartate:ammonia ligase (AMP-forming);asparagine synthetase	ammonium[s] + ATP[s] + L-aspartate[s] => AMP[s] + L-asparagine[s] + diphosphate[s] + H+[s]	ec-code/6.3.1.1	Zygosaccharomyces_rouxii@Seq_3164	0	1000			rhea/11373;kegg.reaction/R00483	L-asparagine biosynthesis II				2
ARYLFORMAMIDASE-RXN	kynurenine formamidase;arylformamidase	N-Formyl-L-kynurenine[s] + H2O[s] => L-kynurenine[s] + formate[s] + H+[s]	ec-code/3.5.1.9	Zygosaccharomyces_rouxii@Seq_1786	0	1000			rhea/13010;kegg.reaction/R01959	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde;3-hydroxy-4-methyl-anthranilate biosynthesis II;3-hydroxy-4-methyl-anthranilate biosynthesis I;L-tryptophan degradation XI (mammalian, via kynurenine);L-tryptophan degradation I (via anthranilate)				2
ARGSUCCINSYN-RXN	arginosuccinate synthetase;argininosuccinate synthase	ATP[s] + L-aspartate[s] + L-citrulline[s] => AMP[s] + L-arginino-succinate[s] + diphosphate[s] + H+[s]	ec-code/6.3.4.5	Zygosaccharomyces_rouxii@Seq_4207	0	1000			rhea/10932;kegg.reaction/R01954	L-arginine biosynthesis IV (archaebacteria);L-arginine biosynthesis III (via N-acetyl-L-citrulline);L-arginine biosynthesis II (acetyl cycle);L-arginine biosynthesis I (via L-ornithine);urea cycle;nitric oxide biosynthesis II (mammals)				2
ARGSUCCINLYA-RXN	argininosuccinate lyase;argininosuccinase	L-arginino-succinate[s] <=> L-arginine[s] + fumarate[s]	ec-code/4.3.2.1	Zygosaccharomyces_rouxii@Seq_1694	-1000	1000			rhea/24023;kegg.reaction/R01086	L-arginine biosynthesis IV (archaebacteria);L-arginine biosynthesis III (via N-acetyl-L-citrulline);L-arginine biosynthesis II (acetyl cycle);L-arginine biosynthesis I (via L-ornithine);urea cycle;nitric oxide biosynthesis II (mammals)				2
ARGINASE-RXN	arginase	L-arginine[s] + H2O[s] <=> L-ornithine[s] + urea[s]	ec-code/3.5.3.1	Zygosaccharomyces_rouxii@Seq_662	-1000	1000			rhea/20572;kegg.reaction/R00551	L-Ndelta-acetylornithine biosynthesis;L-citrulline biosynthesis;L-arginine degradation I (arginase pathway);putrescine biosynthesis IV;L-arginine degradation VII (arginase 3 pathway);L-arginine degradation VI (arginase 2 pathway);urea cycle				2
RXN-1381	glycerol-3-phosphate-O-acyltransferase;acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase;glycerol-3-phosphate O-acyltransferase;glycerol-3-phosphate acyltransferase	ACYL-COA[s] + sn-glycerol 3-phosphate[s] => ACYL-SN-GLYCEROL-3P[s] + coenzyme A[s]	ec-code/2.3.1.15	Zygosaccharomyces_rouxii@Seq_1391 or Zygosaccharomyces_rouxii@Seq_2610	0	1000			rhea/15326;kegg.reaction/R00851	diacylglycerol and triacylglycerol biosynthesis;CDP-diacylglycerol biosynthesis I				2
APYRASE-RXN	ATP phosphohydrolase;ATP phosphatase;ATP diphosphohydrolase	ATP[s] + 2 H2O[s] => AMP[s] + 2 H+[s] + 2 phosphate[s]	ec-code/3.6.1.5	Zygosaccharomyces_rouxii@Seq_615	0	1000			rhea/20988;kegg.reaction/R00085					2
ANTHRANSYN-RXN	anthranilate synthase	chorismate[s] + L-glutamine[s] <=> anthranilate[s] + L-glutamate[s] + H+[s] + pyruvate[s]	ec-code/4.1.3.27	Zygosaccharomyces_rouxii@Seq_2388	-1000	1000			rhea/21735;kegg.reaction/R00986	4-hydroxy-2(1H)-quinolone biosynthesis;L-tryptophan biosynthesis;acridone alkaloid biosynthesis				2
AMPSYN-RXN	adenylosuccinate lyase	adenylo-succinate[s] <=> AMP[s] + fumarate[s]	ec-code/4.3.2.2	Zygosaccharomyces_rouxii@Seq_561	-1000	1000			rhea/16856;kegg.reaction/R01083	adenosine ribonucleotides de novo biosynthesis				2
AMP-DEAMINASE-RXN	AMP deaminase	AMP[s] + H+[s] + H2O[s] => ammonium[s] + IMP[s]	ec-code/3.5.4.17;ec-code/3.5.4.6	Zygosaccharomyces_rouxii@Seq_404	0	1000			rhea/14778;kegg.reaction/R00181	adenosine nucleotides degradation I				2
RXN-13733	dihydroceramidase	CPD3DJ-82[s] + H2O[s] <=> D-erythro-sphinganine[s] + Carboxylates[s]	ec-code/3.5.1.23	Zygosaccharomyces_rouxii@Seq_571	-1000	1000				sphingolipid recycling and degradation (yeast)			pubmed/5775951;pubmed/5805303	2
RXN-13732	mannosyl-diphosphoinositol-ceramide phospholipase	MIP2C[s] + H2O[s] => Alpha-hydroxyphytoceramides[s] + phosphoinositol-beta-mannoside-phosphoinositol[s]	ec-code/3.1.4	Zygosaccharomyces_rouxii@Seq_3476	0	1000				sphingolipid recycling and degradation (yeast)				2
RXN-13731	mannosyl-inositol-phospho-alpha hydroxyphytoceramide phospholipase	MIPC[s] + H2O[s] => Alpha-hydroxyphytoceramides[s] + phosphoinositol-beta-mannoside[s] + H+[s]	ec-code/3.1.4	Zygosaccharomyces_rouxii@Seq_3476	0	1000				sphingolipid recycling and degradation (yeast)				2
RXN-13730	inositol-phospho-alpha hydroxyphytoceramide phospholipase	IPC[s] + H2O[s] => Alpha-hydroxyphytoceramides[s] + 1D-myo-inositol 1-monophosphate[s] + H+[s]	ec-code/3.1.4	Zygosaccharomyces_rouxii@Seq_3476	0	1000				sphingolipid recycling and degradation (yeast)				2
RXN-13729	phytosphingosine 1-phosphate aldolase	phytosphingosine 1-phosphate[s] => 2-hydroxyhexadecanal[s] + O-phosphoethanolamine[s]	ec-code/4.1.2.27	Zygosaccharomyces_rouxii@Seq_3670	0	1000				sphingolipid recycling and degradation (yeast)				2
RXN-13698	alanine transaminase	2-oxoglutarate[s] + L-alanine[s] <=> L-glutamate[s] + pyruvate[s]	ec-code/2.6.1.2	Zygosaccharomyces_rouxii@Seq_1087	-1000	1000				C4 photosynthetic carbon assimilation cycle, PEPCK type;C4 photosynthetic carbon assimilation cycle, NAD-ME type				2
ALLOPHANATE-HYDROLASE-RXN	allophanate hydrolase	urea-1-carboxylate[s] + 3 H+[s] + H2O[s] => 2 ammonium[s] + 2 CO2[s]	ec-code/3.5.1.54	Zygosaccharomyces_rouxii@Seq_2437	0	1000			rhea/19030;kegg.reaction/R00005	urea degradation I;cyanurate degradation				2
ALLANTOINASE-RXN	allantoinase	(S)-(+)-allantoin[s] + H2O[s] => allantoate[s] + H+[s]	ec-code/3.5.2.5	Zygosaccharomyces_rouxii@Seq_4286	0	1000			rhea/17030;kegg.reaction/R02425	allantoin degradation to ureidoglycolate II (ammonia producing);allantoin degradation to ureidoglycolate I (urea producing)				2
ALLANTOICASE-RXN	allantoicase	allantoate[s] + H2O[s] => (S)-ureidoglycolate[s] + urea[s]	ec-code/3.5.3.4	Zygosaccharomyces_rouxii@Seq_3087	0	1000			rhea/11017;kegg.reaction/R02422	allantoin degradation to ureidoglycolate I (urea producing)				2
ALKAPHOSPHA-RXN	alkaline phosphatase	Orthophosphoric-Monoesters[s] + H2O[s] => Alcohols[s] + phosphate[s]	ec-code/3.1.3.1	Zygosaccharomyces_rouxii@Seq_2505	0	1000			rhea/15018;kegg.reaction/R00626					2
ALDHDEHYDROG-RXN	aldehyde dehydrogenase;aldehyde:NAD+ oxidoreductase;4-trimethylaminobutyraldehyde dehydrogenase	Aldehydes[s] + NAD+[s] + H2O[s] => Carboxylates[s] + NADH[s] + 2 H+[s]	ec-code/1.2.1.3	Zygosaccharomyces_rouxii@Seq_830 or Zygosaccharomyces_rouxii@Seq_1865 or Zygosaccharomyces_rouxii@Seq_4218	0	1000			rhea/16186;kegg.reaction/R00538;kegg.reaction/R00632	NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)				2
ALDEHYDE-DEHYDROGENASE-NADP+-RXN	aldehyde:NADP+ oxidoreductase;aldehyde dehydrogenase	Aldehydes[s] + NADP+[s] + H2O[s] => Carboxylates[s] + NADPH[s] + 2 H+[s]	ec-code/1.2.1.4	Zygosaccharomyces_rouxii@Seq_4218	0	1000			rhea/11888;kegg.reaction/R00634	NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)				2
ALCOHOL-DEHYDROG-RXN	alcohol dehydrogenase;ethanol dehydrogenase;NAD-dependent alcohol dehydrogenase;ethanol:NAD+ oxidoreductase	ethanol[s] + NAD+[s] <=> acetaldehyde[s] + NADH[s] + H+[s]	ec-code/1.1.1.1	Zygosaccharomyces_rouxii@Seq_2442 or Zygosaccharomyces_rouxii@Seq_2786 or Zygosaccharomyces_rouxii@Seq_3007	-1000	1000			rhea/25293;kegg.reaction/R00754	ethanolamine utilization;acetaldehyde biosynthesis I;heterolactic fermentation;chitin degradation to ethanol;superpathway of fermentation (Chlamydomonas reinhardtii);pyruvate fermentation to ethanol III;mixed acid fermentation;acetylene degradation;pyruvate fermentation to ethanol II;pyruvate fermentation to ethanol I;ethanol degradation II;ethanol degradation I				2
ALCOHOL-DEHYDROG-GENERIC-RXN	alcohol dehydrogenase	NAD+[s] + Primary-Alcohols[s] <=> Aldehydes[s] + NADH[s] + H+[s]	ec-code/1.1.1.1	Zygosaccharomyces_rouxii@Seq_2442 or Zygosaccharomyces_rouxii@Seq_2786 or Zygosaccharomyces_rouxii@Seq_3007	-1000	1000			rhea/10739;kegg.reaction/R07326					2
ALANINE-AMINOTRANSFERASE-RXN	alanine aminotransferase;alanine:2-oxoglutarate aminotransferase;alanine transaminase;glutamatemdashpyruvate aminotransferase;L-alanine:2-oxoglutarate aminotransferase	2-oxoglutarate[s] + L-alanine[s] <=> L-glutamate[s] + pyruvate[s]	ec-code/2.6.1.2	Zygosaccharomyces_rouxii@Seq_1087	-1000	1000			rhea/19456;kegg.reaction/R00258	C4 photosynthetic carbon assimilation cycle, PEPCK type;C4 photosynthetic carbon assimilation cycle, NAD-ME type;anaerobic energy metabolism (invertebrates, cytosol);L-alanine degradation II (to D-lactate);L-alanine degradation III;L-alanine biosynthesis II				2
ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN	serine--pyruvate aminotransferase;alanine--glyoxylate aminotransferase;alanine:glyoxylate aminotransferase	glyoxylate[s] + L-alanine[s] <=> glycine[s] + pyruvate[s]	ec-code/2.6.1.44	Zygosaccharomyces_rouxii@Seq_2589	-1000	1000			rhea/24248;kegg.reaction/R00369	glycine biosynthesis III				2
AIRS-RXN	phosphoribosylformylglycinamidine cyclo-ligase;phosphoribosylformylglycinamide cyclo-ligase;phosphoribosylaminoimidazole synthetase	2-(formamido)-N1-(5-phospho-beta-D-ribosyl)acetamidine[s] + ATP[s] => 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole[s] + ADP[s] + H+[s] + phosphate[s]	ec-code/6.3.3.1	Zygosaccharomyces_rouxii@Seq_3472	0	1000			rhea/23033;kegg.reaction/R04208	5-aminoimidazole ribonucleotide biosynthesis I;superpathway of 5-aminoimidazole ribonucleotide biosynthesis;5-aminoimidazole ribonucleotide biosynthesis II				2
AIRCARBOXY-RXN	phosphoribosylaminoimidazole carboxylase	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate[s] + 2 H+[s] <=> 5-amino-1-(5-phospho-beta-D-ribosyl)imidazole[s] + CO2[s]	ec-code/4.1.1.21	Zygosaccharomyces_rouxii@Seq_1758	-1000	1000			rhea/10794;kegg.reaction/R04209	inosine-5'-phosphate biosynthesis II				2
AICARTRANSFORM-RXN	phosphoribosylaminoimidazolecarboxamide formyltransferase;AICAR transformylase;aminoimidazole carboxamide ribonucleotide formyltransferase	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[s] + FORMYL-THF-GLU-N[s] <=> 5-formamido-1-(5-phospho-D-ribosyl)-imidazole-4-carboxamide[s] + THF-GLU-N[s]	ec-code/2.1.2.3	Zygosaccharomyces_rouxii@Seq_2866	-1000	1000			rhea/22195;kegg.reaction/R04560	inosine-5'-phosphate biosynthesis I;inosine-5'-phosphate biosynthesis II				2
AICARSYN-RXN	adenylosuccinate lyase;SAICAR lyase;5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole lyase	5'-phosphoribosyl-4-(N-succinocarboxamide)-5-aminoimidazole[s] <=> 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[s] + fumarate[s]	ec-code/4.3.2.2	Zygosaccharomyces_rouxii@Seq_561	-1000	1000			rhea/23923;kegg.reaction/R04559	inosine-5'-phosphate biosynthesis III;inosine-5'-phosphate biosynthesis I;inosine-5'-phosphate biosynthesis II			pubmed/[1729205]	2
RXN-13476	chanoclavine-I aldehyde dehydrogenase	chanoclavine-I aldehyde[s] + NADPH[s] + H+[s] => dihydrochanoclavine-I aldehyde[s] + NADP+[s]	ec-code/1.3.1.100	Zygosaccharomyces_rouxii@Seq_2957 or Zygosaccharomyces_rouxii@Seq_3318 or Zygosaccharomyces_rouxii@Seq_4098	0	1000			rhea/35949	fumigaclavine biosynthesis			pubmed/20526482	2
ADENYLYLSULFKIN-RXN	adenylylsulfate kinase;APS kinase;adenylyl-sulfate kinase	adenosine 5'-phosphosulfate[s] + ATP[s] <=> ADP[s] + 3'-phosphoadenylyl-sulfate[s] + H+[s]	ec-code/2.7.1.25	Zygosaccharomyces_rouxii@Seq_3568	-1000	1000			rhea/24155;kegg.reaction/R00509	sulfate activation for sulfonation				2
SULFITE-REDUCT-RXN	assimilatory sulfite reductase (NADPH)	3 NADPH[s] + 5 H+[s] + sulfite[s] => hydrogen sulfide[s] + 3 NADP+[s] + 3 H2O[s]	ec-code/1.8.1.2	Zygosaccharomyces_rouxii@Seq_1784 or Zygosaccharomyces_rouxii@Seq_4548	0	1000			rhea/13803;kegg.reaction/R00858	assimilatory sulfate reduction III;assimilatory sulfate reduction I				2
ADENYLOSUCCINATE-SYNTHASE-RXN	adenylosuccinate synthetase;adenylosuccinate synthase	GTP[s] + IMP[s] + L-aspartate[s] => adenylo-succinate[s] + GDP[s] + 2 H+[s] + phosphate[s]	ec-code/6.3.4.4	Zygosaccharomyces_rouxii@Seq_3698	0	1000			rhea/15753;kegg.reaction/R01135	adenosine ribonucleotides de novo biosynthesis				2
ADENYL-KIN-RXN	adenylate kinase;AMP kinase	AMP[s] + ATP[s] <=> 2 ADP[s]	ec-code/2.7.4.3	Zygosaccharomyces_rouxii@Seq_559 or Zygosaccharomyces_rouxii@Seq_1523	-1000	1000			rhea/12973;kegg.reaction/R00127	adenosine ribonucleotides de novo biosynthesis				2
ADENPRIBOSYLTRAN-RXN	adenine phosphoribosyltransferase	adenine[s] + 5-phospho-alpha-D-ribose 1-diphosphate[s] => AMP[s] + diphosphate[s]	ec-code/2.4.2.7	Zygosaccharomyces_rouxii@Seq_3342	0	1000			rhea/16609;kegg.reaction/R00190	glyphosate degradation III;(aminomethyl)phosphonate degradation;adenine and adenosine salvage I;adenine salvage;adenine and adenosine salvage II				2
ADENOSYLHOMOCYSTEINASE-RXN	S-adenosylhomocysteine hydrolase;adenosylhomocysteinase	S-adenosyl-L-homocysteine[s] + H2O[s] => adenosine[s] + L-homocysteine[s]	ec-code/3.3.1.1	Zygosaccharomyces_rouxii@Seq_1135	0	1000			rhea/21711;kegg.reaction/R00192	L-methionine degradation I (to L-homocysteine);S-adenosyl-L-methionine cycle II				2
RXN-13443	3-oxoacyl-[acyl-carrier-protein] reductase	(5Z,8Z,11Z,14Z,17Z)-3-oxodocosapentaenoyl-CoA[s] + NADH-P-OR-NOP[s] + H+[s] => (3R,5Z,8Z,11Z,14Z,17Z)-3-hydroxydocosapentaenoyl-CoA[s] + NAD-P-OR-NOP[s]	ec-code/1.1.1.330	Zygosaccharomyces_rouxii@Seq_2335	0	1000				docosahexaenoate biosynthesis IV (4-desaturase, mammals);docosahexaenoate biosynthesis III (6-desaturase, mammals);docosahexaenoate biosynthesis I (lower eukaryotes)				2
ADENOSINE-KINASE-RXN	adenosine kinase	adenosine[s] + ATP[s] => ADP[s] + AMP[s] + H+[s]	ec-code/2.7.1.20	Zygosaccharomyces_rouxii@Seq_1707	0	1000			rhea/20825;kegg.reaction/R00185	adenine and adenosine salvage VI				2
RXN-13435	acyl-CoA thioesterase	dihomo gamma-linolenoyl-CoA[s] + H2O[s] => coenzyme A[s] + di-homo-gamma-linolenate[s] + H+[s]	ec-code/3.1.2.2	Zygosaccharomyces_rouxii@Seq_3185 or Zygosaccharomyces_rouxii@Seq_4468	0	1000								2
RXN-13430	acyl-CoA thioesterase;eicosapentaenoyl-CoA hydrolase	(5Z,8Z,11Z,14Z,17Z)-icosapentaenoyl-CoA[s] + H2O[s] => (5Z,8Z,11Z,14Z,17Z)-icosapentaenoate[s] + coenzyme A[s] + H+[s]	ec-code/3.1.2.2	Zygosaccharomyces_rouxii@Seq_3185 or Zygosaccharomyces_rouxii@Seq_4468	0	1000								2
ACYLGLYCERONE-PHOSPHATE-REDUCTASE-RXN	1-palmitoyl-glycerone 3-phosphate reductase;1-acyl dihydroxyacetone phosphate reductase	NADPH[s] + 1-palmitoylglycerone 3-phosphate[s] + H+[s] => 1-palmitoyl-sn-glycerol 3-phosphate[s] + NADP+[s]	ec-code/1.1.1.101	Zygosaccharomyces_rouxii@Seq_1488	0	1000			rhea/17341;kegg.reaction/R03357					2
ACYLCOASYN-RXN	fatty acid:CoA ligase (AMP-forming);Long-chain-fatty-acid--CoA ligase 5;fatty acid-CoA ligase;Long-chain-fatty-acid--CoA ligase ACSBG1;short chain acyl-CoA synthetase;Long-chain-fatty-acid--CoA ligase 6;fatty acyl-CoA synthetase;Long-chain-fatty-acid--CoA ligase 3;2,3,4-saturated fatty acyl-CoA ligase;long-chain acyl-CoA synthetase;Long-chain-fatty-acid--CoA ligase ACSBG2;Long-chain-fatty-acid--CoA ligase 4	ATP[s] + coenzyme A[s] + CPD66-39[s] => AMP[s] + diphosphate[s] + Saturated-Fatty-Acyl-CoA[s]	ec-code/6.2.1.3	Zygosaccharomyces_rouxii@Seq_3576	0	1000				fatty acid beta-oxidation (peroxisome, yeast);fatty acid beta-oxidation VI (peroxisome);fatty acid beta-oxidation II (peroxisome);fatty acid beta-oxidation I				2
